Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-18;Salida por Consumo;263.0;Almacen Punto de Ventas 1;0.0;50.0;9896.0;0.0;0.0;50.0;9896.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-18;Salida por Consumo;264.0;Almacen Punto de Ventas 1;0.0;50.0;9846.0;0.0;0.0;50.0;9846.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-18;Venta Tienda Sin Doc;186.0;Almacen Punto de Venta 2;0.0;10.0;9836.0;0.0;0.0;10.0;9836.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-19;Venta Tienda Sin Doc;182.0;Almacen Punto de Ventas 1;0.0;100.0;9736.0;0.0;0.0;100.0;9736.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-19;Salida por Consumo;274.0;Almacen Punto de Ventas 1;0.0;100.0;9636.0;0.0;0.0;100.0;9636.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-23;Venta Tienda Sin Doc;194.0;Almacen Punto de Ventas 1;0.0;50.0;9586.0;0.0;0.0;50.0;9586.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-23;Venta Tienda Sin Doc;196.0;Almacen Punto de Ventas 1;0.0;50.0;9536.0;0.0;0.0;50.0;9536.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-24;Venta Tienda Sin Doc;197.0;Almacen Punto de Ventas 1;0.0;50.0;9486.0;0.0;0.0;50.0;9486.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-25;Salida por Consumo;314.0;Almacen Punto de Ventas 1;0.0;11.0;9475.0;0.0;0.0;11.0;9475.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-25;Salida por Consumo;316.0;Almacen Punto de Ventas 1;0.0;50.0;9425.0;0.0;0.0;50.0;9425.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-25;Salida por Consumo;318.0;Almacen Punto de Ventas 1;0.0;50.0;9375.0;0.0;0.0;50.0;9375.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-26;Salida por Consumo;330.0;Almacen Punto de Ventas 1;0.0;50.0;9325.0;0.0;0.0;50.0;9325.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-27;Salida por Consumo;339.0;Almacen Punto de Ventas 1;0.0;50.0;9275.0;0.0;0.0;50.0;9275.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-27;Salida por Consumo;343.0;Almacen Punto de Ventas 1;0.0;100.0;9175.0;0.0;0.0;100.0;9175.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-27;Venta Tienda Sin Doc;216.0;Almacen Punto de Ventas 1;0.0;100.0;9075.0;0.0;0.0;100.0;9075.0;1.0;DRAGON;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-29;Guía de remisión - R;192.0;Almacen Central;0.0;1500.0;7575.0;0.0;0.0;1500.0;7575.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-29;Guía de remisión - R;192.0;Almacen Punto de Ventas 1;1500.0;0.0;9075.0;0.0;1500.0;0.0;9075.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-29;Salida por Consumo;353.0;Almacen Punto de Ventas 1;0.0;400.0;8675.0;0.0;0.0;400.0;8675.0;1.0;CIM;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-29;Salida por Consumo;355.0;Almacen Punto de Ventas 1;0.0;150.0;8525.0;0.0;0.0;150.0;8525.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-29;Venta Tienda Sin Doc;222.0;Almacen Punto de Ventas 1;0.0;4.0;8521.0;0.0;0.0;4.0;8521.0;1.0;ELCONSI;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-30;Venta Tienda Sin Doc;226.0;Almacen Punto de Ventas 1;0.0;100.0;8421.0;0.0;0.0;100.0;8421.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-11-30;Salida por Consumo;362.0;Almacen Punto de Ventas 1;0.0;50.0;8371.0;0.0;0.0;50.0;8371.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-01;Salida por Consumo;366.0;Almacen Punto de Ventas 1;0.0;50.0;8321.0;0.0;0.0;50.0;8321.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-01;Venta Tienda Sin Doc;231.0;Almacen Punto de Ventas 1;0.0;8.0;8313.0;0.0;0.0;8.0;8313.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-01;Venta Tienda Sin Doc;232.0;Almacen Punto de Ventas 1;0.0;195.0;8118.0;0.0;0.0;195.0;8118.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Salida por Consumo;370.0;Almacen Punto de Ventas 1;0.0;1000.0;7118.0;0.0;0.0;1000.0;7118.0;1.0;CIM;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Salida por Consumo;371.0;Almacen Punto de Ventas 1;0.0;50.0;7068.0;0.0;0.0;50.0;7068.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Salida por Consumo;372.0;Almacen Punto de Ventas 1;0.0;50.0;7018.0;0.0;0.0;50.0;7018.0;1.0;SETECOM AIR;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Salida por Consumo;375.0;Almacen Punto de Ventas 1;0.0;50.0;6968.0;0.0;0.0;50.0;6968.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Venta Tienda Sin Doc;236.0;Almacen Punto de Ventas 1;0.0;4.0;6964.0;0.0;0.0;4.0;6964.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Salida por Consumo;376.0;Almacen Punto de Ventas 1;0.0;24.0;6940.0;0.0;0.0;24.0;6940.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-02;Venta Tienda Sin Doc;238.0;Almacen Punto de Ventas 1;0.0;100.0;6840.0;0.0;0.0;100.0;6840.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Guía de remisión - R;196.0;Almacen Central;0.0;500.0;6340.0;0.0;0.0;500.0;6340.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Guía de remisión - R;196.0;Almacen Punto de Venta 2;500.0;0.0;6840.0;0.0;500.0;0.0;6840.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Salida por Consumo;387.0;Almacen Punto de Ventas 1;0.0;150.0;6690.0;0.0;0.0;150.0;6690.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Venta Tienda Sin Doc;247.0;Almacen Punto de Ventas 1;0.0;50.0;6640.0;0.0;0.0;50.0;6640.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Traspaso entre Almac;88.0;Almacen Punto de Venta 2;0.0;500.0;6140.0;0.0;0.0;500.0;6140.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-03;Traspaso entre Almac;88.0;Almacen Punto de Ventas 1;500.0;0.0;6640.0;0.0;500.0;0.0;6640.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Salida por Consumo;391.0;Almacen Punto de Ventas 1;0.0;100.0;6540.0;0.0;0.0;100.0;6540.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Salida por Consumo;392.0;Almacen Punto de Ventas 1;0.0;50.0;6490.0;0.0;0.0;50.0;6490.0;1.0;ELCONSI;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Salida por Consumo;396.0;Almacen Punto de Ventas 1;0.0;250.0;6240.0;0.0;0.0;250.0;6240.0;1.0;SETECOM AIR;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Entrada por Producci;153.0;Almacen Central;2000.0;0.0;8240.0;1.0;2000.0;0.0;8240.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Venta Tienda Sin Doc;250.0;Almacen Punto de Ventas 1;0.0;100.0;8140.0;0.0;0.0;100.0;8140.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Venta Tienda Sin Doc;254.0;Almacen Punto de Ventas 1;0.0;50.0;8090.0;0.0;0.0;50.0;8090.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Salida por Consumo;398.0;Almacen Punto de Ventas 1;0.0;700.0;7390.0;0.0;0.0;700.0;7390.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-06;Salida por Consumo;403.0;Almacen Punto de Ventas 1;0.0;50.0;7340.0;0.0;0.0;50.0;7340.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Venta Tienda Sin Doc;259.0;Almacen Punto de Ventas 1;0.0;10.0;7330.0;0.0;0.0;10.0;7330.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Guía de remisión - R;205.0;Almacen Central;0.0;1500.0;5830.0;0.0;0.0;1500.0;5830.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Guía de remisión - R;205.0;Almacen Punto de Ventas 1;1500.0;0.0;7330.0;0.0;1500.0;0.0;7330.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Salida por Consumo;405.0;Almacen Punto de Ventas 1;0.0;30.0;7300.0;0.0;0.0;30.0;7300.0;1.0;SETECOM AIR;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Salida por Consumo;408.0;Almacen Punto de Ventas 1;0.0;100.0;7200.0;0.0;0.0;100.0;7200.0;1.0;CIM;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Salida por Consumo;409.0;Almacen Punto de Ventas 1;0.0;50.0;7150.0;0.0;0.0;50.0;7150.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Salida por Consumo;411.0;Almacen Punto de Ventas 1;0.0;35.0;7115.0;0.0;0.0;35.0;7115.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Salida por Consumo;412.0;Almacen Punto de Ventas 1;0.0;50.0;7065.0;0.0;0.0;50.0;7065.0;1.0;CIM;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Traspaso entre Almac;91.0;Almacen Punto de Venta 2;0.0;100.0;6965.0;0.0;0.0;100.0;6965.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-07;Traspaso entre Almac;91.0;Almacen Punto de Ventas 1;100.0;0.0;7065.0;0.0;100.0;0.0;7065.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Entrada por Producci;156.0;Almacen Central;2464.0;0.0;9529.0;1.0;2464.0;0.0;9529.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Salida por Consumo;413.0;Almacen Punto de Ventas 1;0.0;100.0;9429.0;0.0;0.0;100.0;9429.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Salida por Consumo;415.0;Almacen Punto de Ventas 1;0.0;100.0;9329.0;0.0;0.0;100.0;9329.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Traspaso entre Almac;92.0;Almacen Punto de Venta 2;0.0;1900.0;7429.0;0.0;0.0;1900.0;7429.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Traspaso entre Almac;92.0;Almacen Punto de Ventas 1;1900.0;0.0;9329.0;0.0;1900.0;0.0;9329.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-09;Venta Tienda Sin Doc;262.0;Almacen Punto de Ventas 1;0.0;7.0;9322.0;0.0;0.0;7.0;9322.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Guía de remisión - R;208.0;Almacen Central;0.0;1500.0;7822.0;0.0;0.0;1500.0;7822.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Guía de remisión - R;208.0;Almacen Punto de Ventas 1;1500.0;0.0;9322.0;0.0;1500.0;0.0;9322.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Salida por Consumo;427.0;Almacen Punto de Ventas 1;0.0;200.0;9122.0;0.0;0.0;200.0;9122.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Salida por Consumo;428.0;Almacen Punto de Ventas 1;0.0;50.0;9072.0;0.0;0.0;50.0;9072.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Salida por Consumo;432.0;Almacen Punto de Ventas 1;0.0;100.0;8972.0;0.0;0.0;100.0;8972.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Venta Tienda Sin Doc;267.0;Almacen Punto de Ventas 1;0.0;250.0;8722.0;0.0;0.0;250.0;8722.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-10;Venta Tienda Sin Doc;268.0;Almacen Punto de Ventas 1;0.0;3000.0;5722.0;0.0;0.0;3000.0;5722.0;1.0;ELCONSI;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-13;Guía de remisión - R;210.0;Almacen Central;0.0;1500.0;4222.0;0.0;0.0;1500.0;4222.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-13;Guía de remisión - R;210.0;Almacen Punto de Ventas 1;1500.0;0.0;5722.0;0.0;1500.0;0.0;5722.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-13;Salida por Consumo;444.0;Almacen Punto de Ventas 1;0.0;200.0;5522.0;0.0;0.0;200.0;5522.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-13;Venta Tienda Sin Doc;273.0;Almacen Punto de Ventas 1;0.0;140.0;5382.0;0.0;0.0;140.0;5382.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Guía de remisión - R;212.0;Almacen Central;0.0;750.0;4632.0;0.0;0.0;750.0;4632.0;1.0;JEF;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Guía de remisión - R;212.0;Almacen Punto de Venta 2;750.0;0.0;5382.0;0.0;750.0;0.0;5382.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Salida por Consumo;446.0;Almacen Punto de Ventas 1;0.0;50.0;5332.0;0.0;0.0;50.0;5332.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Salida por Consumo;447.0;Almacen Punto de Ventas 1;0.0;50.0;5282.0;0.0;0.0;50.0;5282.0;1.0;SETECOM AIR;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Salida por Consumo;448.0;Almacen Punto de Ventas 1;0.0;100.0;5182.0;0.0;0.0;100.0;5182.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Salida por Consumo;449.0;Almacen Punto de Ventas 1;0.0;20.0;5162.0;0.0;0.0;20.0;5162.0;1.0;ELCONSI;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-14;Salida por Consumo;451.0;Almacen Punto de Ventas 1;0.0;100.0;5062.0;0.0;0.0;100.0;5062.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-15;Salida por Consumo;456.0;Almacen Punto de Ventas 1;0.0;50.0;5012.0;0.0;0.0;50.0;5012.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-15;Salida por Consumo;459.0;Almacen Punto de Ventas 1;0.0;80.0;4932.0;0.0;0.0;80.0;4932.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-16;Salida por Consumo;465.0;Almacen Punto de Ventas 1;0.0;120.0;4812.0;0.0;0.0;120.0;4812.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-16;Salida por Consumo;467.0;Almacen Punto de Ventas 1;0.0;26.0;4786.0;0.0;0.0;26.0;4786.0;1.0;JEF;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-16;Salida por Consumo;470.0;Almacen Punto de Ventas 1;0.0;100.0;4686.0;0.0;0.0;100.0;4686.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-16;Salida por Consumo;471.0;Almacen Punto de Ventas 1;0.0;20.0;4666.0;0.0;0.0;20.0;4666.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Venta Tienda Sin Doc;286.0;Almacen Punto de Ventas 1;0.0;300.0;4366.0;0.0;0.0;300.0;4366.0;1.0;SETECOM AIR;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Venta Tienda Sin Doc;288.0;Almacen Punto de Ventas 1;0.0;50.0;4316.0;0.0;0.0;50.0;4316.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Venta Tienda Sin Doc;289.0;Almacen Punto de Ventas 1;0.0;400.0;3916.0;0.0;0.0;400.0;3916.0;1.0;ELCONSI;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Venta Tienda Sin Doc;290.0;Almacen Punto de Ventas 1;0.0;6.0;3910.0;0.0;0.0;6.0;3910.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Venta Tienda Sin Doc;303.0;Almacen Punto de Ventas 1;0.0;100.0;3810.0;0.0;0.0;100.0;3810.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Traspaso entre Almac;99.0;Almacen Punto de Venta 2;0.0;100.0;3710.0;0.0;0.0;100.0;3710.0;1.0;ELCONSI;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-17;Traspaso entre Almac;99.0;Almacen Punto de Ventas 1;100.0;0.0;3810.0;0.0;100.0;0.0;3810.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Guía de remisión - R;217.0;Almacen Central;0.0;1000.0;2810.0;0.0;0.0;1000.0;2810.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Guía de remisión - R;217.0;Almacen Punto de Venta 2;1000.0;0.0;3810.0;0.0;1000.0;0.0;3810.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Traspaso entre Almac;100.0;Almacen Punto de Venta 2;0.0;950.0;2860.0;0.0;0.0;950.0;2860.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Traspaso entre Almac;100.0;Almacen Punto de Ventas 1;950.0;0.0;3810.0;0.0;950.0;0.0;3810.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Salida por Consumo;481.0;Almacen Punto de Ventas 1;0.0;10.0;3800.0;0.0;0.0;10.0;3800.0;1.0;DRAGON;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-18;Salida por Consumo;482.0;Almacen Punto de Ventas 1;0.0;1650.0;2150.0;0.0;0.0;1650.0;2150.0;1.0;Madrid INMOBILIARIA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-20;Entrada por Producci;171.0;Almacen Central;2500.0;0.0;4650.0;1.0;2500.0;0.0;4650.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-21;Entrada por Producci;176.0;Almacen Central;1000.0;0.0;5650.0;1.0;1000.0;0.0;5650.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-21;Guía de remisión - R;219.0;Almacen Central;0.0;1000.0;4650.0;0.0;0.0;1000.0;4650.0;1.0;ELCONSI;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-21;Guía de remisión - R;219.0;Almacen Punto de Ventas 1;1000.0;0.0;5650.0;0.0;1000.0;0.0;5650.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-21;Entrada por Producci;177.0;Almacen Central;3316.0;0.0;8966.0;1.0;3316.0;0.0;8966.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-21;Venta Tienda Sin Doc;309.0;Almacen Punto de Ventas 1;0.0;100.0;8866.0;0.0;0.0;100.0;8866.0;1.0;ELCONSI;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Guía de remisión - R;220.0;Almacen Central;0.0;1500.0;7366.0;0.0;0.0;1500.0;7366.0;1.0;SETECOM AIR;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Guía de remisión - R;220.0;Almacen Punto de Ventas 1;1500.0;0.0;8866.0;0.0;1500.0;0.0;8866.0;1.0;;;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Salida por Consumo;503.0;Almacen Punto de Ventas 1;0.0;50.0;8816.0;0.0;0.0;50.0;8816.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Salida por Consumo;504.0;Almacen Punto de Ventas 1;0.0;100.0;8716.0;0.0;0.0;100.0;8716.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Salida por Consumo;509.0;Almacen Punto de Ventas 1;0.0;200.0;8516.0;0.0;0.0;200.0;8516.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2021-12-22;Salida por Consumo;511.0;Almacen Punto de Ventas 1;0.0;120.0;8396.0;0.0;0.0;120.0;8396.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
