Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);18/01/2025;Ajuste de Entrada Ca;25.0;Almacen Punto de Venta 2;3.0;0.0;46.0;1.0;3.0;0.0;84.15;1.838618
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);18/01/2025;Ajuste de Entrada Ca;58.0;Almacen Punto de Venta 2;31.0;0.0;77.0;1.0;31.0;0.0;115.15;1.500992
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);18/01/2025;Ajuste de Salida de ;81.0;Almacen Punto de Ventas 1;0.0;15.0;62.0;0.0;0.0;22.51;92.64;1.500992
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);18/01/2025;Ajuste de Salida de ;82.0;Almacen Punto de Venta 2;0.0;62.0;0.0;0.0;0.0;93.06;-0.42;1.500992
'67;CAJA DE PASE 150X150X70MM (F.G.0.70);13/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'79;BANCO DE MEDIDORES 3200X100X200MM CIEGA(F°G°1.50);26/07/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);31/05/2023;Saldo Anterior;;;;;22.0;;;;2554.26;116.101818
'80;CAJA DE PASE 500X400X200MM CIEGA (F.G.1.20);16/11/2022;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);01/08/2023;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);12/02/2025;Entrada por Compra -;55.0;Almacen Punto de Ventas 1;3.0;0.0;3.0;27.966102;83.9;0.0;83.9;27.966666
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);12/02/2025;Salida por Consumo;700006919.0;Almacen Punto de Ventas 1;0.0;3.0;0.0;0.0;0.0;83.9;0.0;27.966666
'82;CAJA DE PASE 250X300X200MM (F.G.0.70);13/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'84;CAJA DE PASE 400X200X150MM (F.G.0.70);11/11/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'86;TAPA CIEGA 100X100MM (F.G.0.75);27/12/2024;Saldo Anterior;;;;;249.0;;;;249.0;1.0
'86;TAPA CIEGA 100X100MM (F.G.0.75);10/01/2025;Salida por Consumo;700006589.0;Almacen Punto de Ventas 1;0.0;10.0;239.0;0.0;0.0;10.0;239.0;1.0
'86;TAPA CIEGA 100X100MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;33.0;Almacen Punto de Ventas 1;0.0;7.0;232.0;0.0;0.0;7.0;232.0;1.0
'86;TAPA CIEGA 100X100MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;74.0;Almacen Punto de Ventas 1;0.0;229.0;3.0;0.0;0.0;229.0;3.0;1.0
'86;TAPA CIEGA 100X100MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;75.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0
'87;TAPA 150X150MM (F.G.1.50);20/06/2024;Saldo Anterior;;;;;12.0;;;;12.0;1.0
'87;TAPA 150X150MM (F.G.1.50);23/01/2025;Ajuste de Salida de ;91.0;Almacen Central;0.0;12.0;0.0;0.0;0.0;12.0;0.0;1.0
'88;TAPA 200X200MM (F.G.0.75);05/12/2024;Saldo Anterior;;;;;155.0;;;;155.2;1.001242
'88;TAPA 200X200MM (F.G.0.75);15/01/2025;Venta Tienda Sin Doc;27.0;Almacen Punto de Ventas 1;0.0;2.0;153.0;0.0;0.0;2.0;153.2;1.001242
'88;TAPA 200X200MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;33.0;Almacen Punto de Ventas 1;0.0;1.0;152.0;0.0;0.0;1.0;152.2;1.001242
'88;TAPA 200X200MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;71.0;Almacen Punto de Ventas 1;0.0;144.0;8.0;0.0;0.0;144.18;8.02;1.001242
'88;TAPA 200X200MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;72.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.01;0.01;1.001242
'89;TAPA 250X250MM (F.G.0.75);03/12/2024;Saldo Anterior;;;;;53.0;;;;53.0;1.0
'89;TAPA 250X250MM (F.G.0.75);10/01/2025;Salida por Consumo;700006595.0;Almacen Punto de Ventas 1;0.0;4.0;49.0;0.0;0.0;4.0;49.0;1.0
'89;TAPA 250X250MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;78.0;Almacen Punto de Ventas 1;0.0;47.0;2.0;0.0;0.0;47.0;2.0;1.0
'89;TAPA 250X250MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;79.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);27/12/2024;Saldo Anterior;;;;;0.0;;;;-10.73;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);07/01/2025;Entrada por Compra -;17.0;Almacen Central;3.0;0.0;3.0;129.5;388.5;0.0;377.77;129.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);07/01/2025;Salida de Materia Pr;23.0;Almacen Central;0.0;2.0;1.0;0.0;0.0;259.0;118.77;129.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);08/01/2025;Entrada por Compra -;18.0;Almacen Central;2.0;0.0;3.0;129.5;259.0;0.0;377.77;129.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);08/01/2025;Salida de Materia Pr;24.0;Almacen Central;0.0;2.0;1.0;0.0;0.0;259.0;118.77;129.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);10/01/2025;Entrada por Compra -;21.0;Almacen Central;1.0;0.0;2.0;133.5;133.5;0.0;252.27;131.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);10/01/2025;Salida de Materia Pr;27.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;263.0;-10.73;131.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);16/01/2025;Entrada por Compra -;22.0;Almacen Central;1.0;0.0;1.0;133.5;133.5;0.0;122.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);17/01/2025;Salida de Materia Pr;34.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;133.5;-10.73;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/01/2025;Entrada por Compra -;34.0;Almacen Central;5.0;0.0;5.0;133.5;667.5;0.0;656.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/01/2025;Salida de Materia Pr;35.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;667.5;-10.73;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/01/2025;Entrada por Compra -;35.0;Almacen Central;16.0;0.0;16.0;133.5;2136.0;0.0;2125.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/01/2025;Salida de Materia Pr;36.0;Almacen Central;0.0;5.0;11.0;0.0;0.0;667.5;1457.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/01/2025;Entrada por Compra -;40.0;Almacen Central;5.0;0.0;16.0;133.5;667.5;0.0;2125.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);23/01/2025;Salida de Materia Pr;37.0;Almacen Central;0.0;4.0;12.0;0.0;0.0;534.0;1591.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);23/01/2025;Salida de Materia Pr;62.0;Almacen Central;0.0;5.0;7.0;0.0;0.0;668.0;923.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);24/01/2025;Salida de Materia Pr;63.0;Almacen Central;0.0;3.0;4.0;0.0;0.0;400.5;522.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/01/2025;Salida de Materia Pr;64.0;Almacen Central;0.0;2.5;1.5;0.0;0.0;333.75;189.02;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);29/01/2025;Salida de Materia Pr;65.0;Almacen Central;0.0;0.5;1.0;0.0;0.0;66.75;122.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);05/02/2025;Entrada por Compra -;65.0;Almacen Central;2.0;0.0;3.0;133.5;267.0;0.0;389.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);07/02/2025;Entrada por Compra -;66.0;Almacen Central;3.0;0.0;6.0;133.5;400.5;0.0;789.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);10/02/2025;Salida de Materia Pr;89.0;Almacen Central;0.0;4.0;2.0;0.0;0.0;534.0;255.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);14/02/2025;Entrada por Compra -;71.0;Almacen Central;5.0;0.0;7.0;133.5;667.5;0.0;923.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);18/02/2025;Salida de Materia Pr;91.0;Almacen Central;0.0;1.0;6.0;0.0;0.0;133.5;789.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);18/02/2025;Salida de Materia Pr;92.0;Almacen Central;0.0;2.0;4.0;0.0;0.0;267.0;522.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);20/02/2025;Salida de Materia Pr;101.0;Almacen Central;0.0;1.0;3.0;0.0;0.0;133.5;389.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/02/2025;Entrada por Compra -;77.0;Almacen Central;15.0;0.0;18.0;133.5;2002.5;0.0;2391.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);22/02/2025;Salida de Materia Pr;102.0;Almacen Central;0.0;10.0;8.0;0.0;0.0;1335.0;1056.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);22/02/2025;Salida de Materia Pr;103.0;Almacen Central;0.0;5.0;3.0;0.0;0.0;667.5;389.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);24/02/2025;Entrada por Compra -;80.0;Almacen Central;20.0;0.0;23.0;133.5;2670.0;0.0;3059.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/02/2025;Salida de Materia Pr;104.0;Almacen Central;0.0;8.0;15.0;0.0;0.0;1068.0;1991.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/02/2025;Salida de Materia Pr;105.0;Almacen Central;0.0;5.0;10.0;0.0;0.0;667.5;1323.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/02/2025;Salida de Materia Pr;106.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;1335.0;-11.23;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/02/2025;Entrada por Compra -;82.0;Almacen Central;15.0;0.0;15.0;133.5;2002.5;0.0;1991.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);26/02/2025;Salida de Materia Pr;107.0;Almacen Central;0.0;10.0;5.0;0.0;0.0;1335.0;656.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);27/02/2025;Entrada por Compra -;86.0;Almacen Central;15.0;0.0;20.0;133.5;2002.5;0.0;2658.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);28/02/2025;Salida de Materia Pr;117.0;Almacen Central;0.0;13.0;7.0;0.0;0.0;1735.5;923.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);28/02/2025;Entrada por Compra -;87.0;Almacen Central;15.0;0.0;22.0;133.5;2002.5;0.0;2925.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);28/02/2025;Salida de Materia Pr;120.0;Almacen Central;0.0;2.0;20.0;0.0;0.0;267.0;2658.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);01/03/2025;Salida de Materia Pr;118.0;Almacen Central;0.0;5.0;15.0;0.0;0.0;667.5;1991.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);01/03/2025;Salida de Materia Pr;119.0;Almacen Central;0.0;10.0;5.0;0.0;0.0;1335.0;656.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);06/03/2025;Entrada por Compra -;116.0;Almacen Central;15.0;0.0;20.0;133.5;2002.5;0.0;2658.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);08/03/2025;Salida de Materia Pr;149.0;Almacen Central;0.0;4.0;16.0;0.0;0.0;534.0;2124.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);08/03/2025;Salida de Materia Pr;150.0;Almacen Central;0.0;3.0;13.0;0.0;0.0;400.5;1724.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);08/03/2025;Salida de Materia Pr;151.0;Almacen Central;0.0;7.0;6.0;0.0;0.0;934.5;789.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/03/2025;Entrada por Compra -;117.0;Almacen Central;14.0;0.0;20.0;133.5;1869.0;0.0;2658.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/03/2025;Salida de Materia Pr;152.0;Almacen Central;0.0;2.0;18.0;0.0;0.0;267.0;2391.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/03/2025;Salida de Materia Pr;153.0;Almacen Central;0.0;12.0;6.0;0.0;0.0;1602.0;789.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/03/2025;Salida de Materia Pr;154.0;Almacen Central;0.0;5.0;1.0;0.0;0.0;667.5;122.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);12/03/2025;Entrada por Compra -;118.0;Almacen Central;30.0;0.0;31.0;133.5;4005.0;0.0;4127.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);13/03/2025;Salida de Materia Pr;155.0;Almacen Central;0.0;28.0;3.0;0.0;0.0;3738.0;389.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);13/03/2025;Entrada por Compra -;119.0;Almacen Central;15.0;0.0;18.0;133.5;2002.5;0.0;2391.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);13/03/2025;Salida de Materia Pr;156.0;Almacen Central;0.0;15.0;3.0;0.0;0.0;2002.5;389.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);14/03/2025;Entrada por Compra -;120.0;Almacen Central;10.0;0.0;13.0;133.5;1335.0;0.0;1724.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);15/03/2025;Salida de Materia Pr;157.0;Almacen Central;0.0;2.0;11.0;0.0;0.0;267.0;1457.27;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);17/03/2025;Salida de Materia Pr;158.0;Almacen Central;0.0;5.0;6.0;0.0;0.0;667.5;789.77;133.5
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);20/03/2025;Salida de Materia Pr;159.0;Almacen Central;0.0;3.0;3.0;0.0;0.0;400.5;389.27;133.5
'90;TAPA 300X300MM (F.G.0.75);03/12/2024;Saldo Anterior;;;;;143.0;;;;143.0;1.0
'90;TAPA 300X300MM (F.G.0.75);15/01/2025;Venta Tienda Sin Doc;27.0;Almacen Punto de Ventas 1;0.0;1.0;142.0;0.0;0.0;1.0;142.0;1.0
'90;TAPA 300X300MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;33.0;Almacen Punto de Ventas 1;0.0;139.0;3.0;0.0;0.0;139.0;3.0;1.0
'90;TAPA 300X300MM (F.G.0.75);18/01/2025;Ajuste de Salida de ;73.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0
'91;PLANCHA GALVANIZADA F°G° 0.65 (1200x2400mm);29/05/2023;Saldo Anterior;;;;;451.0;;;;29811.83;66.101612
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);26/12/2024;Saldo Anterior;;;;;3.0;;;;231.0;77.0
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);02/01/2025;Salida de Materia Pr;1.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;231.0;0.0;77.0
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);03/01/2025;Entrada por Compra -;12.0;Almacen Central;60.0;0.0;60.0;73.5;4410.0;0.0;4410.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);03/01/2025;Salida de Materia Pr;13.0;Almacen Central;0.0;50.0;10.0;0.0;0.0;3675.0;735.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);03/01/2025;Salida de Materia Pr;14.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;735.0;0.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);07/01/2025;Entrada por Compra -;13.0;Almacen Central;1.0;0.0;1.0;73.5;73.5;0.0;73.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);07/01/2025;Salida de Materia Pr;15.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;73.5;0.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);09/01/2025;Entrada por Compra -;15.0;Almacen Central;50.0;0.0;50.0;73.5;3675.0;0.0;3675.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);09/01/2025;Salida de Materia Pr;16.0;Almacen Central;0.0;10.0;40.0;0.0;0.0;735.0;2940.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);09/01/2025;Salida de Materia Pr;17.0;Almacen Central;0.0;6.0;34.0;0.0;0.0;441.0;2499.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);11/01/2025;Salida de Materia Pr;18.0;Almacen Central;0.0;15.0;19.0;0.0;0.0;1102.5;1396.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);11/01/2025;Salida de Materia Pr;19.0;Almacen Central;0.0;1.0;18.0;0.0;0.0;73.5;1323.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);13/01/2025;Salida de Materia Pr;20.0;Almacen Central;0.0;15.0;3.0;0.0;0.0;1102.5;220.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);15/01/2025;Entrada por Compra -;16.0;Almacen Central;120.0;0.0;123.0;73.5;8820.0;0.0;9040.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);15/01/2025;Salida de Materia Pr;21.0;Almacen Central;0.0;50.0;73.0;0.0;0.0;3675.0;5365.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);16/01/2025;Salida de Materia Pr;22.0;Almacen Central;0.0;50.0;23.0;0.0;0.0;3675.0;1690.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);16/01/2025;Salida de Materia Pr;28.0;Almacen Central;0.0;15.0;8.0;0.0;0.0;1102.5;588.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);18/01/2025;Salida de Materia Pr;29.0;Almacen Central;0.0;1.0;7.0;0.0;0.0;73.5;514.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);18/01/2025;Salida de Materia Pr;30.0;Almacen Central;0.0;5.0;2.0;0.0;0.0;367.5;147.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);20/01/2025;Entrada por Compra -;29.0;Almacen Central;60.0;0.0;62.0;75.9;4554.0;0.0;4701.0;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);20/01/2025;Salida de Materia Pr;31.0;Almacen Central;0.0;20.0;42.0;0.0;0.0;1516.45;3184.55;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);21/01/2025;Salida de Materia Pr;32.0;Almacen Central;0.0;3.0;39.0;0.0;0.0;227.47;2957.08;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);21/01/2025;Salida de Materia Pr;33.0;Almacen Central;0.0;1.0;38.0;0.0;0.0;75.82;2881.26;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);22/01/2025;Salida de Materia Pr;41.0;Almacen Central;0.0;15.0;23.0;0.0;0.0;1137.34;1743.92;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);24/01/2025;Salida de Materia Pr;42.0;Almacen Central;0.0;5.0;18.0;0.0;0.0;379.11;1364.81;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);24/01/2025;Salida de Materia Pr;43.0;Almacen Central;0.0;5.0;13.0;0.0;0.0;379.11;985.7;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);25/01/2025;Salida de Materia Pr;44.0;Almacen Central;0.0;2.0;11.0;0.0;0.0;151.65;834.05;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);28/01/2025;Salida de Materia Pr;45.0;Almacen Central;0.0;8.0;3.0;0.0;0.0;606.58;227.47;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);01/02/2025;Salida de Materia Pr;75.0;Almacen Central;0.0;1.0;2.0;0.0;0.0;75.82;151.65;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);01/02/2025;Salida de Materia Pr;76.0;Almacen Central;0.0;1.0;1.0;0.0;0.0;75.82;75.83;75.82258
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);01/02/2025;Entrada por Compra -;56.0;Almacen Central;10.0;0.0;11.0;73.5;735.0;0.0;810.83;73.711143
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);03/02/2025;Salida de Materia Pr;77.0;Almacen Central;0.0;10.0;1.0;0.0;0.0;737.11;73.72;73.711143
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);07/02/2025;Entrada por Compra -;57.0;Almacen Central;5.0;0.0;6.0;73.5;367.5;0.0;441.22;73.53519
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);13/02/2025;Salida de Materia Pr;78.0;Almacen Central;0.0;3.0;3.0;0.0;0.0;220.61;220.61;73.53519
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);13/02/2025;Salida de Materia Pr;79.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;220.61;0.0;73.53519
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);17/02/2025;Entrada por Compra -;70.0;Almacen Central;10.0;0.0;10.0;73.5;735.0;0.0;735.0;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);18/02/2025;Salida de Materia Pr;90.0;Almacen Central;0.0;7.0;3.0;0.0;0.0;514.5;220.5;73.5
'92;PLANCHA GALVANIZADA F°G° 0.80 (1200x2400mm);19/02/2025;Salida de Materia Pr;96.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;220.5;0.0;73.5
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);14/12/2024;Saldo Anterior;;;;;13.5;;;;1457.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2025;Salida de Materia Pr;5.0;Almacen Central;0.0;0.5;13.0;0.0;0.0;54.0;1403.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2025;Salida de Materia Pr;6.0;Almacen Central;0.0;2.0;11.0;0.0;0.0;216.0;1187.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2025;Salida de Materia Pr;7.0;Almacen Central;0.0;2.0;9.0;0.0;0.0;216.0;971.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2025;Salida de Materia Pr;8.0;Almacen Central;0.0;1.0;8.0;0.0;0.0;108.0;863.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2025;Salida de Materia Pr;9.0;Almacen Central;0.0;1.0;7.0;0.0;0.0;108.0;755.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);03/01/2025;Entrada por Compra -;11.0;Almacen Central;20.0;0.0;27.0;108.0;2160.0;0.0;2915.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/01/2025;Salida de Materia Pr;10.0;Almacen Central;0.0;5.0;22.0;0.0;0.0;540.0;2375.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/01/2025;Salida de Materia Pr;11.0;Almacen Central;0.0;1.0;21.0;0.0;0.0;108.0;2267.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);06/01/2025;Salida de Materia Pr;12.0;Almacen Central;0.0;4.0;17.0;0.0;0.0;432.0;1835.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);08/01/2025;Salida de Materia Pr;38.0;Almacen Central;0.0;9.0;8.0;0.0;0.0;972.0;863.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);08/01/2025;Salida de Materia Pr;39.0;Almacen Central;0.0;1.0;7.0;0.0;0.0;108.0;755.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2025;Entrada por Compra -;36.0;Almacen Central;70.0;0.0;77.0;108.0;7560.0;0.0;8315.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2025;Salida de Materia Pr;46.0;Almacen Central;0.0;20.0;57.0;0.0;0.0;2160.0;6155.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2025;Salida de Materia Pr;47.0;Almacen Central;0.0;2.0;55.0;0.0;0.0;216.0;5939.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2025;Salida de Materia Pr;48.0;Almacen Central;0.0;6.0;49.0;0.0;0.0;648.0;5291.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2025;Salida de Materia Pr;49.0;Almacen Central;0.0;3.0;46.0;0.0;0.0;324.0;4967.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);11/01/2025;Salida de Materia Pr;50.0;Almacen Central;0.0;20.0;26.0;0.0;0.0;2160.0;2807.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);14/01/2025;Salida de Materia Pr;51.0;Almacen Central;0.0;1.0;25.0;0.0;0.0;108.0;2699.54;108.0
'93;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);15/01/2025;Salida de Materia Pr;52.0;Almacen Central;0.0;1.0;24.0;0.0;0.0;108.0;2591.54;108.0
