Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;02/12/2023;Salida por Consumo;700003236.0;Almacen Punto de Ventas 1;0.0;37.0;266.0;0.0;0.0;37.0;265.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;07/12/2023;Salida por Consumo;700003281.0;Almacen Punto de Ventas 1;0.0;2.0;264.0;0.0;0.0;2.0;263.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;11/12/2023;Salida por Consumo;700003292.0;Almacen Punto de Ventas 1;0.0;100.0;164.0;0.0;0.0;100.0;163.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;13/12/2023;Entrada por Producci;677.0;Almacen Central;1348.0;0.0;1512.0;1.0;1348.0;0.0;1511.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;13/12/2023;Venta Tienda Sin Doc;750.0;Almacen Punto de Ventas 1;0.0;10.0;1502.0;0.0;0.0;10.0;1501.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;14/12/2023;Salida por Consumo;700003333.0;Almacen Punto de Ventas 1;0.0;28.0;1474.0;0.0;0.0;28.0;1473.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;26/12/2023;GUIA ELECTRONICA-REM;100000504.0;Almacen Central;0.0;500.0;974.0;0.0;0.0;500.0;973.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;26/12/2023;GUIA ELECTRONICA-REM;100000504.0;Almacen Punto de Ventas 1;500.0;0.0;1474.0;0.0;500.0;0.0;1473.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;26/12/2023;Salida por Consumo;700003398.0;Almacen Punto de Ventas 1;0.0;150.0;1324.0;0.0;0.0;150.0;1323.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;29/12/2023;GUIA ELECTRONICA-REM;100000508.0;Almacen Central;0.0;448.0;876.0;0.0;0.0;448.0;875.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;29/12/2023;GUIA ELECTRONICA-REM;100000508.0;Almacen Punto de Ventas 1;448.0;0.0;1324.0;0.0;448.0;0.0;1323.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;29/12/2023;Salida por Consumo;700003422.0;Almacen Punto de Ventas 1;0.0;10.0;1314.0;0.0;0.0;10.0;1313.98;1.0
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;30/12/2023;Salida por Consumo;700003428.0;Almacen Punto de Ventas 1;0.0;10.0;1304.0;0.0;0.0;10.0;1303.98;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;23/11/2022;Saldo Anterior;;;;;79.0;;;;79.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;04/01/2023;Entrada por Producci;3.0;Almacen Central;134.0;0.0;213.0;1.0;134.0;0.0;213.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;04/01/2023;Guía de remisión - R;100004035.0;Almacen Central;0.0;170.0;43.0;0.0;0.0;170.0;43.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;04/01/2023;Entrada por Producci;8.0;Almacen Central;2.0;0.0;45.0;1.0;2.0;0.0;45.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;07/01/2023;Guía de remisión - R;100004042.0;Almacen Central;0.0;45.0;0.0;0.0;0.0;45.0;0.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;10/01/2023;Entrada por Compra -;2.0;Almacen Central;55.0;0.0;55.0;2.79661;153.81;0.0;153.82;2.796545
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;10/01/2023;Guía de remisión - R;100004047.0;Almacen Central;0.0;55.0;0.0;0.0;0.0;153.81;0.01;2.796545
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/01/2023;Entrada por Compra -;3.0;Almacen Central;300.0;0.0;300.0;1.0;300.0;0.0;300.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/01/2023;Guía de remisión - R;100004079.0;Almacen Central;0.0;300.0;0.0;0.0;0.0;300.0;0.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;07/02/2023;Entrada por Producci;78.0;Almacen Central;1114.0;0.0;1114.0;1.0;1114.0;0.0;1114.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;13/02/2023;GUIA ELECTRONICA-REM;100000017.0;Almacen Central;0.0;100.0;1014.0;0.0;0.0;100.0;1014.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/02/2023;Guía de remisión - R;100004157.0;Almacen Central;0.0;420.0;594.0;0.0;0.0;420.0;594.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/02/2023;Guía de remisión - R;100004157.0;Almacen Punto de Ventas 1;420.0;0.0;1014.0;0.0;420.0;0.0;1014.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/02/2023;Guía de remisión - R;100004156.0;Almacen Central;0.0;100.0;914.0;0.0;0.0;100.0;914.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;24/02/2023;Salida por Consumo;700001435.0;Almacen Punto de Ventas 1;0.0;35.0;879.0;0.0;0.0;35.0;879.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;04/03/2023;Guía de remisión - R;100004181.0;Almacen Central;0.0;100.0;779.0;0.0;0.0;100.0;779.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;22/03/2023;Guía de remisión - R;100004220.0;Almacen Central;0.0;50.0;729.0;0.0;0.0;50.0;729.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;25/03/2023;Guía de remisión - R;100004235.0;Almacen Central;0.0;50.0;679.0;0.0;0.0;50.0;679.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;27/03/2023;Ajuste de Salida;16.0;Almacen Central;0.0;10.0;669.0;0.0;0.0;10.0;669.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;28/03/2023;Guía de remisión - R;100004240.0;Almacen Central;0.0;70.0;599.0;0.0;0.0;70.0;599.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;03/04/2023;Traspaso entre Almac;35.0;Almacen Punto de Ventas 1;0.0;70.0;529.0;0.0;0.0;70.0;529.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;03/04/2023;Traspaso entre Almac;35.0;Almacen Central;70.0;0.0;599.0;0.0;70.0;0.0;599.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;03/04/2023;Guía de remisión - R;100004256.0;Almacen Central;0.0;100.0;499.0;0.0;0.0;100.0;499.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;04/04/2023;Entrada por Producci;204.0;Almacen Central;39.0;0.0;538.0;1.0;39.0;0.0;538.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/04/2023;GUIA ELECTRONICA-REM;100000026.0;Almacen Central;0.0;200.0;338.0;0.0;0.0;200.0;338.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;26/04/2023;Traspaso entre Almac;43.0;Almacen Punto de Ventas 1;0.0;315.0;23.0;0.0;0.0;315.0;23.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;26/04/2023;Traspaso entre Almac;43.0;Almacen Central;315.0;0.0;338.0;0.0;315.0;0.0;338.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;26/04/2023;GUIA ELECTRONICA-REM;100000032.0;Almacen Central;0.0;70.0;268.0;0.0;0.0;70.0;268.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;17/05/2023;GUIA ELECTRONICA-REM;100000051.0;Almacen Central;0.0;216.0;52.0;0.0;0.0;216.0;52.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;24/05/2023;Entrada por Producci;283.0;Almacen Central;2260.0;0.0;2312.0;1.0;2260.0;0.0;2312.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;25/05/2023;GUIA ELECTRONICA-REM;100000063.0;Almacen Central;0.0;631.0;1681.0;0.0;0.0;631.0;1681.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;26/05/2023;Entrada por Producci;290.0;Almacen Central;9.0;0.0;1690.0;1.0;9.0;0.0;1690.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;30/05/2023;GUIA ELECTRONICA-REM;100000073.0;Almacen Central;0.0;250.0;1440.0;0.0;0.0;250.0;1440.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;30/05/2023;GUIA ELECTRONICA-REM;100000073.0;Almacen Punto de Ventas 1;250.0;0.0;1690.0;0.0;250.0;0.0;1690.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;03/06/2023;Salida por Consumo;700001788.0;Almacen Punto de Ventas 1;0.0;250.0;1440.0;0.0;0.0;250.0;1440.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;22/06/2023;GUIA ELECTRONICA-REM;100000117.0;Almacen Central;0.0;30.0;1410.0;0.0;0.0;30.0;1410.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;22/06/2023;GUIA ELECTRONICA-REM;100000117.0;Almacen Punto de Ventas 1;30.0;0.0;1440.0;0.0;30.0;0.0;1440.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;22/06/2023;Salida por Consumo;700001903.0;Almacen Punto de Ventas 1;0.0;30.0;1410.0;0.0;0.0;30.0;1410.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;23/06/2023;GUIA ELECTRONICA-REM;100000119.0;Almacen Central;0.0;21.0;1389.0;0.0;0.0;21.0;1389.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;26/06/2023;GUIA ELECTRONICA-REM;100000126.0;Almacen Central;0.0;631.0;758.0;0.0;0.0;631.0;758.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;28/06/2023;GUIA ELECTRONICA-REM;100000131.0;Almacen Central;0.0;123.0;635.0;0.0;0.0;123.0;635.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;06/07/2023;GUIA ELECTRONICA-REM;100000154.0;Almacen Central;0.0;100.0;535.0;0.0;0.0;100.0;535.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;06/07/2023;GUIA ELECTRONICA-REM;100000157.0;Almacen Central;0.0;15.0;520.0;0.0;0.0;15.0;520.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;06/07/2023;GUIA ELECTRONICA-REM;100000157.0;Almacen Punto de Ventas 1;15.0;0.0;535.0;0.0;15.0;0.0;535.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;06/07/2023;Salida por Consumo;700001981.0;Almacen Punto de Ventas 1;0.0;15.0;520.0;0.0;0.0;15.0;520.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;07/07/2023;Entrada por Producci;370.0;Almacen Central;75.0;0.0;595.0;1.0;75.0;0.0;595.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;13/07/2023;Ajuste de Salida;29.0;Almacen Central;0.0;1.0;594.0;0.0;0.0;1.0;594.01;1.0
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;14/07/2023;Entrada por Compra -;234.0;Almacen Punto de Ventas 1;15.0;0.0;609.0;2.881355;43.22;0.0;637.23;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;14/07/2023;Salida por Consumo;700002051.0;Almacen Punto de Ventas 1;0.0;15.0;594.0;0.0;0.0;15.7;621.53;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;14/08/2023;GUIA ELECTRONICA-REM;100000237.0;Almacen Central;0.0;60.0;534.0;0.0;0.0;62.78;558.75;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;15/08/2023;GUIA ELECTRONICA-REM;100000239.0;Almacen Central;0.0;150.0;384.0;0.0;0.0;156.95;401.8;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;24/08/2023;GUIA ELECTRONICA-REM;100000262.0;Almacen Central;0.0;50.0;334.0;0.0;0.0;52.32;349.48;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;24/08/2023;GUIA ELECTRONICA-REM;100000262.0;Almacen Punto de Ventas 1;50.0;0.0;384.0;0.0;52.32;0.0;401.8;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;24/08/2023;Salida por Consumo;700002348.0;Almacen Punto de Ventas 1;0.0;50.0;334.0;0.0;0.0;52.32;349.48;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;05/09/2023;GUIA ELECTRONICA-REM;100000283.0;Almacen Central;0.0;200.0;134.0;0.0;0.0;209.27;140.21;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;05/09/2023;GUIA ELECTRONICA-REM;100000283.0;Almacen Punto de Ventas 1;200.0;0.0;334.0;0.0;209.27;0.0;349.48;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;05/09/2023;Salida por Consumo;700002429.0;Almacen Punto de Ventas 1;0.0;200.0;134.0;0.0;0.0;209.27;140.21;1.046338
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;19/10/2023;Entrada por Producci;573.0;Almacen Central;50.0;0.0;184.0;1.0;50.0;0.0;190.21;1.033746
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;19/10/2023;GUIA ELECTRONICA-REM;100000378.0;Almacen Central;0.0;50.0;134.0;0.0;0.0;51.69;138.52;1.033746
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;19/10/2023;GUIA ELECTRONICA-REM;100000378.0;Almacen Punto de Ventas 1;50.0;0.0;184.0;0.0;51.69;0.0;190.21;1.033746
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;19/10/2023;Salida por Consumo;700002819.0;Almacen Punto de Ventas 1;0.0;50.0;134.0;0.0;0.0;51.69;138.52;1.033746
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;21/10/2023;GUIA ELECTRONICA-REM;100000385.0;Almacen Central;0.0;80.0;54.0;0.0;0.0;82.7;55.82;1.033746
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;25/10/2023;Entrada por Compra -;318.0;Almacen Punto de Ventas 1;30.0;0.0;84.0;2.627118;78.81;0.0;134.63;1.602765
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;25/10/2023;Salida por Consumo;700002885.0;Almacen Punto de Ventas 1;0.0;30.0;54.0;0.0;0.0;48.08;86.55;1.602765
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;27/10/2023;Ajuste de Salida de ;5.0;Almacen Central;0.0;50.0;4.0;0.0;0.0;80.14;6.41;1.602765
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;31/10/2023;Entrada por Compra -;321.0;Almacen Punto de Ventas 1;30.0;0.0;34.0;2.627118;78.81;0.0;85.22;2.506501
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;31/10/2023;Salida por Consumo;700002938.0;Almacen Punto de Ventas 1;0.0;30.0;4.0;0.0;0.0;75.2;10.02;2.506501
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;31/10/2023;Ajuste de Entrada;32.0;Almacen Punto de Ventas 1;80.0;0.0;84.0;1.0;80.0;0.0;90.02;1.071738
CEO 010;CAJA OCTOG 100X40MM  3/4 (F. G. 1.50).;31/10/2023;Salida por Consumo;700002940.0;Almacen Punto de Ventas 1;0.0;80.0;4.0;0.0;0.0;85.74;4.28;1.071738
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);08/11/2022;Saldo Anterior;;;;;27.0;;;;27.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);03/01/2023;Ajuste de Salida;1.0;Almacen Central;0.0;1.0;26.0;0.0;0.0;1.0;26.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);04/01/2023;Entrada por Producci;3.0;Almacen Central;628.0;0.0;654.0;1.0;628.0;0.0;654.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);04/01/2023;Guía de remisión - R;100004035.0;Almacen Central;0.0;650.0;4.0;0.0;0.0;650.0;4.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);21/02/2023;Entrada por Producci;110.0;Almacen Central;650.0;0.0;654.0;1.0;650.0;0.0;654.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);21/02/2023;Guía de remisión - R;100004156.0;Almacen Central;0.0;650.0;4.0;0.0;0.0;650.0;4.0;1.0
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);21/03/2023;Entrada por Compra -;62.0;Almacen Central;200.0;0.0;204.0;3.389831;677.97;0.0;681.97;3.34299
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);22/03/2023;Guía de remisión - R;100004220.0;Almacen Central;0.0;200.0;4.0;0.0;0.0;668.6;13.37;3.34299
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);27/03/2023;Ajuste de Entrada;13.0;Almacen Central;50.0;0.0;54.0;1.0;50.0;0.0;63.37;1.17355481
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);07/07/2023;GUIA ELECTRONICA-REM;100000160.0;Almacen Central;0.0;30.0;24.0;0.0;0.0;35.21;28.16;1.17355481
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);07/07/2023;GUIA ELECTRONICA-REM;100000160.0;Almacen Punto de Ventas 1;30.0;0.0;54.0;0.0;35.21;0.0;63.37;1.17355481
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);11/07/2023;Salida por Consumo;700002019.0;Almacen Punto de Ventas 1;0.0;30.0;24.0;0.0;0.0;35.21;28.16;1.17355481
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);10/10/2023;Entrada por Producci;550.0;Almacen Central;300.0;0.0;324.0;1.0;300.0;0.0;328.16;1.012855
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);10/10/2023;GUIA ELECTRONICA-REM;100000359.0;Almacen Central;0.0;300.0;24.0;0.0;0.0;303.86;24.3;1.012855
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);27/10/2023;Entrada por Producci;588.0;Almacen Central;22.0;0.0;46.0;1.0;22.0;0.0;46.3;1.006706
CEO 011;CAJA OCTOG 100X50MM  3/4 (F.G. 1.50);27/10/2023;GUIA ELECTRONICA-REM;100000394.0;Almacen Central;0.0;22.0;24.0;0.0;0.0;22.15;24.15;1.006706
CEO-012;CAJA OCTOG 100X55MM 3/4 (ZINCADO 1.20);22/10/2021;Saldo Anterior;;;;;30.0;;;;30.0;1.0
CEO-012;CAJA OCTOG 100X55MM 3/4 (ZINCADO 1.20);27/03/2023;Ajuste de Salida;16.0;Almacen Central;0.0;3.0;27.0;0.0;0.0;3.0;27.0;1.0
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;;Saldo Anterior;;;;;0.0;;;;0.0;0.0
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;27/03/2023;Ajuste de Entrada;18.0;Almacen Central;67.0;0.0;67.0;1.0;67.0;0.0;67.0;1.0
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;03/04/2023;Entrada por Compra -;82.0;Almacen Central;400.0;0.0;467.0;2.542373;1016.95;0.0;1083.95;2.321092
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;03/04/2023;Guía de remisión - R;100004256.0;Almacen Central;0.0;400.0;67.0;0.0;0.0;928.44;155.51;2.321092
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;22/04/2023;GUIA ELECTRONICA-REM;100000028.0;Almacen Central;0.0;50.0;17.0;0.0;0.0;116.05;39.46;2.321092
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;27/04/2023;Entrada por Compra -;118.0;Almacen Punto de Ventas 1;97.0;0.0;114.0;3.38983;328.81;0.0;368.27;3.230426
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;27/04/2023;Salida por Consumo;700001530.0;Almacen Punto de Ventas 1;0.0;97.0;17.0;0.0;0.0;313.35;54.92;3.230426
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;22/05/2023;Entrada por Compra -;163.0;Almacen Central;462.0;0.0;479.0;3.389831;1566.1;0.0;1621.02;3.384169
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;22/05/2023;GUIA ELECTRONICA-REM;100000058.0;Almacen Central;0.0;462.0;17.0;0.0;0.0;1563.49;57.53;3.384169
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;17/11/2023;Entrada por Producci;627.0;Almacen Central;583.0;0.0;600.0;1.0;583.0;0.0;640.53;1.067551
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;17/11/2023;GUIA ELECTRONICA-REM;100000433.0;Almacen Central;0.0;583.0;17.0;0.0;0.0;622.38;18.15;1.067551
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;17/11/2023;GUIA ELECTRONICA-REM;100000433.0;Almacen Punto de Ventas 1;583.0;0.0;600.0;0.0;622.38;0.0;640.53;1.067551
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;17/11/2023;Salida por Consumo;700003092.0;Almacen Punto de Ventas 1;0.0;583.0;17.0;0.0;0.0;622.38;18.15;1.067551
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;24/11/2023;Entrada por Compra -;355.0;Almacen Punto de Ventas 1;100.0;0.0;117.0;2.966101;296.61;0.0;314.76;2.690242
CEO-013;CAJA OCTOG 100X55MM 3/4 (F.G 1.50). ZINCADO;24/11/2023;Salida por Consumo;700003164.0;Almacen Punto de Ventas 1;0.0;100.0;17.0;0.0;0.0;269.02;45.74;2.690242
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);22/11/2022;Saldo Anterior;;;;;179.0;;;;179.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);14/01/2023;Entrada por Producci;22.0;Almacen Central;3000.0;0.0;3179.0;1.0;3000.0;0.0;3179.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);14/01/2023;Guía de remisión - R;100004060.0;Almacen Central;0.0;3000.0;179.0;0.0;0.0;3000.0;179.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);14/01/2023;Guía de remisión - R;100004060.0;Almacen Punto de Ventas 1;3000.0;0.0;3179.0;0.0;3000.0;0.0;3179.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);14/01/2023;Entrada por Producci;23.0;Almacen Central;51.0;0.0;3230.0;1.0;51.0;0.0;3230.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);14/01/2023;Salida por Consumo;700001239.0;Almacen Punto de Ventas 1;0.0;3000.0;230.0;0.0;0.0;3000.0;230.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);23/02/2023;Entrada por Producci;119.0;Almacen Central;2357.0;0.0;2587.0;1.0;2357.0;0.0;2587.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);23/02/2023;Guía de remisión - R;100004169.0;Almacen Central;0.0;2500.0;87.0;0.0;0.0;2500.0;87.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);23/02/2023;Guía de remisión - R;100004169.0;Almacen Punto de Ventas 1;2500.0;0.0;2587.0;0.0;2500.0;0.0;2587.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);23/02/2023;Salida por Consumo;700001430.0;Almacen Punto de Ventas 1;0.0;2500.0;87.0;0.0;0.0;2500.0;87.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);06/03/2023;Entrada por Producci;132.0;Almacen Central;12.0;0.0;99.0;1.0;12.0;0.0;99.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);04/04/2023;Traspaso entre Almac;36.0;Almacen Punto de Venta 2;0.0;87.0;12.0;0.0;0.0;87.0;12.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);04/04/2023;Traspaso entre Almac;36.0;Almacen Punto de Ventas 1;87.0;0.0;99.0;0.0;87.0;0.0;99.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);17/04/2023;Entrada por Producci;220.0;Almacen Central;3000.0;0.0;3099.0;1.0;3000.0;0.0;3099.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);17/04/2023;Guía de remisión - R;100004286.0;Almacen Central;0.0;3000.0;99.0;0.0;0.0;3000.0;99.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);17/04/2023;Guía de remisión - R;100004286.0;Almacen Punto de Ventas 1;3000.0;0.0;3099.0;0.0;3000.0;0.0;3099.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);17/04/2023;Venta Tienda Sin Doc;282.0;Almacen Punto de Ventas 1;0.0;3000.0;99.0;0.0;0.0;3000.0;99.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);24/04/2023;Entrada por Producci;233.0;Almacen Central;35.0;0.0;134.0;1.0;35.0;0.0;134.0;1.0
CEO-014;CAJA OCTOG 100X40MM HCO ESP 1/2 (F.G 0.75);16/06/2023;Entrada por Producci;330.0;Almacen Central;2000.0;0.0;2134.0;1.0;2000.0;0.0;2134.0;1.0
