Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);05/11/2022;Salida de Materia Pr;320.0;Almacen Central;0.0;40.0;73.0;0.0;0.0;2962.0;5405.32;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);05/11/2022;Salida de Materia Pr;321.0;Almacen Central;0.0;10.0;63.0;0.0;0.0;741.0;4664.32;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);10/11/2022;Salida de Materia Pr;329.0;Almacen Central;0.0;43.0;20.0;0.0;0.0;3184.0;1480.32;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);10/11/2022;Salida de Materia Pr;330.0;Almacen Central;0.0;10.0;10.0;0.0;0.0;741.0;739.32;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);17/11/2022;Salida de Materia Pr;339.0;Almacen Central;0.0;9.0;1.0;0.0;0.0;667.0;72.32;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);17/11/2022;Salida de Materia Pr;340.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;74.0;-1.68;74.056572
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);18/11/2022;Entrada por Compra -;185.0;Almacen Central;60.0;0.0;60.0;72.372881;4342.37;0.0;4340.69;72.372833
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);19/11/2022;Salida de Materia Pr;343.0;Almacen Central;0.0;18.0;42.0;0.0;0.0;1303.0;3037.69;72.372833
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);21/11/2022;Salida de Materia Pr;347.0;Almacen Central;0.0;42.0;0.0;0.0;0.0;3040.0;-2.31;72.372833
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);29/11/2022;Entrada por Compra -;186.0;Almacen Central;100.0;0.0;100.0;72.372881;7237.29;0.0;7234.98;72.3729
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);30/11/2022;Salida de Materia Pr;355.0;Almacen Central;0.0;1.0;99.0;0.0;0.0;72.0;7162.98;72.3729
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);01/12/2022;Salida de Materia Pr;356.0;Almacen Central;0.0;50.0;49.0;0.0;0.0;3619.0;3543.98;72.3729
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);13/12/2022;Salida de Materia Pr;361.0;Almacen Central;0.0;49.0;0.0;0.0;0.0;3546.0;-2.02;72.3729
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);17/12/2022;Entrada por Compra -;178.0;Almacen Central;50.0;0.0;50.0;71.355932;3567.8;0.0;3565.78;71.356
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);21/12/2022;Salida de Materia Pr;377.0;Almacen Central;0.0;6.0;44.0;0.0;0.0;428.0;3137.78;71.356
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);23/12/2022;Salida de Materia Pr;378.0;Almacen Central;0.0;44.0;0.0;0.0;0.0;3140.0;-2.22;71.356
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);27/12/2022;Entrada por Compra -;183.0;Almacen Central;40.0;0.0;40.0;72.372881;2894.92;0.0;2892.7;72.373
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);28/12/2022;Salida de Materia Pr;383.0;Almacen Central;0.0;40.0;0.0;0.0;0.0;2895.0;-2.3;72.373
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);28/12/2022;Entrada por Compra -;184.0;Almacen Central;110.0;0.0;110.0;72.372881;7961.02;0.0;7958.72;72.372909
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);29/12/2022;Salida de Materia Pr;386.0;Almacen Central;0.0;10.0;100.0;0.0;0.0;724.0;7234.72;72.372909
'20;BOLSA DE POLIETILENO 16X18MM;12/03/2021;Saldo Anterior;;;;;120.6;;;;1100.79;9.127598
'21;TORNILLO WAFER P/PUNTA BROCA ZINCADO 8X1/2;26/03/2021;Saldo Anterior;;;;;4.0;;;;81.36;20.339491
'22;MATRIZ RECT ESP FONDO 50 DE 3/4, 1 CIZALLA, 2 NOCKAUT DE 3/4.BLOQUE DE ACERO BONIFICADO CON 2 GUIAS;30/03/2021;Saldo Anterior;;;;;1.0;;;;7500.0;7500.0
'23;MATRIZ DE EMBUTIDO CAJA OCTOGONAL PARA 0.70 Y 0.90;01/03/2021;Saldo Anterior;;;;;1.0;;;;5200.0;5200.0
'24;MATRIZ DE CABECERA PROGRESIVA DE 1/2;14/04/2021;Saldo Anterior;;;;;1.0;;;;2584.75;2584.745
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);14/12/2021;Saldo Anterior;;;;;70.0;;;;4464.53;63.778977
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);13/01/2022;Entrada por Compra -;1.0;Almacen Central;50.0;0.0;120.0;81.85;4092.5;0.0;8557.03;71.308569
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/02/2022;Entrada por Compra -;11.0;Almacen Central;25.0;0.0;145.0;88.0;2200.0;0.0;10757.03;74.186401
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/02/2022;Entrada por Compra -;12.0;Almacen Central;25.0;0.0;170.0;88.0;2200.0;0.0;12957.03;76.217812
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);21/02/2022;Entrada por Compra -;17.0;Almacen Central;13.0;0.0;183.0;74.576271;969.49;0.0;13926.52;76.101191
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/03/2022;Entrada por Compra -;28.0;Almacen Central;10.0;0.0;193.0;81.76;817.6;0.0;14744.12;76.394393
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);30/03/2022;Ajuste de Salida;18.0;Almacen Central;0.0;188.0;5.0;0.0;0.0;14362.0;382.12;76.394393
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);06/04/2022;Salida de Materia Pr;7.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;382.0;0.12;76.394393
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/04/2022;Entrada por Compra -;46.0;Almacen Central;50.0;0.0;50.0;88.8;4440.0;0.0;4440.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/04/2022;Salida de Materia Pr;35.0;Almacen Central;0.0;30.0;20.0;0.0;0.0;2664.0;1776.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);28/04/2022;Entrada por Compra -;53.0;Almacen Central;10.0;0.0;30.0;88.8;888.0;0.0;2664.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);28/04/2022;Salida de Materia Pr;39.0;Almacen Central;0.0;24.0;6.0;0.0;0.0;2131.0;533.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/05/2022;Salida de Materia Pr;40.0;Almacen Central;0.0;2.0;4.0;0.0;0.0;178.0;355.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);04/05/2022;Salida de Materia Pr;41.0;Almacen Central;0.0;4.0;0.0;0.0;0.0;355.0;0.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);06/05/2022;Entrada por Compra -;54.0;Almacen Central;6.0;0.0;6.0;88.8;532.8;0.0;532.92;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);06/05/2022;Salida de Materia Pr;50.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;533.0;-0.08;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);09/05/2022;Entrada por Compra -;59.0;Almacen Central;20.0;0.0;20.0;88.8;1776.0;0.0;1775.92;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);13/05/2022;Salida de Materia Pr;53.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;1776.0;-0.08;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);23/05/2022;Entrada por Compra -;68.0;Almacen Central;20.0;0.0;20.0;88.8;1776.0;0.0;1775.92;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);30/05/2022;Salida de Materia Pr;83.0;Almacen Central;0.0;16.0;4.0;0.0;0.0;1420.8;355.12;88.8
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);01/06/2022;Entrada por Compra -;76.0;Almacen Central;33.0;0.0;37.0;75.254237;2483.39;0.0;2838.51;76.718648
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);01/06/2022;Salida de Materia Pr;85.0;Almacen Central;0.0;37.0;0.0;0.0;0.0;2838.59;-0.08;76.718648
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);02/06/2022;Entrada por Compra -;77.0;Almacen Central;12.0;0.0;12.0;75.254237;903.05;0.0;902.97;75.254166
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);02/06/2022;Salida de Materia Pr;86.0;Almacen Central;0.0;7.0;5.0;0.0;0.0;526.78;376.19;75.254166
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/06/2022;Salida de Materia Pr;87.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;376.27;-0.08;75.254166
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/06/2022;Entrada por Compra -;83.0;Almacen Central;10.0;0.0;10.0;75.254237;752.54;0.0;752.46;75.254
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);07/06/2022;Salida de Materia Pr;88.0;Almacen Central;0.0;4.0;6.0;0.0;0.0;301.02;451.44;75.254
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);14/06/2022;Entrada por Compra -;85.0;Almacen Central;10.0;0.0;16.0;75.254237;752.54;0.0;1203.98;75.254
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);25/06/2022;Salida de Materia Pr;135.0;Almacen Central;0.0;10.0;6.0;0.0;0.0;752.54;451.44;75.254
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);08/07/2022;Salida de Materia Pr;142.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;451.52;-0.08;75.254
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);09/07/2022;Entrada por Compra -;100.0;Almacen Central;40.0;0.0;40.0;68.983051;2759.32;0.0;2759.24;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);13/07/2022;Salida de Materia Pr;149.0;Almacen Central;0.0;5.0;35.0;0.0;0.0;344.92;2414.32;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);13/07/2022;Salida de Materia Pr;150.0;Almacen Central;0.0;6.0;29.0;0.0;0.0;413.9;2000.42;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);15/07/2022;Salida de Materia Pr;152.0;Almacen Central;0.0;9.0;20.0;0.0;0.0;620.85;1379.57;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);15/07/2022;Salida de Materia Pr;153.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;1379.66;-0.09;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);22/07/2022;Entrada por Compra -;107.0;Almacen Central;12.0;0.0;12.0;68.98305;827.8;0.0;827.71;68.983333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/07/2022;Salida de Materia Pr;163.0;Almacen Central;0.0;12.0;0.0;0.0;0.0;827.8;-0.09;68.983333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/08/2022;Entrada por Compra -;131.0;Almacen Central;10.0;0.0;10.0;64.263;642.63;0.0;642.54;64.263
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/08/2022;Salida de Materia Pr;170.0;Almacen Central;0.0;8.0;2.0;0.0;0.0;514.1;128.44;64.263
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/08/2022;Salida de Materia Pr;171.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;128.53;-0.09;64.263
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);16/08/2022;Entrada por Compra -;117.0;Almacen Central;15.0;0.0;15.0;68.98305;1034.75;0.0;1034.66;68.983333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);20/08/2022;Entrada por Compra -;120.0;Almacen Central;10.0;0.0;25.0;68.98305;689.83;0.0;1724.49;68.983199
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);29/08/2022;Salida de Materia Pr;200.0;Almacen Central;0.0;10.0;15.0;0.0;0.0;689.83;1034.66;68.983199
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);29/08/2022;Salida de Materia Pr;201.0;Almacen Central;0.0;10.0;5.0;0.0;0.0;689.83;344.83;68.983199
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);31/08/2022;Salida de Materia Pr;217.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;344.92;-0.09;68.983199
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);01/09/2022;Entrada por Compra -;123.0;Almacen Central;30.0;0.0;30.0;68.98305;2069.49;0.0;2069.4;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);01/09/2022;Salida de Materia Pr;208.0;Almacen Central;0.0;15.0;15.0;0.0;0.0;1034.75;1034.65;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);01/09/2022;Salida de Materia Pr;218.0;Almacen Central;0.0;15.0;0.0;0.0;0.0;1034.75;-0.1;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);06/09/2022;Entrada por Compra -;129.0;Almacen Central;26.0;0.0;26.0;68.98305;1793.56;0.0;1793.46;68.983076
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);07/09/2022;Salida de Materia Pr;212.0;Almacen Central;0.0;12.0;14.0;0.0;0.0;827.8;965.66;68.983076
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);07/09/2022;Salida de Materia Pr;213.0;Almacen Central;0.0;10.0;4.0;0.0;0.0;689.83;275.83;68.983076
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/09/2022;Salida de Materia Pr;215.0;Almacen Central;0.0;1.0;3.0;0.0;0.0;68.98;206.85;68.983076
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);16/09/2022;Entrada por Compra -;136.0;Almacen Central;10.0;0.0;13.0;68.98305;689.83;0.0;896.68;68.983017
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);16/09/2022;Salida de Materia Pr;216.0;Almacen Central;0.0;3.0;10.0;0.0;0.0;206.95;689.73;68.983017
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);21/09/2022;Salida de Materia Pr;236.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;689.83;-0.1;68.983017
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);24/09/2022;Entrada por Compra -;141.0;Almacen Central;30.0;0.0;30.0;68.98305;2069.49;0.0;2069.39;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/09/2022;Salida de Materia Pr;258.0;Almacen Central;0.0;5.0;25.0;0.0;0.0;344.92;1724.47;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/09/2022;Salida de Materia Pr;259.0;Almacen Central;0.0;5.0;20.0;0.0;0.0;344.92;1379.55;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/09/2022;Salida de Materia Pr;260.0;Almacen Central;0.0;5.0;15.0;0.0;0.0;344.92;1034.63;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/09/2022;Salida de Materia Pr;261.0;Almacen Central;0.0;5.0;10.0;0.0;0.0;344.92;689.71;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);30/09/2022;Salida de Materia Pr;265.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;689.83;-0.12;68.983
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);06/10/2022;Entrada por Compra -;154.0;Almacen Central;50.0;0.0;50.0;62.28813;3114.41;0.0;3114.29;62.2882
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);07/10/2022;Salida de Materia Pr;280.0;Almacen Central;0.0;30.0;20.0;0.0;0.0;1868.65;1245.64;62.2882
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/10/2022;Entrada por Compra -;155.0;Almacen Central;1.0;0.0;21.0;62.28813;62.29;0.0;1307.93;62.288285
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/10/2022;Entrada por Compra -;181.0;Almacen Central;40.0;0.0;61.0;62.288135;2491.53;0.0;3799.46;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);10/10/2022;Salida de Materia Pr;282.0;Almacen Central;0.0;10.0;51.0;0.0;0.0;622.88;3176.58;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);19/10/2022;Salida de Materia Pr;293.0;Almacen Central;0.0;2.0;49.0;0.0;0.0;124.58;3052.0;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);21/10/2022;Salida de Materia Pr;301.0;Almacen Central;0.0;20.0;29.0;0.0;0.0;1245.77;1806.23;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);25/10/2022;Salida de Materia Pr;302.0;Almacen Central;0.0;16.0;13.0;0.0;0.0;996.61;809.62;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);27/10/2022;Salida de Materia Pr;304.0;Almacen Central;0.0;8.0;5.0;0.0;0.0;498.31;311.31;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);27/10/2022;Salida de Materia Pr;305.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;311.44;-0.13;62.288262
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);31/10/2022;Entrada por Compra -;161.0;Almacen Central;90.0;0.0;90.0;62.288135;5605.93;0.0;5605.8;62.288111
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);03/11/2022;Salida de Materia Pr;310.0;Almacen Central;0.0;20.0;70.0;0.0;0.0;1245.76;4360.04;62.288111
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);08/11/2022;Salida de Materia Pr;324.0;Almacen Central;0.0;8.0;62.0;0.0;0.0;498.0;3862.04;62.288111
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);09/11/2022;Salida de Materia Pr;328.0;Almacen Central;0.0;2.0;60.0;0.0;0.0;125.0;3737.04;62.288111
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);16/11/2022;Entrada por Compra -;168.0;Almacen Central;50.0;0.0;110.0;65.084745;3254.24;0.0;6991.28;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);17/11/2022;Salida de Materia Pr;338.0;Almacen Central;0.0;39.0;71.0;0.0;0.0;2479.0;4512.28;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/11/2022;Salida de Materia Pr;351.0;Almacen Central;0.0;10.0;61.0;0.0;0.0;636.0;3876.28;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/11/2022;Salida de Materia Pr;352.0;Almacen Central;0.0;5.0;56.0;0.0;0.0;318.0;3558.28;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);29/11/2022;Salida de Materia Pr;354.0;Almacen Central;0.0;30.0;26.0;0.0;0.0;1907.0;1651.28;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);29/11/2022;Salida de Materia Pr;353.0;Almacen Central;0.0;2.0;24.0;0.0;0.0;127.12;1524.16;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);02/12/2022;Salida de Materia Pr;360.0;Almacen Central;0.0;10.0;14.0;0.0;0.0;635.59;888.57;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);12/12/2022;Salida de Materia Pr;363.0;Almacen Central;0.0;13.0;1.0;0.0;0.0;826.27;62.3;63.559333
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);16/12/2022;Entrada por Compra -;177.0;Almacen Central;40.0;0.0;41.0;61.77961;2471.18;0.0;2533.48;61.82291
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);20/12/2022;Salida de Materia Pr;376.0;Almacen Central;0.0;5.0;36.0;0.0;0.0;309.11;2224.37;61.82291
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/12/2022;Salida de Materia Pr;380.0;Almacen Central;0.0;28.0;8.0;0.0;0.0;1731.04;493.33;61.82291
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);26/12/2022;Salida de Materia Pr;381.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;494.58;-1.25;61.82291
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);28/12/2022;Entrada por Compra -;180.0;Almacen Central;30.0;0.0;30.0;61.779661;1853.39;0.0;1852.14;61.779666
'25;PLANCHA GALVANIZADA  F°G° 0.60 (1200x2400mm);28/12/2022;Salida de Materia Pr;382.0;Almacen Central;0.0;15.0;15.0;0.0;0.0;926.69;925.45;61.779666
'26;AMOLADORA BOSCH 670W;01/03/2021;Saldo Anterior;;;;;1.0;;;;161.02;161.02
'27;GATA BOTELLA TRUPER DE 2 TON;29/04/2021;Saldo Anterior;;;;;2.0;;;;84.75;42.372882
'28;MATRIZ PUNZONADORA Y DOBLADORA DE OREJAS PARA CAJA RECT LIVIANA Y PESADA;;Saldo Anterior;;;;;0.0;;;;0.0;0.0
'34;CAJA DE PASE 650X350X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);01/01/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'34;CAJA DE PASE 650X350X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);26/07/2022;Entrada por Producci;361.0;Almacen Central;75.0;0.0;75.0;1.0;75.0;0.0;75.0;1.0
'34;CAJA DE PASE 650X350X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);26/07/2022;Guía de remisión - R;100003713.0;Almacen Central;0.0;75.0;0.0;0.0;0.0;75.0;0.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);06/02/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);04/08/2022;Entrada por Producci;382.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);04/08/2022;Guía de remisión - R;100003731.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);04/08/2022;Guía de remisión - R;100003731.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);04/08/2022;Venta Tienda Sin Doc;350.0;Almacen Punto de Ventas 1;0.0;4.0;2.0;0.0;0.0;4.0;2.0;1.0
'35;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.75);04/08/2022;Venta Tienda Sin Doc;351.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
'36;CAJA RECT 100X60X50MM 1/2 (F.G.1.15);10/02/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'38;CAJA TELEF. 650X350X130MM (F.G.1.20);10/02/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'39;CAJA DE PASE 200X200X75MM 1 1/4” (F.G 1.50);22/02/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'40;CAJA DE PASE 100X100X69MM 3/4 (F.G.1.50);15/11/2021;Saldo Anterior;;;;;35.0;;;;35.0;1.0
'40;CAJA DE PASE 100X100X69MM 3/4 (F.G.1.50);03/06/2022;Ajuste de Salida;28.0;Almacen Punto de Ventas 1;0.0;35.0;0.0;0.0;0.0;35.0;0.0;1.0
'41;CAJA DE PASE 500X300X300MM CIEGA (F.G.1.15);15/09/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'42;CAJA DE PASE 400X300X100MM CIEGA (F.G.1.15);15/09/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'44;CAJA RECT 100X60X50MM 3/4 (F.G.1.15);01/10/2021;Saldo Anterior;;;;;44.0;;;;44.0;1.0
'45;CAJA DE PASE 200X200X70MM 3/4 (F.G.1.50);24/03/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);11/11/2021;Saldo Anterior;;;;;8.0;;;;8.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);10/01/2022;Entrada por Producci;10.0;Almacen Central;1650.0;0.0;1658.0;1.0;1650.0;0.0;1658.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);12/01/2022;Guía de remisión - R;9.0;Almacen Central;0.0;1650.0;8.0;0.0;0.0;1650.0;8.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);12/01/2022;Guía de remisión - R;9.0;Almacen Punto de Ventas 1;1650.0;0.0;1658.0;0.0;1650.0;0.0;1658.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);12/01/2022;Entrada por Producci;12.0;Almacen Central;16.0;0.0;1674.0;1.0;16.0;0.0;1674.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);12/01/2022;Salida por Consumo;56.0;Almacen Punto de Ventas 1;0.0;1650.0;24.0;0.0;0.0;1650.0;24.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);19/03/2022;Entrada por Producci;154.0;Almacen Central;450.0;0.0;474.0;1.0;450.0;0.0;474.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);24/03/2022;Entrada por Producci;153.0;Almacen Central;1624.0;0.0;2098.0;1.0;1624.0;0.0;2098.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);25/03/2022;Guía de remisión - R;100003494.0;Almacen Central;0.0;2090.0;8.0;0.0;0.0;2090.0;8.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);25/03/2022;Guía de remisión - R;100003494.0;Almacen Punto de Ventas 1;2090.0;0.0;2098.0;0.0;2090.0;0.0;2098.0;1.0
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);04/04/2022;Traspaso entre Almac;62.0;Almacen Punto de Venta 2;0.0;8.0;2090.0;0.0;0.0;8.0;2090.0;1.0
