Código;Año;Semana;Fecha;Salida;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_13
CER 001;2020;53;2020-12-28;5997.0;;;;;;;
CER 001;2021;1;2021-01-04;1500.0;5997.0;;;;;5997.0;5997.0
CER 001;2021;3;2021-01-18;4600.0;1500.0;5997.0;;;;3748.5;3748.5
CER 001;2021;4;2021-01-25;6000.0;4600.0;1500.0;5997.0;;;3050.0;4032.3333333333335
CER 001;2021;5;2021-02-01;5816.0;6000.0;4600.0;1500.0;5997.0;;5300.0;4524.25
CER 001;2021;6;2021-02-08;2618.0;5816.0;6000.0;4600.0;1500.0;;5908.0;4782.6
CER 001;2021;7;2021-02-15;5404.0;2618.0;5816.0;6000.0;4600.0;;4217.0;4421.833333333333
CER 001;2021;8;2021-02-22;2916.0;5404.0;2618.0;5816.0;6000.0;;4011.0;4562.142857142857
CER 001;2021;9;2021-03-01;2096.0;2916.0;5404.0;2618.0;5816.0;;4160.0;4356.375
CER 001;2021;10;2021-03-08;8700.0;2096.0;2916.0;5404.0;2618.0;;2506.0;4105.222222222223
CER 001;2021;12;2021-03-22;3100.0;8700.0;2096.0;2916.0;5404.0;;5398.0;4564.7
CER 001;2021;13;2021-03-29;3000.0;3100.0;8700.0;2096.0;2916.0;;5900.0;4431.545454545455
CER 001;2021;14;2021-04-05;5000.0;3000.0;3100.0;8700.0;2096.0;;3050.0;4312.25
CER 001;2021;16;2021-04-19;7313.0;5000.0;3000.0;3100.0;8700.0;5997.0;4000.0;4365.153846153846
CER 001;2021;17;2021-04-26;1500.0;7313.0;5000.0;3000.0;3100.0;1500.0;6156.5;4466.384615384615
CER 001;2021;19;2021-05-10;3000.0;1500.0;7313.0;5000.0;3000.0;4600.0;4406.5;4466.384615384615
CER 001;2021;20;2021-05-17;1500.0;3000.0;1500.0;7313.0;5000.0;6000.0;2250.0;4343.307692307692
CER 001;2021;21;2021-05-24;3500.0;1500.0;3000.0;1500.0;7313.0;5816.0;2250.0;3997.153846153846
CER 001;2021;22;2021-05-31;500.0;3500.0;1500.0;3000.0;1500.0;2618.0;2500.0;3819.0
CER 001;2021;23;2021-06-07;1500.0;500.0;3500.0;1500.0;3000.0;5404.0;2000.0;3656.076923076923
CER 001;2021;24;2021-06-14;5000.0;1500.0;500.0;3500.0;1500.0;2916.0;1000.0;3355.769230769231
CER 001;2021;25;2021-06-21;3000.0;5000.0;1500.0;500.0;3500.0;2096.0;3250.0;3516.076923076923
CER 001;2021;26;2021-06-28;3950.0;3000.0;5000.0;1500.0;500.0;8700.0;4000.0;3585.6153846153848
CER 001;2021;27;2021-07-05;4300.0;3950.0;3000.0;5000.0;1500.0;3100.0;3475.0;3220.230769230769
CER 001;2021;28;2021-07-12;7800.0;4300.0;3950.0;3000.0;5000.0;3000.0;4125.0;3312.538461538461
CER 001;2021;29;2021-07-19;5400.0;7800.0;4300.0;3950.0;3000.0;5000.0;6050.0;3681.769230769231
CER 001;2021;31;2021-08-02;6512.0;5400.0;7800.0;4300.0;3950.0;7313.0;6600.0;3712.538461538461
CER 001;2021;32;2021-08-09;6201.0;6512.0;5400.0;7800.0;4300.0;1500.0;5956.0;3650.923076923077
CER 001;2021;33;2021-08-16;4000.0;6201.0;6512.0;5400.0;7800.0;3000.0;6356.5;4012.538461538461
CER 001;2021;34;2021-08-23;1334.0;4000.0;6201.0;6512.0;5400.0;1500.0;5100.5;4089.4615384615386
CER 001;2021;35;2021-08-30;2500.0;1334.0;4000.0;6201.0;6512.0;3500.0;2667.0;4076.692307692308
CER 001;2021;36;2021-09-06;4200.0;2500.0;1334.0;4000.0;6201.0;500.0;1917.0;3999.769230769231
CER 001;2021;38;2021-09-20;10366.0;4200.0;2500.0;1334.0;4000.0;1500.0;3350.0;4284.384615384615
CER 001;2021;39;2021-09-27;9005.0;10366.0;4200.0;2500.0;1334.0;5000.0;7283.0;4966.384615384615
CER 001;2021;41;2021-10-11;125386.0;9005.0;10366.0;4200.0;2500.0;3000.0;9685.5;5274.461538461538
CER 001;2021;42;2021-10-18;4546.0;125386.0;9005.0;10366.0;4200.0;3950.0;67195.5;14688.76923076923
CER 001;2021;43;2021-10-25;6632.0;4546.0;125386.0;9005.0;10366.0;4300.0;64966.0;14734.615384615385
CER 001;2021;44;2021-11-01;7595.0;6632.0;4546.0;125386.0;9005.0;7800.0;5589.0;14914.0
CER 001;2021;45;2021-11-08;8803.0;7595.0;6632.0;4546.0;125386.0;5400.0;7113.5;14898.23076923077
CER 001;2021;46;2021-11-15;8488.0;8803.0;7595.0;6632.0;4546.0;6512.0;8199.0;15160.0
CER 001;2021;47;2021-11-22;8054.0;8488.0;8803.0;7595.0;6632.0;6201.0;8645.5;15312.0
CER 001;2021;48;2021-11-29;3768.0;8054.0;8488.0;8803.0;7595.0;4000.0;8271.0;15454.53846153846
CER 001;2021;49;2021-12-06;6051.0;3768.0;8054.0;8488.0;8803.0;1334.0;5911.0;15436.692307692309
CER 001;2021;50;2021-12-13;7783.0;6051.0;3768.0;8054.0;8488.0;2500.0;4909.5;15799.53846153846
CER 001;2021;51;2021-12-20;4655.0;7783.0;6051.0;3768.0;8054.0;4200.0;6917.0;16205.923076923076
CER 001;2021;52;2021-12-27;3502.0;4655.0;7783.0;6051.0;3768.0;10366.0;6219.0;16240.923076923076
CER 001;2022;1;2022-01-03;6475.0;3502.0;4655.0;7783.0;6051.0;9005.0;4078.5;15712.923076923076
CER 001;2022;2;2022-01-10;13730.0;6475.0;3502.0;4655.0;7783.0;125386.0;4988.5;15518.307692307691
CER 001;2022;3;2022-01-17;3170.0;13730.0;6475.0;3502.0;4655.0;4546.0;10102.5;6929.384615384615
CER 001;2022;4;2022-01-24;3679.0;3170.0;13730.0;6475.0;3502.0;6632.0;8450.0;6823.538461538462
CER 001;2022;5;2022-01-31;11525.0;3679.0;3170.0;13730.0;6475.0;7595.0;3424.5;6596.384615384615
CER 001;2022;6;2022-02-07;2647.0;11525.0;3679.0;3170.0;13730.0;8803.0;7602.0;6898.692307692308
CER 001;2022;7;2022-02-14;4316.0;2647.0;11525.0;3679.0;3170.0;8488.0;7086.0;6425.153846153846
CER 001;2022;8;2022-02-21;3753.0;4316.0;2647.0;11525.0;3679.0;8054.0;3481.5;6104.2307692307695
CER 001;2022;9;2022-02-28;2246.0;3753.0;4316.0;2647.0;11525.0;3768.0;4034.5;5773.384615384615
CER 001;2022;10;2022-03-07;1175.0;2246.0;3753.0;4316.0;2647.0;6051.0;2999.5;5656.307692307692
CER 001;2022;11;2022-03-14;1862.0;1175.0;2246.0;3753.0;4316.0;7783.0;1710.5;5281.2307692307695
CER 001;2022;12;2022-03-21;2679.0;1862.0;1175.0;2246.0;3753.0;4655.0;1518.5;4825.769230769231
CER 001;2022;13;2022-03-28;1559.0;2679.0;1862.0;1175.0;2246.0;3502.0;2270.5;4673.769230769231
CER 001;2022;14;2022-04-04;2725.0;1559.0;2679.0;1862.0;1175.0;6475.0;2119.0;4524.307692307692
CER 001;2022;15;2022-04-11;675.0;2725.0;1559.0;2679.0;1862.0;13730.0;2142.0;4235.846153846154
CER 001;2022;16;2022-04-18;2605.0;675.0;2725.0;1559.0;2679.0;3170.0;1700.0;3231.6153846153848
CER 001;2022;17;2022-04-25;3600.0;2605.0;675.0;2725.0;1559.0;3679.0;1640.0;3188.153846153846
CER 001;2022;18;2022-05-02;1023.0;3600.0;2605.0;675.0;2725.0;11525.0;3102.5;3182.076923076923
CER 001;2022;19;2022-05-09;1349.0;1023.0;3600.0;2605.0;675.0;2647.0;2311.5;2374.230769230769
CER 001;2022;20;2022-05-16;2544.0;1349.0;1023.0;3600.0;2605.0;4316.0;1186.0;2274.3846153846152
CER 001;2022;21;2022-05-23;1175.0;2544.0;1349.0;1023.0;3600.0;3753.0;1946.5;2138.076923076923
CER 001;2022;22;2022-05-30;2689.0;1175.0;2544.0;1349.0;1023.0;2246.0;1859.5;1939.7692307692307
CER 001;2022;23;2022-06-06;1865.0;2689.0;1175.0;2544.0;1349.0;1175.0;1932.0;1973.8461538461536
CER 001;2022;24;2022-06-13;1450.0;1865.0;2689.0;1175.0;2544.0;1862.0;2277.0;2026.923076923077
CER 001;2022;25;2022-06-20;3319.0;1450.0;1865.0;2689.0;1175.0;2679.0;1657.5;1995.2307692307693
CER 001;2022;26;2022-06-27;2720.0;3319.0;1450.0;1865.0;2689.0;1559.0;2384.5;2044.4615384615383
CER 001;2022;27;2022-07-04;1405.0;2720.0;3319.0;1450.0;1865.0;2725.0;3019.5;2133.769230769231
CER 001;2022;28;2022-07-11;2136.0;1405.0;2720.0;3319.0;1450.0;675.0;2062.5;2032.2307692307693
CER 001;2022;29;2022-07-18;2150.0;2136.0;1405.0;2720.0;3319.0;2605.0;1770.5;2144.6153846153848
CER 001;2022;30;2022-07-25;767.0;2150.0;2136.0;1405.0;2720.0;3600.0;2143.0;2109.6153846153848
CER 001;2022;31;2022-08-01;1715.0;767.0;2150.0;2136.0;1405.0;1023.0;1458.5;1891.692307692308
CER 001;2022;32;2022-08-08;2242.0;1715.0;767.0;2150.0;2136.0;1349.0;1241.0;1944.923076923077
CER 001;2022;33;2022-08-15;1031.0;2242.0;1715.0;767.0;2150.0;2544.0;1978.5;2013.6153846153843
CER 001;2022;34;2022-08-22;1020.0;1031.0;2242.0;1715.0;767.0;1175.0;1636.5;1897.2307692307693
CER 001;2022;35;2022-08-29;1332.0;1020.0;1031.0;2242.0;1715.0;2689.0;1025.5;1885.3076923076924
CER 001;2022;36;2022-09-05;1306.0;1332.0;1020.0;1031.0;2242.0;1865.0;1176.0;1780.923076923077
CER 001;2022;37;2022-09-12;2149.0;1306.0;1332.0;1020.0;1031.0;1450.0;1319.0;1737.923076923077
CER 001;2022;38;2022-09-19;1090.0;2149.0;1306.0;1332.0;1020.0;3319.0;1727.5;1791.6923076923076
CER 001;2022;39;2022-09-26;1012.0;1090.0;2149.0;1306.0;1332.0;2720.0;1619.5;1620.2307692307693
CER 001;2022;40;2022-10-03;1908.0;1012.0;1090.0;2149.0;1306.0;1405.0;1051.0;1488.8461538461538
CER 001;2022;41;2022-10-10;2530.0;1908.0;1012.0;1090.0;2149.0;2136.0;1460.0;1527.5384615384614
CER 001;2022;42;2022-10-17;1450.0;2530.0;1908.0;1012.0;1090.0;2150.0;2219.0;1557.8461538461538
CER 001;2022;43;2022-10-24;2170.0;1450.0;2530.0;1908.0;1012.0;767.0;1990.0;1504.0
CER 001;2022;44;2022-10-31;1418.0;2170.0;1450.0;2530.0;1908.0;1715.0;1810.0;1611.923076923077
CER 001;2022;45;2022-11-07;770.0;1418.0;2170.0;1450.0;2530.0;2242.0;1794.0;1589.076923076923
CER 001;2022;46;2022-11-14;1290.0;770.0;1418.0;2170.0;1450.0;1031.0;1094.0;1475.8461538461538
CER 001;2022;47;2022-11-21;1060.0;1290.0;770.0;1418.0;2170.0;1020.0;1030.0;1495.7692307692307
CER 001;2022;48;2022-11-28;736.0;1060.0;1290.0;770.0;1418.0;1332.0;1175.0;1498.8461538461538
CER 001;2022;49;2022-12-05;1172.0;736.0;1060.0;1290.0;770.0;1306.0;898.0;1453.0
CER 001;2022;50;2022-12-12;2788.0;1172.0;736.0;1060.0;1290.0;2149.0;954.0;1442.6923076923076
CER 001;2022;51;2022-12-19;1412.0;2788.0;1172.0;736.0;1060.0;1090.0;1980.0;1491.8461538461538
CER 001;2022;52;2022-12-26;1680.0;1412.0;2788.0;1172.0;736.0;1012.0;2100.0;1516.6153846153843
CER 001;2023;1;2023-01-02;1575.0;1680.0;1412.0;2788.0;1172.0;1908.0;1546.0;1568.0
CER 001;2023;2;2023-01-09;1625.0;1575.0;1680.0;1412.0;2788.0;2530.0;1627.5;1542.3846153846157
CER 001;2023;3;2023-01-16;2752.0;1625.0;1575.0;1680.0;1412.0;1450.0;1600.0;1472.7692307692307
CER 001;2023;4;2023-01-23;2841.0;2752.0;1625.0;1575.0;1680.0;2170.0;2188.5;1572.923076923077
CER 001;2023;5;2023-01-30;1256.0;2841.0;2752.0;1625.0;1575.0;1418.0;2796.5;1624.5384615384614
CER 001;2023;6;2023-02-06;1810.0;1256.0;2841.0;2752.0;1625.0;770.0;2048.5;1612.076923076923
CER 001;2023;7;2023-02-13;4099.0;1810.0;1256.0;2841.0;2752.0;1290.0;1533.0;1692.076923076923
CER 001;2023;8;2023-02-20;1815.0;4099.0;1810.0;1256.0;2841.0;1060.0;2954.5;1908.1538461538464
CER 001;2023;9;2023-02-27;3815.0;1815.0;4099.0;1810.0;1256.0;736.0;2957.0;1966.2307692307693
CER 001;2023;10;2023-03-06;1531.0;3815.0;1815.0;4099.0;1810.0;1172.0;2815.0;2203.076923076923
CER 001;2023;11;2023-03-13;1396.0;1531.0;3815.0;1815.0;4099.0;2788.0;2673.0;2230.692307692308
CER 001;2023;12;2023-03-20;980.0;1396.0;1531.0;3815.0;1815.0;1412.0;1463.5;2123.6153846153848
CER 001;2023;13;2023-03-27;1927.0;980.0;1396.0;1531.0;3815.0;1680.0;1188.0;2090.3846153846152
CER 001;2023;14;2023-04-03;2806.0;1927.0;980.0;1396.0;1531.0;1575.0;1453.5;2109.3846153846152
CER 001;2023;15;2023-04-10;2163.0;2806.0;1927.0;980.0;1396.0;1625.0;2366.5;2204.076923076923
CER 001;2023;16;2023-04-17;1697.0;2163.0;2806.0;1927.0;980.0;2752.0;2484.5;2245.4615384615386
CER 001;2023;17;2023-04-24;3517.0;1697.0;2163.0;2806.0;1927.0;2841.0;1930.0;2164.3076923076924
CER 001;2023;18;2023-05-01;1065.0;3517.0;1697.0;2163.0;2806.0;1256.0;2607.0;2216.3076923076924
CER 001;2023;19;2023-05-08;3225.0;1065.0;3517.0;1697.0;2163.0;1810.0;2291.0;2201.6153846153848
CER 001;2023;20;2023-05-15;2522.0;3225.0;1065.0;3517.0;1697.0;4099.0;2145.0;2310.4615384615386
CER 001;2023;21;2023-05-22;7611.0;2522.0;3225.0;1065.0;3517.0;1815.0;2873.5;2189.153846153846
CER 001;2023;22;2023-05-29;6851.0;7611.0;2522.0;3225.0;1065.0;3815.0;5066.5;2635.0
CER 001;2023;23;2023-06-05;1073.0;6851.0;7611.0;2522.0;3225.0;1531.0;7231.0;2868.538461538461
CER 001;2023;24;2023-06-12;1671.0;1073.0;6851.0;7611.0;2522.0;1396.0;3962.0;2833.3076923076924
CER 001;2023;25;2023-06-19;4275.0;1671.0;1073.0;6851.0;7611.0;980.0;1372.0;2854.4615384615386
CER 001;2023;26;2023-06-26;2277.0;4275.0;1671.0;1073.0;6851.0;1927.0;2973.0;3107.923076923077
CER 001;2023;27;2023-07-03;8650.0;2277.0;4275.0;1671.0;1073.0;2806.0;3276.0;3134.846153846154
CER 001;2023;28;2023-07-10;3954.0;8650.0;2277.0;4275.0;1671.0;2163.0;5463.5;3584.3846153846152
CER 001;2023;29;2023-07-17;4176.0;3954.0;8650.0;2277.0;4275.0;1697.0;6302.0;3722.153846153846
CER 001;2023;30;2023-07-24;5656.0;4176.0;3954.0;8650.0;2277.0;3517.0;4065.0;3912.846153846154
CER 001;2023;31;2023-07-31;3624.0;5656.0;4176.0;3954.0;8650.0;1065.0;4916.0;4077.3846153846152
CER 001;2023;32;2023-08-07;5212.0;3624.0;5656.0;4176.0;3954.0;3225.0;4640.0;4274.2307692307695
CER 001;2023;33;2023-08-14;7165.0;5212.0;3624.0;5656.0;4176.0;2522.0;4418.0;4427.076923076923
CER 001;2023;34;2023-08-21;5016.0;7165.0;5212.0;3624.0;5656.0;7611.0;6188.5;4784.2307692307695
CER 001;2023;35;2023-08-28;4048.0;5016.0;7165.0;5212.0;3624.0;6851.0;6090.5;4584.615384615385
CER 001;2023;36;2023-09-04;4105.0;4048.0;5016.0;7165.0;5212.0;1073.0;4532.0;4369.0
CER 001;2023;37;2023-09-11;9019.0;4105.0;4048.0;5016.0;7165.0;1671.0;4076.5;4602.2307692307695
CER 001;2023;38;2023-09-18;6892.0;9019.0;4105.0;4048.0;5016.0;4275.0;6562.0;5167.461538461538
CER 001;2023;39;2023-09-25;5569.0;6892.0;9019.0;4105.0;4048.0;2277.0;7955.5;5368.769230769231
CER 001;2023;40;2023-10-02;8373.0;5569.0;6892.0;9019.0;4105.0;8650.0;6230.5;5622.0
CER 001;2023;41;2023-10-09;8821.0;8373.0;5569.0;6892.0;9019.0;3954.0;6971.0;5600.692307692308
CER 001;2023;42;2023-10-16;3210.0;8821.0;8373.0;5569.0;6892.0;4176.0;8597.0;5975.076923076923
CER 001;2023;43;2023-10-23;6614.0;3210.0;8821.0;8373.0;5569.0;5656.0;6015.5;5900.769230769231
CER 001;2023;44;2023-10-30;4975.0;6614.0;3210.0;8821.0;8373.0;3624.0;4912.0;5974.461538461538
CER 001;2023;45;2023-11-06;3680.0;4975.0;6614.0;3210.0;8821.0;5212.0;5794.5;6078.384615384615
CER 001;2023;46;2023-11-13;7434.0;3680.0;4975.0;6614.0;3210.0;7165.0;4327.5;5960.538461538462
CER 001;2023;47;2023-11-20;10148.0;7434.0;3680.0;4975.0;6614.0;5016.0;5557.0;5981.2307692307695
CER 001;2023;48;2023-11-27;3341.0;10148.0;7434.0;3680.0;4975.0;4048.0;8791.0;6376.0
CER 001;2023;49;2023-12-04;4555.0;3341.0;10148.0;7434.0;3680.0;4105.0;6744.5;6321.615384615385
CER 001;2023;50;2023-12-11;9081.0;4555.0;3341.0;10148.0;7434.0;9019.0;3948.0;6356.2307692307695
CER 001;2023;51;2023-12-18;3455.0;9081.0;4555.0;3341.0;10148.0;6892.0;6818.0;6361.0
CER 001;2023;52;2023-12-25;6285.0;3455.0;9081.0;4555.0;3341.0;5569.0;6268.0;6096.615384615385
CER 001;2024;1;2024-01-01;5216.0;6285.0;3455.0;9081.0;4555.0;8373.0;4870.0;6151.692307692308
CER 001;2024;2;2024-01-08;7925.0;5216.0;6285.0;3455.0;9081.0;8821.0;5750.5;5908.846153846154
CER 001;2024;3;2024-01-15;13358.0;7925.0;5216.0;6285.0;3455.0;3210.0;6570.5;5839.923076923077
CER 001;2024;4;2024-01-22;9228.0;13358.0;7925.0;5216.0;6285.0;6614.0;10641.5;6620.538461538462
CER 001;2024;5;2024-01-29;7331.0;9228.0;13358.0;7925.0;5216.0;4975.0;11293.0;6821.615384615385
CER 001;2024;6;2024-02-05;8335.0;7331.0;9228.0;13358.0;7925.0;3680.0;8279.5;7002.846153846154
CER 001;2024;7;2024-02-12;15710.0;8335.0;7331.0;9228.0;13358.0;7434.0;7833.0;7360.923076923077
CER 001;2024;8;2024-02-19;8335.0;15710.0;8335.0;7331.0;9228.0;10148.0;12022.5;7997.538461538462
CER 001;2024;9;2024-02-26;2204.0;8335.0;15710.0;8335.0;7331.0;3341.0;12022.5;7858.076923076923
CER 001;2024;10;2024-03-04;695.0;2204.0;8335.0;15710.0;8335.0;4555.0;5269.5;7770.615384615385
CER 001;2024;11;2024-03-11;9718.0;695.0;2204.0;8335.0;15710.0;9081.0;1449.5;7473.692307692308
CER 001;2024;12;2024-03-18;14432.0;9718.0;695.0;2204.0;8335.0;3455.0;5206.5;7522.692307692308
CER 001;2024;13;2024-03-25;2450.0;14432.0;9718.0;695.0;2204.0;6285.0;12075.0;8367.076923076924
CER 001;2024;14;2024-04-01;24791.0;2450.0;14432.0;9718.0;695.0;5216.0;8441.0;8072.076923076923
CER 001;2024;15;2024-04-08;16484.0;24791.0;2450.0;14432.0;9718.0;7925.0;13620.5;9577.846153846154
CER 001;2024;16;2024-04-15;2636.0;16484.0;24791.0;2450.0;14432.0;13358.0;20637.5;10236.23076923077
CER 001;2024;17;2024-04-22;12295.0;2636.0;16484.0;24791.0;2450.0;9228.0;9560.0;9411.46153846154
CER 001;2024;18;2024-04-29;2852.0;12295.0;2636.0;16484.0;24791.0;7331.0;7465.5;9647.384615384615
CER 001;2024;19;2024-05-06;2600.0;2852.0;12295.0;2636.0;16484.0;8335.0;7573.5;9302.846153846154
CER 001;2024;20;2024-05-13;6360.0;2600.0;2852.0;12295.0;2636.0;15710.0;2726.0;8861.692307692309
CER 001;2024;21;2024-05-20;6158.0;6360.0;2600.0;2852.0;12295.0;8335.0;4480.0;8142.461538461538
CER 001;2024;22;2024-05-27;2607.0;6158.0;6360.0;2600.0;2852.0;2204.0;6259.0;7975.0
CER 001;2024;23;2024-06-03;2256.0;2607.0;6158.0;6360.0;2600.0;695.0;4382.5;8006.0
CER 001;2024;24;2024-06-10;2828.0;2256.0;2607.0;6158.0;6360.0;9718.0;2431.5;8126.076923076923
CER 001;2024;25;2024-06-17;8661.0;2828.0;2256.0;2607.0;6158.0;14432.0;2542.0;7596.076923076923
CER 001;2024;26;2024-06-24;10851.0;8661.0;2828.0;2256.0;2607.0;2450.0;5744.5;7152.153846153846
CER 001;2024;27;2024-07-01;1545.0;10851.0;8661.0;2828.0;2256.0;24791.0;9756.0;7798.384615384615
CER 001;2024;28;2024-07-08;3496.0;1545.0;10851.0;8661.0;2828.0;16484.0;6198.0;6010.2307692307695
CER 001;2024;29;2024-07-15;4745.0;3496.0;1545.0;10851.0;8661.0;2636.0;2520.5;5011.153846153846
CER 001;2024;30;2024-07-22;2410.0;4745.0;3496.0;1545.0;10851.0;12295.0;4120.5;5173.384615384615
CER 001;2024;31;2024-07-29;1015.0;2410.0;4745.0;3496.0;1545.0;2852.0;3577.5;4413.0
CER 001;2024;32;2024-08-05;2809.0;1015.0;2410.0;4745.0;3496.0;2600.0;1712.5;4271.692307692308
CER 001;2024;33;2024-08-12;5980.0;2809.0;1015.0;2410.0;4745.0;6360.0;1912.0;4287.769230769231
CER 001;2024;34;2024-08-19;7479.0;5980.0;2809.0;1015.0;2410.0;6158.0;4394.5;4258.538461538462
CER 001;2024;35;2024-08-26;3888.0;7479.0;5980.0;2809.0;1015.0;2607.0;6729.5;4360.153846153846
CER 001;2024;36;2024-09-02;5621.0;3888.0;7479.0;5980.0;2809.0;2256.0;5683.5;4458.692307692308
CER 001;2024;37;2024-09-09;4325.0;5621.0;3888.0;7479.0;5980.0;2828.0;4754.5;4717.538461538462
CER 001;2024;38;2024-09-16;1990.0;4325.0;5621.0;3888.0;7479.0;8661.0;4973.0;4832.692307692308
CER 001;2024;39;2024-09-23;3816.0;1990.0;4325.0;5621.0;3888.0;10851.0;3157.5;4319.538461538462
CER 001;2024;40;2024-09-30;7757.0;3816.0;1990.0;4325.0;5621.0;1545.0;2903.0;3778.3846153846152
CER 001;2024;41;2024-10-07;3858.0;7757.0;3816.0;1990.0;4325.0;3496.0;5786.5;4256.2307692307695
CER 001;2024;42;2024-10-14;6569.0;3858.0;7757.0;3816.0;1990.0;4745.0;5807.5;4284.076923076923
CER 001;2024;43;2024-10-21;2265.0;6569.0;3858.0;7757.0;3816.0;2410.0;5213.5;4424.384615384615
CER 001;2024;44;2024-10-28;529.0;2265.0;6569.0;3858.0;7757.0;1015.0;4417.0;4413.2307692307695
CER 001;2024;45;2024-11-04;4125.0;529.0;2265.0;6569.0;3858.0;2809.0;1397.0;4375.846153846154
CER 001;2024;46;2024-11-11;1106.0;4125.0;529.0;2265.0;6569.0;5980.0;2327.0;4477.076923076923
CER 001;2024;47;2024-11-18;4928.0;1106.0;4125.0;529.0;2265.0;7479.0;2615.5;4102.153846153846
CER 001;2024;48;2024-11-25;1590.0;4928.0;1106.0;4125.0;529.0;3888.0;3017.0;3905.923076923077
CER 001;2024;49;2024-12-02;2949.0;1590.0;4928.0;1106.0;4125.0;5621.0;3259.0;3729.153846153846
CER 001;2024;50;2024-12-09;4720.0;2949.0;1590.0;4928.0;1106.0;4325.0;2269.5;3523.6153846153848
CER 001;2024;51;2024-12-16;2748.0;4720.0;2949.0;1590.0;4928.0;1990.0;3834.5;3554.0
CER 001;2024;52;2024-12-23;819.0;2748.0;4720.0;2949.0;1590.0;3816.0;3734.0;3612.307692307693
CER 001;2025;1;2024-12-30;1099.0;819.0;2748.0;4720.0;2949.0;7757.0;1783.5;3381.769230769231
CER 001;2025;2;2025-01-06;9405.0;1099.0;819.0;2748.0;4720.0;3858.0;959.0;2869.6153846153848
CER 001;2025;3;2025-01-13;2708.0;9405.0;1099.0;819.0;2748.0;6569.0;5252.0;3296.3076923076924
CER 001;2025;4;2025-01-20;2016.0;2708.0;9405.0;1099.0;819.0;2265.0;6056.5;2999.3076923076924
CER 001;2025;5;2025-01-27;1707.0;2016.0;2708.0;9405.0;1099.0;529.0;2362.0;2980.153846153846
CER 001;2025;6;2025-02-03;1287.0;1707.0;2016.0;2708.0;9405.0;4125.0;1861.5;3070.769230769231
CER 001;2025;7;2025-02-10;1656.0;1287.0;1707.0;2016.0;2708.0;1106.0;1497.0;2852.4615384615386
CER 001;2025;8;2025-02-17;1207.0;1656.0;1287.0;1707.0;2016.0;4928.0;1471.5;2894.769230769231
CER 001;2025;9;2025-02-24;700.0;1207.0;1656.0;1287.0;1707.0;1590.0;1431.5;2608.538461538461
CER 001;2025;10;2025-03-03;1562.0;700.0;1207.0;1656.0;1287.0;2949.0;953.5;2540.076923076923
CER 001;2025;11;2025-03-10;5275.0;1562.0;700.0;1207.0;1656.0;4720.0;1131.0;2433.3846153846152
CER 001;2025;12;2025-03-17;1025.0;5275.0;1562.0;700.0;1207.0;2748.0;3418.5;2476.076923076923
CER 001;2025;13;2025-03-24;4215.0;1025.0;5275.0;1562.0;700.0;819.0;3150.0;2343.538461538461
CER 001;2025;14;2025-03-31;6569.0;4215.0;1025.0;5275.0;1562.0;1099.0;2620.0;2604.769230769231
CER 001;2025;15;2025-04-07;1044.0;6569.0;4215.0;1025.0;5275.0;9405.0;5392.0;3025.538461538461
CER 001;2025;16;2025-04-14;4109.0;1044.0;6569.0;4215.0;1025.0;2708.0;3806.5;2382.3846153846152
CER 001;2025;17;2025-04-21;3254.0;4109.0;1044.0;6569.0;4215.0;2016.0;2576.5;2490.153846153846
CER 001;2025;18;2025-04-28;4150.0;3254.0;4109.0;1044.0;6569.0;1707.0;3681.5;2585.3846153846152
CER 001;2025;19;2025-05-05;1690.0;4150.0;3254.0;4109.0;1044.0;1287.0;3702.0;2773.3076923076924
CER 001;2025;20;2025-05-12;5005.0;1690.0;4150.0;3254.0;4109.0;1656.0;2920.0;2804.3076923076924
CER 001;2025;21;2025-05-19;3578.0;5005.0;1690.0;4150.0;3254.0;1207.0;3347.5;3061.923076923077
CER 001;2025;22;2025-05-26;1074.0;3578.0;5005.0;1690.0;4150.0;700.0;4291.5;3244.3076923076924
CER 005;2020;53;2020-12-28;3500.0;;;;;;;
CER 005;2021;1;2021-01-04;1000.0;3500.0;;;;;3500.0;3500.0
CER 005;2021;2;2021-01-11;1000.0;1000.0;3500.0;;;;2250.0;2250.0
CER 005;2021;3;2021-01-18;200.0;1000.0;1000.0;3500.0;;;1000.0;1833.3333333333333
CER 005;2021;4;2021-01-25;2.0;200.0;1000.0;1000.0;3500.0;;600.0;1425.0
CER 005;2021;6;2021-02-08;3530.0;2.0;200.0;1000.0;1000.0;;101.0;1140.4
CER 005;2021;7;2021-02-15;1522.0;3530.0;2.0;200.0;1000.0;;1766.0;1538.6666666666667
CER 005;2021;8;2021-02-22;172.0;1522.0;3530.0;2.0;200.0;;2526.0;1536.2857142857142
CER 005;2021;9;2021-03-01;850.0;172.0;1522.0;3530.0;2.0;;847.0;1365.75
CER 005;2021;10;2021-03-08;4500.0;850.0;172.0;1522.0;3530.0;;511.0;1308.4444444444443
CER 005;2021;12;2021-03-22;5000.0;4500.0;850.0;172.0;1522.0;;2675.0;1627.6
CER 005;2021;13;2021-03-29;1000.0;5000.0;4500.0;850.0;172.0;;4750.0;1934.1818181818185
CER 005;2021;14;2021-04-05;1000.0;1000.0;5000.0;4500.0;850.0;;3000.0;1856.3333333333333
