Código;Año;Semana;Fecha;Salida;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Empresa_Modo;Canal_Modo;Punto_Modo;Mes;Trimestre;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_4;MA_8;MA_13
CER 005;2023;46;2023-11-13;5331.0;280.57894736842104;473.62048986615076;6.0;2000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;11;4;2220.0;1280.0;365.0;4842.0;6101.0;1750.0;2176.75;1869.75;2295.3846153846152
CER 005;2023;47;2023-11-20;3591.0;163.22727272727272;181.65847910379253;10.0;600.0;Madrid INMOBILIARIA;Online;Sector B;11;4;5331.0;2220.0;1280.0;365.0;3123.0;3775.5;2299.0;2298.125;2236.153846153846
CER 005;2023;48;2023-11-27;3711.0;218.2941176470588;319.94741066030724;1.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector B;11;4;3591.0;5331.0;2220.0;1280.0;1313.0;4461.0;3105.5;2569.75;2272.153846153846
CER 005;2023;49;2023-12-04;2511.0;251.1;397.86777535591733;10.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector B;12;4;3711.0;3591.0;5331.0;2220.0;2129.0;3651.0;3713.25;2740.75;2456.6153846153848
CER 005;2023;50;2023-12-11;700.0;87.5;69.43650748294137;50.0;200.0;NEVADO CONSTRUCTORA;Presencial;Sector B;12;4;2511.0;3711.0;3591.0;5331.0;2216.0;3111.0;3786.0;2981.375;2486.0
CER 005;2023;51;2023-12-18;670.0;134.0;103.82677881933928;20.0;300.0;ELCONSI;Online;Sector B;12;4;700.0;2511.0;3711.0;3591.0;1904.0;1605.5;2628.25;2463.625;2369.3846153846152
CER 005;2023;52;2023-12-25;6200.0;413.3333333333333;435.2612789490709;50.0;1500.0;ELCONSI;Online;Sector A;12;4;670.0;700.0;2511.0;3711.0;1418.0;685.0;1898.0;2501.75;2274.4615384615386
CER 005;2024;1;2024-01-01;3015.0;274.09090909090907;382.6017392917744;15.0;1000.0;SETECOM AIR;Online;Sector A;1;1;6200.0;670.0;700.0;2511.0;2343.0;3435.0;2520.25;3116.75;2642.3076923076924
CER 005;2024;2;2024-01-08;5335.0;381.07142857142856;428.6570198414353;50.0;1000.0;ELCONSI;Online;Sector B;1;1;3015.0;6200.0;670.0;700.0;586.0;4607.5;2646.25;3216.125;2694.0
CER 005;2024;3;2024-01-15;8990.0;359.6;513.329572497046;1.0;1500.0;ELCONSI;Presencial;Sector B;1;1;5335.0;3015.0;6200.0;670.0;4842.0;4175.0;3805.0;3216.625;3059.3076923076924
CER 005;2024;4;2024-01-22;13309.0;739.3888888888889;1147.023931177031;20.0;4000.0;SETECOM AIR;Presencial;Sector B;1;1;8990.0;5335.0;3015.0;6200.0;365.0;7162.5;5885.0;3891.5;3378.3846153846152
CER 005;2024;5;2024-01-29;1511.0;251.83333333333334;381.9897468082968;1.0;1000.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;1;1;13309.0;8990.0;5335.0;3015.0;1280.0;11149.5;7662.25;5091.25;4374.076923076923
CER 005;2024;6;2024-02-05;4058.0;312.15384615384613;389.92859306840745;10.0;1000.0;Madrid INMOBILIARIA;Online;Sector B;2;1;1511.0;13309.0;8990.0;5335.0;2220.0;7410.0;7286.25;4966.25;4391.846153846154
CER 005;2024;7;2024-02-12;3169.0;211.26666666666668;354.40482636722226;1.0;1095.0;NEVADO CONSTRUCTORA;Presencial;Sector B;2;1;4058.0;1511.0;13309.0;8990.0;5331.0;2784.5;6967.0;5386.0;4533.2307692307695
CER 005;2024;8;2024-02-19;5070.0;563.3333333333334;697.4775982065661;20.0;2000.0;ELCONSI;Presencial;Sector B;2;1;3169.0;4058.0;1511.0;13309.0;3591.0;3613.5;5511.75;5698.375;4366.923076923077
CER 005;2024;9;2024-02-26;7901.0;607.7692307692307;936.108981711545;2.0;3000.0;Madrid INMOBILIARIA;Presencial;Sector B;2;1;5070.0;3169.0;4058.0;1511.0;3711.0;4119.5;3452.0;5557.125;4480.692307692308
CER 005;2024;10;2024-03-04;625.0;69.44444444444444;38.60411607300156;10.0;100.0;Madrid INMOBILIARIA;Presencial;Sector A;3;1;7901.0;5070.0;3169.0;4058.0;2511.0;6485.5;5049.5;6167.875;4803.0
CER 005;2024;11;2024-03-11;1056.0;81.23076923076923;99.92926985802995;2.0;400.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;3;1;625.0;7901.0;5070.0;3169.0;700.0;4263.0;4191.25;5579.125;4657.923076923077
CER 005;2024;12;2024-03-18;1852.0;132.28571428571428;174.53253105253586;12.0;700.0;SETECOM AIR;Presencial;Sector B;3;1;1056.0;625.0;7901.0;5070.0;670.0;840.5;3663.0;4587.375;4685.307692307692
CER 005;2024;13;2024-03-25;2145.0;268.125;452.0848332211239;2.0;1000.0;ELCONSI;Online;Sector A;3;1;1852.0;1056.0;625.0;7901.0;6200.0;1454.0;2858.5;3155.25;4776.2307692307695
CER 005;2024;14;2024-04-01;8430.0;366.5217391304348;609.7125902322725;12.0;2347.0;SETECOM AIR;Presencial;Sector A;4;2;2145.0;1852.0;1056.0;625.0;3015.0;1998.5;1419.5;3234.5;4464.307692307692
CER 005;2024;15;2024-04-08;5434.0;543.4;667.1565200327598;4.0;2000.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A;4;2;8430.0;2145.0;1852.0;1056.0;5335.0;5287.5;3370.75;3781.0;4880.846153846154
CER 005;2024;16;2024-04-15;6161.0;616.1;807.2725617094197;6.0;2000.0;Madrid INMOBILIARIA;Online;Sector A;4;2;5434.0;8430.0;2145.0;1852.0;8990.0;6932.0;4465.25;4064.125;4888.461538461538
CER 005;2024;17;2024-04-22;1573.0;157.3;333.4120073822577;1.0;1100.0;ELCONSI;Presencial;Sector A;4;2;6161.0;5434.0;8430.0;2145.0;13309.0;5797.5;5542.5;4200.5;4670.846153846154
CER 005;2024;18;2024-04-29;1574.0;131.16666666666666;135.59956646037784;4.0;500.0;SETECOM AIR;Presencial;Sector A;4;2;1573.0;6161.0;5434.0;8430.0;1511.0;3867.0;5399.5;3409.5;3768.076923076923
CER 005;2024;19;2024-05-06;3695.0;369.5;501.47809301880557;15.0;1500.0;Madrid INMOBILIARIA;Presencial;Sector A;5;2;1574.0;1573.0;6161.0;5434.0;4058.0;1573.5;3685.5;3528.125;3772.923076923077
CER 005;2024;20;2024-05-13;7017.0;412.7647058823529;690.8038369728924;2.0;2000.0;ELCONSI;Online;Sector B;5;2;3695.0;1574.0;1573.0;6161.0;3169.0;2634.5;3250.75;3858.0;3745.0
CER 005;2024;21;2024-05-20;751.0;62.583333333333336;93.88431792112648;6.0;350.0;SETECOM AIR;Presencial;Sector A;5;2;7017.0;3695.0;1574.0;1573.0;5070.0;5356.0;3464.75;4503.625;4041.0
CER 005;2024;22;2024-05-27;2663.0;242.0909090909091;439.76322141476425;1.0;1500.0;SETECOM AIR;Presencial;Sector A;5;2;751.0;7017.0;3695.0;1574.0;7901.0;3884.0;3259.25;4329.375;3708.769230769231
CER 005;2024;23;2024-06-03;3060.0;437.14285714285717;707.6890627414059;10.0;2000.0;SETECOM AIR;Presencial;Sector B;6;2;2663.0;751.0;7017.0;3695.0;625.0;1707.0;3531.5;3608.5;3305.846153846154
CER 005;2024;24;2024-06-10;4646.0;387.1666666666667;399.1877738456913;6.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector A;6;2;3060.0;2663.0;751.0;7017.0;1056.0;2861.5;3372.75;3311.75;3493.153846153846
CER 005;2024;25;2024-06-17;3810.0;293.0769230769231;373.15958640114945;10.0;1000.0;ELCONSI;Presencial;Sector A;6;2;4646.0;3060.0;2663.0;751.0;1852.0;3853.0;2780.0;3122.375;3769.3076923076924
CER 005;2024;26;2024-06-24;5249.0;477.1818181818182;648.1886790405736;42.0;2107.0;SETECOM AIR;Online;Sector A;6;2;3810.0;4646.0;3060.0;2663.0;2145.0;4228.0;3544.75;3402.0;3919.923076923077
CER 005;2024;27;2024-07-01;4250.0;177.08333333333334;269.5663049300175;1.0;1000.0;NEVADO CONSTRUCTORA;Online;Sector A;7;3;5249.0;3810.0;4646.0;3060.0;8430.0;4529.5;4191.25;3861.375;4158.692307692308
CER 005;2024;28;2024-07-08;11864.0;564.952380952381;730.4058786859862;20.0;3000.0;ELCONSI;Online;Sector A;7;3;4250.0;5249.0;3810.0;4646.0;5434.0;4749.5;4488.75;3930.75;3837.153846153846
CER 005;2024;29;2024-07-15;5970.0;373.125;542.4354800342618;10.0;2000.0;ELCONSI;Presencial;Sector A;7;3;11864.0;4250.0;5249.0;3810.0;6161.0;8057.0;6293.25;4536.625;4331.7692307692305
CER 005;2024;30;2024-07-22;2499.0;166.6;250.55104983102459;3.0;1000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;7;3;5970.0;11864.0;4250.0;5249.0;1573.0;8917.0;6833.25;5189.0;4317.076923076923
CER 005;2024;31;2024-07-29;2625.0;154.41176470588235;200.73211589813218;5.0;850.0;SETECOM AIR;Presencial;Sector A;7;3;2499.0;5970.0;11864.0;4250.0;1574.0;4234.5;6145.75;5168.5;4388.307692307692
CER 005;2024;32;2024-08-05;7785.0;556.0714285714286;558.8455771685761;10.0;1500.0;ELCONSI;Presencial;Sector A;8;3;2625.0;2499.0;5970.0;11864.0;3695.0;2562.0;5739.5;5114.125;4469.153846153846
CER 005;2024;33;2024-08-12;4222.0;191.9090909090909;242.12667072283602;6.0;1000.0;ELCONSI;Presencial;Sector A;8;3;7785.0;2625.0;2499.0;5970.0;7017.0;5205.0;4719.75;5506.5;4783.7692307692305
CER 005;2024;34;2024-08-19;8818.0;314.92857142857144;452.58229688061755;1.0;2000.0;Madrid INMOBILIARIA;Online;Sector A;8;3;4222.0;7785.0;2625.0;2499.0;751.0;6003.5;4282.75;5558.0;4568.7692307692305
CER 005;2024;35;2024-08-26;3158.0;242.92307692307693;343.44006307225857;8.0;1000.0;SETECOM AIR;Presencial;Sector A;8;3;8818.0;4222.0;7785.0;2625.0;2663.0;6520.0;5862.5;6004.125;5189.307692307692
CER 005;2024;36;2024-09-02;3881.0;258.73333333333335;504.40395753894757;25.0;2000.0;SETECOM AIR;Online;Sector A;9;3;3158.0;8818.0;4222.0;7785.0;3060.0;5988.0;5995.75;5867.625;5227.384615384615
CER 005;2024;37;2024-09-09;4734.0;394.5;500.57721228052867;4.0;1500.0;NEVADO CONSTRUCTORA;Online;Sector A;9;3;3881.0;3158.0;8818.0;4222.0;4646.0;3519.5;5019.75;4869.75;5290.538461538462
CER 005;2024;38;2024-09-16;3091.0;123.64;148.02727226201708;5.0;600.0;Madrid INMOBILIARIA;Presencial;Sector A;9;3;4734.0;3881.0;3158.0;8818.0;3810.0;4307.5;5147.75;4715.25;5297.307692307692
CER 005;2024;39;2024-09-23;1465.0;244.16666666666666;385.54398797889024;10.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector A;9;3;3091.0;4734.0;3881.0;3158.0;5249.0;3912.5;3716.0;4789.25;5242.0
CER 005;2024;40;2024-09-30;6185.0;412.3333333333333;878.8565352341698;35.0;3500.0;Madrid INMOBILIARIA;Presencial;Sector B;9;3;1465.0;3091.0;4734.0;3881.0;4250.0;2278.0;3292.75;4644.25;4950.923076923077
CER 005;2024;41;2024-10-07;4986.0;356.14285714285717;613.0094562130289;10.0;2000.0;Madrid INMOBILIARIA;Online;Sector B;10;4;6185.0;1465.0;3091.0;4734.0;11864.0;3825.0;3868.75;4444.25;5099.7692307692305
CER 005;2024;42;2024-10-14;1466.0;97.73333333333333;77.81981630358561;12.0;300.0;ELCONSI;Presencial;Sector B;10;4;4986.0;6185.0;1465.0;3091.0;5970.0;5585.5;3931.75;4539.75;4570.692307692308
CER 005;2024;43;2024-10-21;1385.0;92.33333333333333;84.13141647503171;10.0;300.0;ELCONSI;Presencial;Sector B;10;4;1466.0;4986.0;6185.0;1465.0;2499.0;3226.0;3525.5;3620.75;4224.2307692307695
CER 005;2024;44;2024-10-28;3956.0;232.7058823529412;340.3292091317395;50.0;1200.0;NEVADO CONSTRUCTORA;Online;Sector B;10;4;1385.0;1466.0;4986.0;6185.0;2625.0;1425.5;3505.5;3399.125;4138.538461538462
CER 005;2024;45;2024-11-04;4430.0;233.1578947368421;379.151869771042;10.0;1500.0;ELCONSI;Presencial;Sector A;11;4;3956.0;1385.0;1466.0;4986.0;7785.0;2670.5;2948.25;3408.5;4240.923076923077
CER 005;2024;46;2024-11-11;3042.0;178.94117647058823;292.0480419785919;5.0;1000.0;ELCONSI;Presencial;Sector B;11;4;4430.0;3956.0;1385.0;1466.0;4222.0;4193.0;2809.25;3370.5;3982.846153846154
CER 005;2024;47;2024-11-18;6164.0;220.14285714285714;450.9963220910815;1.0;2250.0;NEVADO CONSTRUCTORA;Online;Sector B;11;4;3042.0;4430.0;3956.0;1385.0;8818.0;3736.0;3203.25;3364.375;3892.076923076923
CER 005;2024;48;2024-11-25;2225.0;148.33333333333334;247.97916579153718;5.0;1000.0;SETECOM AIR;Presencial;Sector A;11;4;6164.0;3042.0;4430.0;3956.0;3158.0;4603.0;4398.0;3951.75;3687.923076923077
CER 005;2024;49;2024-12-02;2860.0;220.0;354.5008227540993;5.0;1000.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;12;4;2225.0;6164.0;3042.0;4430.0;3881.0;4194.5;3965.25;3456.75;3616.153846153846
CER 005;2024;50;2024-12-09;4284.0;238.0;468.5512088279334;20.0;2000.0;ELCONSI;Online;Sector B;12;4;2860.0;2225.0;6164.0;3042.0;4734.0;2542.5;3572.75;3191.0;3537.6153846153848
CER 005;2024;51;2024-12-16;2749.0;249.9090909090909;582.9940745059859;14.0;2000.0;DRAGON;Presencial;Sector B;12;4;4284.0;2860.0;2225.0;6164.0;3091.0;3572.0;3883.25;3543.25;3503.0
CER 005;2024;52;2024-12-23;775.0;77.5;50.621141828291464;25.0;200.0;Madrid INMOBILIARIA;Presencial;Sector B;12;4;2749.0;4284.0;2860.0;2225.0;1465.0;3516.5;3029.5;3713.75;3476.6923076923076
CER 005;2025;1;2024-12-30;729.0;66.27272727272727;41.41036321765582;10.0;150.0;NEVADO CONSTRUCTORA;Presencial;Sector B;12;4;775.0;2749.0;4284.0;2860.0;6185.0;1762.0;2667.0;3316.125;3423.6153846153848
CER 005;2025;2;2025-01-06;2272.0;284.0;328.96895207385666;6.0;1000.0;SETECOM AIR;Presencial;Sector A;1;1;729.0;775.0;2749.0;4284.0;4986.0;752.0;2134.25;2853.5;3003.923076923077
CER 005;2025;3;2025-01-13;3182.0;127.28;136.88879915220724;18.0;500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;1;1;2272.0;729.0;775.0;2749.0;1466.0;1500.5;1631.25;2757.25;2795.153846153846
CER 005;2025;4;2025-01-20;7849.0;327.0416666666667;509.12623182029847;1.0;2000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;1;1;3182.0;2272.0;729.0;775.0;1385.0;2727.0;1739.5;2384.5;2927.153846153846
CER 005;2025;5;2025-01-27;3255.0;361.6666666666667;646.1706430966979;1.0;2000.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B;1;1;7849.0;3182.0;2272.0;729.0;3956.0;5515.5;3508.0;3087.5;3424.3846153846152
CER 005;2025;6;2025-02-03;3208.0;320.8;596.3410284578969;5.0;1956.0;Madrid INMOBILIARIA;Presencial;Sector B;2;1;3255.0;7849.0;3182.0;2272.0;4430.0;5552.0;4139.5;3136.875;3370.4615384615386
CER 005;2025;7;2025-02-10;1646.0;126.61538461538461;165.34738102025204;5.0;500.0;ELCONSI;Presencial;Sector A;2;1;3208.0;3255.0;7849.0;3182.0;3042.0;3231.5;4373.5;3002.375;3276.4615384615386
CER 005;2025;8;2025-02-17;1558.0;173.11111111111111;161.18967433154987;8.0;500.0;Madrid INMOBILIARIA;Online;Sector B;2;1;1646.0;3208.0;3255.0;7849.0;6164.0;2427.0;3989.5;2864.5;3169.076923076923
CER 005;2025;9;2025-02-24;530.0;66.25;28.753881725529066;30.0;100.0;NEVADO CONSTRUCTORA;Presencial;Sector B;2;1;1558.0;1646.0;3208.0;3255.0;2225.0;1602.0;2416.75;2962.375;2814.769230769231
CER 005;2025;10;2025-03-03;703.0;117.16666666666667;92.34807343234978;3.0;250.0;CIM;Presencial;Sector A;3;1;530.0;1558.0;1646.0;3208.0;2860.0;1044.0;1735.5;2937.5;2684.3846153846152
CER 005;2025;11;2025-03-10;2305.0;288.125;335.0686230354271;5.0;950.0;Madrid INMOBILIARIA;Online;Sector A;3;1;703.0;530.0;1558.0;1646.0;4284.0;616.5;1109.25;2741.375;2518.4615384615386
CER 005;2025;12;2025-03-17;10180.0;727.1428571428571;1085.4009437950608;20.0;3000.0;DRAGON;Presencial;Sector A;3;1;2305.0;703.0;530.0;1558.0;2749.0;1504.0;1274.0;2631.75;2366.230769230769
CER 005;2025;13;2025-03-24;6860.0;326.6666666666667;548.0344271424318;8.0;2500.0;NEVADO CONSTRUCTORA;Online;Sector B;3;1;10180.0;2305.0;703.0;530.0;775.0;6242.5;3429.5;2923.125;2937.846153846154
CER 005;2025;14;2025-03-31;5353.0;334.5625;634.4690135591072;9.0;2500.0;SETECOM AIR;Presencial;Sector A;3;1;6860.0;10180.0;2305.0;703.0;729.0;8520.0;5012.0;3373.75;3405.923076923077
CER 005;2025;15;2025-04-07;5613.0;431.7692307692308;555.2618232038759;30.0;2000.0;PROCISA INGENIEROS S.A.C.;Online;Sector A;4;2;5353.0;6860.0;10180.0;2305.0;2272.0;6106.5;6174.5;3641.875;3761.6153846153848
CER 005;2025;16;2025-04-14;1904.0;272.0;352.87580440338115;4.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector B;4;2;5613.0;5353.0;6860.0;10180.0;3182.0;5483.0;7001.5;4137.75;4018.6153846153848
CER 005;2025;17;2025-04-21;7636.0;424.22222222222223;630.6534944526666;10.0;2000.0;NEVADO CONSTRUCTORA;Online;Sector A;4;2;1904.0;5613.0;5353.0;6860.0;7849.0;3758.5;4932.5;4181.0;3920.3076923076924
CER 005;2025;18;2025-04-28;4150.0;415.0;427.5576634274675;50.0;1000.0;ELCONSI;Presencial;Sector A;4;2;7636.0;1904.0;5613.0;5353.0;3255.0;4770.0;5126.5;5069.25;3903.923076923077
CER 005;2025;19;2025-05-05;7429.0;412.72222222222223;754.7886190696862;10.0;3000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;5;2;4150.0;7636.0;1904.0;5613.0;3208.0;5893.0;4825.75;5500.125;3972.769230769231
CER 005;2025;20;2025-05-12;6517.0;250.65384615384616;365.138104536647;12.0;1500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;5;2;7429.0;4150.0;7636.0;1904.0;1646.0;5789.5;5279.75;6140.625;4297.461538461538
CER 005;2025;21;2025-05-19;1981.0;141.5;259.74684420974796;1.0;1000.0;NEVADO CONSTRUCTORA;Presencial;Sector A;5;2;6517.0;7429.0;4150.0;7636.0;1558.0;6973.0;6433.0;5682.75;4672.153846153846
CER 005;2025;22;2025-05-26;4589.0;458.9;645.1992715432962;15.0;2000.0;ELCONSI;Online;Sector B;5;2;1981.0;6517.0;7429.0;4150.0;530.0;4249.0;5019.25;5072.875;4704.692307692308
CEO 001;2020;53;2020-12-28;600.0;600.0;;600.0;600.0;ELCONSI;Presencial;Sector B;12;4;;;;;;;;;
CEO 001;2021;2;2021-01-11;9500.0;2375.0;946.4847243000456;1000.0;3000.0;SETECOM AIR;Online;Unknown;1;1;600.0;;;;;600.0;600.0;600.0;600.0
CEO 001;2021;3;2021-01-18;1792.0;896.0;350.72496346852756;648.0;1144.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;1;1;9500.0;600.0;;;;5050.0;5050.0;5050.0;5050.0
CEO 001;2021;4;2021-01-25;1200.0;1200.0;;1200.0;1200.0;NEVADO CONSTRUCTORA;Online;Unknown;1;1;1792.0;9500.0;600.0;;;5646.0;3964.0;3964.0;3964.0
CEO 001;2021;5;2021-02-01;3932.0;491.5;273.82110948573705;132.0;1000.0;SETECOM AIR;Presencial;Sector B;2;1;1200.0;1792.0;9500.0;600.0;;1496.0;3273.0;3273.0;3273.0
CEO 001;2021;6;2021-02-08;500.0;250.0;70.71067811865476;200.0;300.0;CIM;Presencial;Sector B;2;1;3932.0;1200.0;1792.0;9500.0;;2566.0;4106.0;3404.8;3404.8
CEO 001;2021;7;2021-02-15;3941.0;394.1;442.1531785855817;1.0;1461.0;ELCONSI;Presencial;Sector B;2;1;500.0;3932.0;1200.0;1792.0;;2216.0;1856.0;2920.6666666666665;2920.6666666666665
CEO 001;2021;8;2021-02-22;1350.0;675.0;459.6194077712559;350.0;1000.0;ELCONSI;Online;Sector A;2;1;3941.0;500.0;3932.0;1200.0;;2220.5;2393.25;3066.4285714285716;3066.4285714285716
CEO 001;2021;9;2021-03-01;200.0;200.0;;200.0;200.0;Madrid INMOBILIARIA;Presencial;Sector A;3;1;1350.0;3941.0;500.0;3932.0;;2645.5;2430.75;2851.875;2851.875
CEO 001;2021;10;2021-03-08;9650.0;1930.0;1209.1319200153473;400.0;3750.0;NEVADO CONSTRUCTORA;Online;Sector A;3;1;200.0;1350.0;3941.0;500.0;;775.0;1497.75;2801.875;2557.222222222222
CEO 001;2021;11;2021-03-15;500.0;500.0;;500.0;500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;3;1;9650.0;200.0;1350.0;3941.0;;4925.0;3785.25;2820.625;3266.5
CEO 001;2021;12;2021-03-22;1000.0;1000.0;;1000.0;1000.0;NEVADO CONSTRUCTORA;Online;Unknown;3;1;500.0;9650.0;200.0;1350.0;;5075.0;2925.0;2659.125;3015.0
CEO 001;2021;14;2021-04-05;5150.0;1716.6666666666667;490.7477288111819;1150.0;2000.0;CIM;Presencial;Sector A;4;2;1000.0;500.0;9650.0;200.0;;750.0;2837.5;2634.125;2847.0833333333335
CEO 001;2021;15;2021-04-12;2000.0;2000.0;;2000.0;2000.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A;4;2;5150.0;1000.0;500.0;9650.0;600.0;3075.0;4075.0;2786.375;3024.230769230769
CEO 001;2021;16;2021-04-19;2066.0;1033.0;1367.5445148147828;66.0;2000.0;PROCISA INGENIEROS S.A.C.;Online;Sector A;4;2;2000.0;5150.0;1000.0;500.0;9500.0;3575.0;2162.5;2973.875;3131.923076923077
CEO 001;2021;17;2021-04-26;500.0;500.0;;500.0;500.0;ELCONSI;Online;Unknown;4;2;2066.0;2000.0;5150.0;1000.0;1792.0;2033.0;2554.0;2739.5;2560.076923076923
CEO 001;2021;18;2021-05-03;1700.0;850.0;212.13203435596427;700.0;1000.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A;5;2;500.0;2066.0;2000.0;5150.0;1200.0;1283.0;2429.0;2633.25;2460.6923076923076
CEO 001;2021;19;2021-05-10;5000.0;1666.6666666666667;577.3502691896257;1000.0;2000.0;CIM;Online;Sector B;5;2;1700.0;500.0;2066.0;2000.0;3932.0;1100.0;1566.5;2820.75;2499.153846153846
CEO 001;2021;20;2021-05-17;1000.0;1000.0;;1000.0;1000.0;Madrid INMOBILIARIA;Online;Unknown;5;2;5000.0;1700.0;500.0;2066.0;500.0;3350.0;2316.5;2239.5;2581.3076923076924
CEO 001;2021;21;2021-05-24;2500.0;1250.0;1060.6601717798212;500.0;2000.0;ELCONSI;Online;Unknown;5;2;1000.0;5000.0;1700.0;500.0;3941.0;3000.0;2050.0;2302.0;2619.769230769231
CEO 001;2021;22;2021-05-31;1003.0;501.5;704.9854608429879;3.0;1000.0;NEVADO CONSTRUCTORA;Online;Sector B;5;2;2500.0;1000.0;5000.0;1700.0;1350.0;1750.0;2550.0;2489.5;2508.923076923077
CEO 001;2021;24;2021-06-14;5500.0;1833.3333333333333;577.3502691896258;1500.0;2500.0;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A;6;2;1003.0;2500.0;1000.0;5000.0;200.0;1751.5;2375.75;1971.125;2482.230769230769
CEO 001;2021;25;2021-06-21;2000.0;2000.0;;2000.0;2000.0;Madrid INMOBILIARIA;Online;Unknown;6;2;5500.0;1003.0;2500.0;1000.0;9650.0;3251.5;2500.75;2408.625;2889.923076923077
CEO 001;2021;26;2021-06-28;4600.0;2300.0;989.9494936611666;1600.0;3000.0;NEVADO CONSTRUCTORA;Online;Sector A;6;2;2000.0;5500.0;1003.0;2500.0;500.0;3750.0;2750.75;2400.375;2301.4615384615386
CEO 001;2021;27;2021-07-05;5750.0;1437.5;1161.446655397196;250.0;3000.0;DRAGON;Online;Sector A;7;3;4600.0;2000.0;5500.0;1003.0;1000.0;3300.0;3275.75;2912.875;2616.846153846154
CEO 001;2021;28;2021-07-12;500.0;500.0;;500.0;500.0;NEVADO CONSTRUCTORA;Presencial;Sector A;7;3;5750.0;4600.0;2000.0;5500.0;5150.0;5175.0;4462.5;3419.125;2982.230769230769
CEO 001;2021;29;2021-07-19;5300.0;1766.6666666666667;873.6894948054104;800.0;2500.0;ELCONSI;Presencial;Sector A;7;3;500.0;5750.0;4600.0;2000.0;2000.0;3125.0;3212.5;2856.625;2624.5384615384614
CEO 001;2021;30;2021-07-26;5500.0;2750.0;1767.7669529663688;1500.0;4000.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A;7;3;5300.0;500.0;5750.0;4600.0;2066.0;2900.0;4037.5;3394.125;2878.3846153846152
CEO 001;2021;32;2021-08-09;1768.0;884.0;543.0580079512685;500.0;1268.0;DRAGON;Online;Unknown;8;3;5500.0;5300.0;500.0;5750.0;500.0;5400.0;4262.5;3769.125;3142.5384615384614
CEO 001;2021;33;2021-08-16;1800.0;450.0;251.66114784235833;100.0;700.0;Madrid INMOBILIARIA;Presencial;Sector A;8;3;1768.0;5500.0;5300.0;500.0;1700.0;3634.0;3267.0;3864.75;3240.076923076923
CEO 001;2021;34;2021-08-23;3053.0;1017.6666666666666;851.1382574725056;500.0;2000.0;ELCONSI;Presencial;Sector B;8;3;1800.0;1768.0;5500.0;5300.0;5000.0;1784.0;3592.0;3402.25;3247.769230769231
CEO 001;2021;35;2021-08-30;4501.0;1500.3333333333333;1499.50002778704;1.0;3000.0;Madrid INMOBILIARIA;Online;Sector B;8;3;3053.0;1800.0;1768.0;5500.0;1000.0;2426.5;3030.25;3533.875;3098.0
CEO 001;2021;36;2021-09-06;4085.0;1021.25;455.4656042630076;413.0;1500.0;NEVADO CONSTRUCTORA;Online;Sector B;9;3;4501.0;3053.0;1800.0;1768.0;2500.0;3777.0;2780.5;3521.5;3367.3076923076924
CEO 001;2021;37;2021-09-13;4400.0;1466.6666666666667;251.66114784235836;1200.0;1700.0;CIM;Online;Unknown;9;3;4085.0;4501.0;3053.0;1800.0;1003.0;4293.0;3359.75;3313.375;3489.230769230769
CEO 001;2021;38;2021-09-20;1719.0;1719.0;;1719.0;1719.0;Madrid INMOBILIARIA;Presencial;Sector A;9;3;4400.0;4085.0;4501.0;3053.0;5500.0;4242.5;4009.75;3800.875;3750.5384615384614
CEO 001;2021;39;2021-09-27;4000.0;4000.0;;4000.0;4000.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A;9;3;1719.0;4400.0;4085.0;4501.0;2000.0;3059.5;3676.25;3353.25;3459.6923076923076
CEO 001;2021;40;2021-10-04;6000.0;3000.0;0.0;3000.0;3000.0;CIM;Online;Sector B;10;4;4000.0;1719.0;4400.0;4085.0;4600.0;2859.5;3551.0;3165.75;3613.5384615384614
