Código;Salida_Total;Descripción;Stock_Promedio;Rotacion
CPE-01097;10.0;CAJA DE PASE 450X450X200MM CIEGA (F. G. 0.75);1.4285714285714286;7.0
TPTF-00010;10.0;TAPA TELEF. 620X320MM (F.G.0.75);1.4285714285714286;7.0
CPE-00646;10.0;CAJA DE PASE 200X200X75MM  3/4” (F.G 1.50);1.4285714285714286;7.0
TPBC-00004;10.0;TAPA BISELADA CIEGA 100X100MM (F. G. 1.50);1.4285714285714286;7.0
TPM-00008;10.0;TAPA CON MARCO 300X350MM (F.G 1.20);1.4285714285714286;7.0
CPE-00244;12.0;"CAJA DE PASE 350X350X150MM 1"" (F.G. 0.70)";1.7142857142857142;7.0
CPE-00618;10.0;CAJA DE PASE 300X400X130MM CIEGA (F. G. 0.70);1.4285714285714286;7.0
CPE-01106;10.0;"CAJA DE PASE 400X400X100"" CIEGA (F. G. 0.75)";1.4285714285714286;7.0
CPE-00982;10.0;CAJA DE PASE 350X300X120MM CIEGA (F.G. 1.20);1.4285714285714286;7.0
CPE-00615;10.0;CAJA DE PASE 500X300X100MM CIEGA (F.G. 1.20);1.4285714285714286;7.0
CPE-00984;10.0;CAJA DE PASE 150X150X50MM (F. G. 0.75);1.4285714285714286;7.0
BANR-00103;10.0;BANDEJA RANURADA 450X100X2400MM C/TAPA (F.G. 1.00);1.4285714285714286;7.0
CPE-00048;10.0;"CAJA DE PASE 150X150X75MM 1"" (F. G. 0.75)";1.4285714285714286;7.0
CPE-00486;10.0;"CAJA DE PASE 300X300X200MM 3"" (F. G.1.20)";1.4285714285714286;7.0
CTF-00010;11.0;CAJA TELEF. 250X250X150MM CIEGA (F.G. 1.20);1.5714285714285714;7.0
CTV-00001;11.0;CAJA PARA TV 650X350X150MM CON PUERTA BISAGRADA  ADOSABLE /CIEGA (F.G. 1.50);1.5714285714285714;7.0
GA-00033;11.0;GABINETE ADOSABLE 1000X450X200MM CIEGA (F.G. 1.50);1.5714285714285714;7.0
BANR-00101;12.0;BANDEJA RANURADA 100X100X2400MM C/TAPA (F.G. 1.20);1.7142857142857142;7.0
CPEH-00065;12.0;CAJA DE PASE 150X150X100MM CIEGA HERMETICA (F.G. 1.20);1.7142857142857142;7.0
CPE-01077;12.0;CAJA EQUIPOTENCIAL ADOSABLE 200X250X100MM C/ CHAPA PUSH (F. G. 1.20);1.7142857142857142;7.0
TPC-00026;12.0;TAPA CIEGA 250X555MM (F.G.1.50);1.7142857142857142;7.0
BANE-00031;12.0;BANDEJA ESCALERILLA 250X100X2400MM C/TAPA ( F. G. 1.50);1.7142857142857142;7.0
CPE-01010;12.0;CAJA DE PASE 300X300X100MM / TAPA BISELADA (F.G. 1.50);1.7142857142857142;7.0
TP-0013;12.0;TAPA CIEGA 300X500MM (F.G. 0.75);1.7142857142857142;7.0
CPE-01104;12.0;CAJA DE PASE 80X80X35MM 3/4 (F. G. 1.20);1.7142857142857142;7.0
CPE-00284;12.0;CAJA DE PASE 400X300X150MM CIEGA (F.G.1.50);1.7142857142857142;7.0
CPE-00694;12.0;CAJA DE PASE 150X150X50MM CIEGA (F.G. 1.50);1.7142857142857142;7.0
CTF-00024;12.0;CAJA TELEF. 200X150X100MM (F. G. 1.20);1.7142857142857142;7.0
CPE-00979;12.0;CAJA DE PASE 400X300X120MM CIEGA (F.G. 1.20);1.7142857142857142;7.0
CPE-00431;12.0;CAJA DE PASE 650X350X150MM CIEGA (F.G. 0.90);1.7142857142857142;7.0
TV - 00010;12.0;TAPA PARA VALVULA 390X295MM (F.G. 0.90);1.7142857142857142;7.0
CPE-00057;12.0;CAJA DE PASE 150X150X150MM CIEGA (F. G. 1.50);1.7142857142857142;7.0
CPE-00966;12.0;CAJA DE PASE 500X400X120MM (F.G. 0.75);1.7142857142857142;7.0
CPE-00972;12.0;CAJA DE PASE 50X100X50MM CIEGA (F. G. 1.20);1.7142857142857142;7.0
CPE-00920;12.0;"CAJA DE PASE 250X250X100MM 2"" (F.G. 1.20)";1.7142857142857142;7.0
RUNISP-00001;20.0;RIEL UNISTRUT ALTO RANU 400X400X2400mm EXTRA PESADO (F°G° 1.90);2.857142857142857;7.0
TAB-00003;20.0;TABLERO EMPOTRADO 18 POLOS RIEL  (F.G. 0.90);2.857142857142857;7.0
CPE-00140;20.0;CAJA DE PASE 250X200X200MM CIEGA (F.G. 1.20);2.857142857142857;7.0
CPE-00614;62.0;CAJA DE PASE RECT 100X50X50MM 3/4 (F.G. 1.50);8.857142857142858;7.0
ABZ-00011;100.0;"ABRAZADERA 2 OREJAS 1/2"" EMT";14.285714285714286;7.0
CPE-01057;100.0;CAJA DE PASE 200X200X70MM CIEGA (F. G. 0.80);14.285714285714286;7.0
CP-00004;100.0;00000;14.285714285714286;7.0
PB-00003;88.0;PLACA BASE 550X250MM;12.571428571428571;7.0
CPE-00255;80.0;CAJA DE PASE 100X100X55MM 1/2 (F. G. 1.50);11.428571428571429;7.0
CPE-00005;70.0;CAJA DE PASE 100X100X55MM  3/4 (F. G. 0.90);10.0;7.0
CPE-00435;66.0;CAJA DE PASE 250X250X150MM CIEGA (F. G. 0.90);9.428571428571429;7.0
CPE-00042;64.0;"CAJA DE PASE 150X150X75MM 1/2"" (F. G.1.20)";9.142857142857142;7.0
CPEH-00041;60.0;CAJA DE PASE 100X100X100MM HERMETICA (F.G. 0.90);8.571428571428571;7.0
RUNIS-00002;50.0;RIEL UNISTRUT BAJO LISO 40X20X2.400mm (F°G° 1.50);7.142857142857143;7.0
CPE-01000;60.0;CAJA DE PASE 100X100X75MM (F.G. 1.20);8.571428571428571;7.0
BANE-00030;59.0;BANDEJA ESCALERILLA 300X70X2400MM C/TAPA ( F. G. 1.50);8.428571428571429;7.0
CPE-00311;54.0;CAJA DE PASE 150X150X70MM / CIEGA (F. G. 0.90);7.714285714285714;7.0
CPE-01052;53.0;CAJA DE PASE 350X350X120MM (F. G. 1.20);7.571428571428571;7.0
CERE-016;50.0;CAJA RECT 100X60X50MM BC 3/4 (F.G. 1.20);7.142857142857143;7.0
CPE-00046;50.0;"CAJA DE PASE 150X150X75MM 3/4"" (F. G.1.20)";7.142857142857143;7.0
TCE-00004;50.0;TACO DE EXPANSION MINI  3/8;7.142857142857143;7.0
CPE-00915;50.0;"CAJA DE PASE 150X150X50MM 1"" (F. G.1.20)";7.142857142857143;7.0
CPE-01058;100.0;CAJA DE PASE 150X150X50MM CIEGA (F.G. 0.80);14.285714285714286;7.0
ABZ-00003;100.0;"ABRAZADERA CONDUIT 1 OREJA 2""  EMT - RIGID";14.285714285714286;7.0
CEO-037;100.0;"CAJA OCTOG 100X50MM BR 1"" (F.G 1.20)";14.285714285714286;7.0
CPE-01090;100.0;CAJA DE PASE 150X150X80MM 3/4 (F.G. 1.20).;14.285714285714286;7.0
TPC-00029;1500.0;TAPA CIEGA RECT (F.G 0.60);214.28571428571428;7.0
CPE-01025;400.0;CAJA DE PASE 100X100X50MM CIEGA HERMETICA / TAPA 90° (F.G. 1.50);57.142857142857146;7.0
SCHU-0020;393.0;CAJA SCHUKO 130X71X55MM 3/4 (F. G. 1.50);56.142857142857146;7.0
CPE-00964;360.0;CAJA DE PASE 100X100X70MM 3/4 (F. G. 1.50);51.42857142857143;7.0
SCHU-0009;325.0;CAJA SCHUKO 130X55X75MM 3/4 (F. G. 1.50);46.42857142857143;7.0
TCE-00003;250.0;TACO TIPO MARIPOSA 3/8;35.714285714285715;7.0
TPC-00012;250.0;TAPA CIEGA 100X100MM (F.G 0.90);35.714285714285715;7.0
CPE-00968;200.0;CAJA DE PASE 100X100X55MM 1/2 (F. G. 0.75);28.571428571428573;7.0
CPE-00430;192.0;"CAJA GANG 100X100X50MM 1"" (F.G. 0.90)";27.428571428571427;7.0
CPE-00308;169.0;CAJA DE PASE 120X80X75MM (F.G. 1.20);24.142857142857142;7.0
CP-00057;169.0;CAJA DE PASE 350X120X75MM (F.G. 1.20);24.142857142857142;7.0
CPE-00309;138.0;CAJA DE PASE 120X160X75MM (F.G. 1.20);19.714285714285715;7.0
(Automático);135.0;CAJA DE PASE 200X200X75MM (F.G.1.50);19.285714285714285;7.0
SCHU-0017;120.0;CAJA SCHUKO 144X84X52MM CIEGA (F. G. 1.20);17.142857142857142;7.0
SCHU-0007;120.0;CAJA SCHUKO 106X71X52MM 1/2 (F. G. 1.50)*;17.142857142857142;7.0
CPE-00410;120.0;CAJA DE PASE 150X150X100MM HCO ESP (F.G. 0.90);17.142857142857142;7.0
TPM-00005;108.0;TAPA CON MARCO 350X300MM (F.G 1.20);15.428571428571429;7.0
PN-00004;50.0;PERNO CAB PAN NC G°2 1/4” X 2” + TURCA;7.142857142857143;7.0
CPE-00009;50.0;CAJA DE PASE 100X100X55MM 1/2 (F. G. 0.90);7.142857142857143;7.0
GECI-00003;20.0;GAB CONTRA INCEN ADOSAR 450X250X250MM (F.G. 1.20);2.857142857142857;7.0
RUNISA-00002;25.0;RIEL UNISTRUT ALTO 2400MM ( F.G.1.20);3.5714285714285716;7.0
CPE-00644;28.0;CAJA DE PASE 200X200X70MM 3/4 (F. G. 0.75);4.0;7.0
CPE-01007;28.0;CAJA DE PASE 250X250X80MM (F. G. 0.90);4.0;7.0
CPE-00082;26.0;CAJA DE PASE 250X250X120MM (F. G. 1.20);3.7142857142857144;7.0
CTF-00045;26.0;"CAJA  TELEF. 650X350X150MM 2"" (F. G. 0.90)";3.7142857142857144;7.0
CPE-01079;25.0;CAJA DE PASE 350X350X150MM 3/4 / TAPA BISELADA (F.G. 1.20);3.5714285714285716;7.0
CPE-01068;25.0;CAJA DE PASE 100X100X50MM / TAPA HERMETICA (F.G. 1.50);3.5714285714285716;7.0
COLG-00001;25.0;COLGADORES 2” TIPO GOTA;3.5714285714285716;7.0
CPE-00362;25.0;CAJA DE PASE 500X500X300MM CIEGA (F.G 1.20);3.5714285714285716;7.0
COLG-00004;25.0;COLGADORES 6” TIPO GOTA;3.5714285714285716;7.0
SCHU-0016;50.0;CAJA SCHUKO 125X75X75MM CIEGA (F. G. 1.20);7.142857142857143;7.0
GA-00079;24.0;GABINETE ADOSABLE 200X200X100MM CIEGA (F.G. 1.50) C / CHAPA PUSH;3.4285714285714284;7.0
CPE-00473;23.0;CAJA DE PASE 100X55X40MM CIEGA (F.G. 1.50);3.2857142857142856;7.0
CTF-E-00016;22.0;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.20) C/ CHAPA PUSH;3.142857142857143;7.0
CP-00067;22.0;CAJA DE PASE 400X400X100MM 3/4 (F.G. 0.75);3.142857142857143;7.0
CPE-00245;22.0;CAJA DE PASE 250X250X125MM 1” (F.G. 1.20);3.142857142857143;7.0
CPE-00237;22.0;CAJA DE PASE 1100X550X150MM  (F. G.1.50);3.142857142857143;7.0
GA-00024;21.0;GABINETE ADOSABLE 650X350X200MM CIEGA (F. G. 1.50);3.0;7.0
TPBC-00010;21.0;TAPA BISELADA CIEGA 100X100MM (F. G. 0.75);3.0;7.0
BANR-00071;30.0;BANDEJA RANURADA 1000X100X2400MM C/ TAPA (F.G.1.50);4.285714285714286;7.0
TP-0014;30.0;TAPA PARA CAJA SCHUKO 130X70MM (F.G. 0.75);4.285714285714286;7.0
CPE-01028;30.0;CAJA DE PASE 450X100X80MM HCO ESP (F.G 0.75);4.285714285714286;7.0
CPE-00862;30.0;CAJA DE PASE 100X100X100MM (F.G.1.20);4.285714285714286;7.0
CTF-00023;44.0;CAJA TELEF. 200X120X100MM (F. G. 1.20);6.285714285714286;7.0
GA-00069;43.0;GABINETE ADOSABLE 300X300X130MM CIEGA (F.G. 1.20);6.142857142857143;7.0
CPE-00945;42.0;"CAJA DE PASE 125X125X75MM 1"" (F. G. 0.75)";6.0;7.0
CPE-00600;40.0;CAJA DE PASE 300X150X120MM CIEGA (F.G. 1.20);5.714285714285714;7.0
CPE-00988;40.0;CAJA DE PASE 150X100X100MM CIEGA (F. G. 1.20);5.714285714285714;7.0
CPE-01027;40.0;CAJA DE PASE 100X100X60MM 3/4 (F.G.0.90);5.714285714285714;7.0
COLG-00006;40.0;COLGADORES  1/2” TIPO GOTA;5.714285714285714;7.0
TPBC-00008;40.0;TAPA BISELADA CIEGA 200X200MM (F. G. 0.75);5.714285714285714;7.0
BANL-00011;38.4;BANDEJA LISA 300X100MM (F.G. 1.50);5.485714285714286;7.0
GA-00008;33.0;GABINETE ADOSABLE 450X350X150MM Ø  ESP (F.G. 1.50);4.714285714285714;7.0
SCHU-0003;33.0;CAJA SCHUKO 133X74X54MM 1/2 (F. G. 1.20);4.714285714285714;7.0
SCHU-0030;32.0;CAJA SCHUKO 130X75X50MM CIEGA (F. G. 1.20);4.571428571428571;7.0
'55;32.0;GABINETE ADOSABLE 650X650X200MM (F.G.1.50);4.571428571428571;7.0
BANR-00072;31.0;BANDEJA RANURADA 200X100X2400MM C/TAPA (F.G. 1.50);4.428571428571429;7.0
TOR-00005;30.0;TORNILLO TIRAFON ZNC 1/4 X 1 1/2;4.285714285714286;7.0
RUNIS-00006;30.0;RIEL UNISTRUT BAJO 400X200X2400mm (F°G° 1.20);4.285714285714286;7.0
CPE-01094;30.0;CAJA DE PASE 100X100X100MM (F.G. 0.75);4.285714285714286;7.0
CPE-00468;10.0;CAJA EQUIPOTENCIAL EMPOTRABLE 800X300X150MM (F.G. 1.50);1.4285714285714286;7.0
CPE-00976;1.0;CAJA DE PASE 500X500X200MM 3/4 (F. G. 0.90);0.14285714285714285;7.0
CPE-00845;10.0;CAJA DE PASE 200X200X75MM HCO ESP (F.G 1.20);1.4285714285714286;7.0
CP-00051;5.0;CAJA DE PASE 300X300X100MM CIEGA (F. G. 0.90);0.7142857142857143;7.0
CPE-00399;5.0;CAJA DE PASE 500X500X250MM CIEGA (F. G. 0.90);0.7142857142857143;7.0
TBC-00012;7.0;TUBERIA CONDUIT FLEXIBLE PESADO LIQUID TIGTH EXT 20MM 3/4;1.0;7.0
CPE-00901;7.0;CAJA DE PASE 300X300X120MM 1 1/2 (F. G. 0.90);1.0;7.0
CPE-00450;7.0;CAJA DE PASE 250X250X100MM HCO ESP (F. G. 1.50);1.0;7.0
CPE-01048;5.0;CAJA DE PASE 800X750X450MM CIEGA (F.G.1.20);0.7142857142857143;7.0
CJBAME-00065;7.0;CAJA BANCO MEDIDOR 1647X200X210MM (F.G. 1.50);1.0;7.0
CPE-01099;7.0;CAJA DE PASE 250X250X159MM CIEGA (F. G. 0.75);1.0;7.0
CPE-00117;5.0;CAJA DE PASE 450X450X150MM  ESP (F. G. 1.50);0.7142857142857143;7.0
CCL-00003;5.0;CAJA CONDULET TIPO LB 1/2;0.7142857142857143;7.0
CPE-00980;7.0;CAJA DE PASE 300X250X120MM CIEGA (F. G. 1.20);1.0;7.0
CPE-00496;7.0;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.20);1.0;7.0
TABA-00026;7.0;TABLERO ADOSABLE CIEGO 300X300X150MM  (F.G. 0.90) C / CHAPA PUSH;1.0;7.0
TABA-00027;7.0;TABLERO ADOSABLE CIEGO 500X250X150MM (F.G. 0.90) C / CHAPA PUSH	;1.0;7.0
TPC-00033;7.0;TAPA CIEGA 500X500MM (F.G.1.20);1.0;7.0
CPE-00573;8.0;CAJA DE PASE 250X100X100MM CIEGA (F. G. 1.50);1.1428571428571428;7.0
CPE-00978;8.0;CAJA DE PASE 600X600X200MM CIEGA (F. G. 0.75);1.1428571428571428;7.0
CPE-00940;8.0;CAJA DE PASE 250X300X150MM CIEGA (F.G. 1.20);1.1428571428571428;7.0
CPE-01070;8.0;CAJA DE PASE 200X200X100MM CIEGA / TAPA A 90° (F. G. 1.20);1.1428571428571428;7.0
CPE-00695;5.0;CAJA DE PASE 400X300X150 MM CIEGA (F°G° 0.70);0.7142857142857143;7.0
CPE-00947;5.0;"CAJA DE PASE 150X150X75MM 2"" (F. G. 0.75)";0.7142857142857143;7.0
TV - 00006;8.0;TAPA PARA VALVULA 200X200MM (F.G. 0.90);1.1428571428571428;7.0
TER-00005;8.0;TERMINAL TUBULAR SOBREMOLDEADO C/NEGRO CABLE 10AWG(6MM)(100PZAS) E6012 CHS;1.1428571428571428;7.0
GA-00073;8.0;GABINETE ADOSABLE 800X500X150MM (F.G. 0.90) C / CHAPA PUSH;1.1428571428571428;7.0
CP-00059;8.0;CAJA DE PASE 350X350X100MM (F.G. 1.50);1.1428571428571428;7.0
CR-00113;5.0;CURVA VERT. INTERNA RANU 300X100MM C/TAPA (F.G. 1.50);0.7142857142857143;7.0
CPE-00588;8.0;CAJA DE PASE 300X270X200MM CIEGA (F.G. 1.50);1.1428571428571428;7.0
'62;8.0;CAJA DE PASE ELECTRICA 3990X245X200MM (F.G.1.50);1.1428571428571428;7.0
CPE-00471;5.0;CAJA DE PASE 200X200X100MM C/TAPA DOBLES 90° (F.G. 1.20);0.7142857142857143;7.0
SCHU-0018;8.0;CAJA SCHUKO 100X50X50MM CIEGA (F.G. 1.50);1.1428571428571428;7.0
CPE-00149;5.0;CAJA DE PASE 600X300X120MM CIEGA (F. G. 1.50);0.7142857142857143;7.0
CPE-00022;8.0;"CAJA DE PASE 100X100X100MM  1"" (F.G. 1.20)";1.1428571428571428;7.0
CPE-00150;5.0;CAJA DE PASE 200X200X120MM CIEGA (F. G. 1.50);0.7142857142857143;7.0
CPE-01069;5.0;CAJA DE PASE 150X150X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);0.7142857142857143;7.0
CPE-00433;5.0;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.90);0.7142857142857143;7.0
CPE-00270;7.0;CAJA DE PASE 450X450X250MM  (F.G.1.50);1.0;7.0
CPE-00675;6.0;CAJA DE PASE 200X200X100MM 1” (F.G. 0.75);0.8571428571428571;7.0
CPE-00447;10.0;CAJA DE PASE 200X200X100MM 1/2 (F. G. 1.20);1.4285714285714286;7.0
CPE-00705;6.0;CAJA DE PASE 600X250X150 MM CIEGA (F°G° 1.20);0.8571428571428571;7.0
CPE-00698;6.0;CAJA DE PASE 600X250X150MM C/H (F. G.1.20);0.8571428571428571;7.0
CJBAME-00073;6.0;CAJA BANCO MEDIDOR 1250X250X200MM CIEGA (F.G. 1.50);0.8571428571428571;7.0
BANR-00082;6.0;BANDEJA RANURADA 200X100X2400MM C/TAPA (F.G. 1.20);0.8571428571428571;7.0
CPE-00278;6.0;CAJA DE PASE 250X250X80MM (F. G. 0.75);0.8571428571428571;7.0
CPE-00047;6.0;CAJA DE PASE 150X150X60MM CIEGA (F. G. 1.20);0.8571428571428571;7.0
BANR-00032;7.0;BANDEJA RANURADA 800X100X2400MM C/TAPA (F.G. 1.50);1.0;7.0
CPE-00432;6.0;CAJA DE PASE 450X250X150MM C/TAPA PINTADA Y DOBLES 90° (F.G. 0.90);0.8571428571428571;7.0
CP-00083;6.0;CAJA DE PASE 200X200X100MM C/H (F. G. 1.20);0.8571428571428571;7.0
CPE-00728;6.0;CAJA DE PASE 70X70X50MM (F°G° 0.70);0.8571428571428571;7.0
CJBAME-00074;6.0;CAJA BANCO MEDIDOR 2290X150X200MM CIEGA (F.G. 1.50);0.8571428571428571;7.0
TPM-00006;6.0;TAPA CON MARCO 350X400MM (F.G 1.20);0.8571428571428571;7.0
CPE-00643;6.0;CAJA DE PASE 400X250X150MM  (F.G.0.70);0.8571428571428571;7.0
TV - 00013;6.0;TAPA PARA VALVULA 265X265MM (F.G. 0.90);0.8571428571428571;7.0
GECI-00022;6.0;GAB CONTRA INCEN ADOSAR 800X400X220MM (F.G. 1.50);0.8571428571428571;7.0
CTF-E-00009;6.0;CAJA TELEF. 650X350X200MM CIEGA C/PLACA BASE DE MONTAJE (F.G. 1.20);0.8571428571428571;7.0
RUNISP-00002;6.0;RIEL UNISTRUT ALTO RANU 410X410X3000mm (FG. 1.50);0.8571428571428571;7.0
CPE-00941;6.0;CAJA DE PASE 250X250X75MM 3/4 (F.G. 1.50);0.8571428571428571;7.0
CPE-01055;6.0;CAJA DE PASE 100X100X60MM 3/4 (F.G.1.50);0.8571428571428571;7.0
TPBJ-00006;6.0;TAPA PARA BANDEJA 450X100X2400MM (F.G. 1.50);0.8571428571428571;7.0
ABZ-00025;6.0;"ABRAZADERA TIPO O  40mm  1 1/2""";0.8571428571428571;7.0
CJBAME-00047;6.0;CAJA BANCO MEDIDOR 2360X150X200MM CIEGA (F.G. 1.50);0.8571428571428571;7.0
CPE-00914;6.0;CAJA DE PASE 150X150X80MM CIEGA (F. G. 0.75);0.8571428571428571;7.0
TPC-000446;6.0;TAPA CIEGA 200X200MM (F.G.1.50);0.8571428571428571;7.0
CPE-01107;6.0;CAJA DE PASE 130X130X150MM 3/4 S/TAPA (F.G 0.75).;0.8571428571428571;7.0
CJBAME-00046;6.0;CAJA BANCO MEDIDOR 2110X200X200MM CIEGA (F.G. 1.50);0.8571428571428571;7.0
CPE-00963;6.0;CAJA DE PASE 800X400X220MM CIEGA (F. G. 0.90);0.8571428571428571;7.0
CJBAME-00045;6.0;CAJA BANCO MEDIDOR 1750X250X200MM CIEGA (F.G. 1.50);0.8571428571428571;7.0
CPE-00394;6.0;CAJA DE PASE 200X200X150MM Ø1/2 (F.G. 0.90);0.8571428571428571;7.0
RUNIS-00009;5.0;RIEL UNISTRUT BAJO X 2400 (F°G° 1.00).;0.7142857142857143;7.0
CTF-E-00014;5.0;CAJA TELEF. 600X350X150MM (F.G. 0.90) C / CHAPA PUSH;0.7142857142857143;7.0
CPE-00983;5.0;CAJA DE PASE 250X250X60MM 3/4 (F. G. 0.90);0.7142857142857143;7.0
TPTF-00006;6.0;TAPA TELEFEFONICA 450X250MM (F.G. 0.90);0.8571428571428571;7.0
CTF-E-00013;10.0;CAJA TELEF. 650X350X150MM (F.G. 1.50);1.4285714285714286;7.0
VD-00001;8.0;VIDRIO 640X430MM;1.1428571428571428;7.0
COC-00030;8.0;"CONECTOR IMC 100MM/ 4"" -UL";1.1428571428571428;7.0
CPE-00429;8.0;CAJA DE PASE 200X250X100MM CIEGA (F.G. 0.70);1.1428571428571428;7.0
CPE-00052;8.0;CAJA DE PASE 150X150X150MM (F. G. 0.75);1.1428571428571428;7.0
BANE-00019;9.6;BANDEJA ESCALERILLA 400X150MM (F.G. 1.20);1.3714285714285714;7.0
CPE-00490;10.0;CAJA DE PASE 120X120X70MM CIEGA (F. G. 1.50);1.4285714285714286;7.0
SPBJ-00001;10.0;SEPARADOR PARA BANDEJA 145X2,400MM (F.G. 1.50);1.4285714285714286;7.0
CPE-00494;10.0;CAJA DE PASE 800X350X150MM CIEGA (F.G. 1.20);1.4285714285714286;7.0
HJC-00007;10.0;CINTA DE AISLANTE 3M;1.4285714285714286;7.0
TPBC-00007;10.0;TAPA BISELADA CIEGA 250X250MM (F. G. 1.50);1.4285714285714286;7.0
UNC-00019;8.0;"UNION IMC 100MM/ 4"" -UL";1.1428571428571428;7.0
CPE-00141;10.0;CAJA DE PASE 650X550X200MM CIEGA (F.G. 1.50);1.4285714285714286;7.0
CPE-00274;10.0;CAJA DE PASE 650X250X150MM CIEGA (F.G. 1.20);1.4285714285714286;7.0
SOP-00004;10.0;SOPORTE DE PARED DE RIEL UNISTRUT 300MM (F.G. 1.50);1.4285714285714286;7.0
ABZ-00030;10.0;"ABRAZADERA UNISTRUT 2"" PESADO";1.4285714285714286;7.0
CPE-00891;10.0;CAJA DE PASE 300X200X60MM CIEGA SIN TAPA (F.G. 1.20);1.4285714285714286;7.0
CPE-00846;10.0;CAJA DE PASE150X150X50MM 1 (F.G. 0.90);1.4285714285714286;7.0
PRS-00001;10.0;PRENSAESTOPA PG 16 GRIS CHS;1.4285714285714286;7.0
TV - 00014;10.0;TAPA PARA VALVULA 175X245MM (F.G. 0.90);1.4285714285714286;7.0
CPE-00943;10.0;CAJA DE PASE 100X100X70MM CIEGA (F. G. 1.50);1.4285714285714286;7.0
COC-00029;10.0;"CONECTOR HERMETICO RECTO 20MM/ 3/4"" LIQUID TIGHT";1.4285714285714286;7.0
GECI-00004;8.0;GAB CONTRA INCEN ADOSAR 800X600X200MM (F.G. 1.20);1.1428571428571428;7.0
CPE-00900;10.0;CAJA DE PASE 300X300X120MM 1 1/4 (F. G. 0.90);1.4285714285714286;7.0
'38;10.0;CAJA TELEF. 650X350X130MM (F.G.1.20);1.4285714285714286;7.0
TPBC-00006;10.0;TAPA BISELADA CIEGA 200X200MM (F. G. 1.50);1.4285714285714286;7.0
'59;10.0;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.50);1.4285714285714286;7.0
SCHU-0032;36.0;CAJA SCHUKO 120X71X55MM CIEGA (F. G. 1.50);5.142857142857143;6.999999999999999
SCHU-0014;65.0;CAJA SCHUKO 106X71X52  3/4 (F°G° 1.20);9.285714285714286;6.999999999999999
SOP-00003;9.0;SOPORTE DE PARED DE RIEL UNISTRUT PARA BANDEJA 200X100MM (F.G. 1.00);1.2857142857142858;6.999999999999999
CPE-01029;9.0;CAJA DE PASE 350X250X120MM CIEGA (F. G. 1.20);1.2857142857142858;6.999999999999999
CPE-00517;65.0;CAJA DE PASE 300X300X130MM CIEGA (F.G. 1.20);9.285714285714286;6.999999999999999
CPE-00619;9.0;CAJA DE PASE 300X300X140MM CIEGA (F.G. 1.20)	;1.2857142857142858;6.999999999999999
TV - 00005;9.0;TAPA PARA VALVULA 220X220MM (F.G. 0.90);1.2857142857142858;6.999999999999999
CPE-00596;9.0;CAJA DE PASE 100X100X100MM Ø ESP (F. G. 1.50);1.2857142857142858;6.999999999999999
BANR-00065;7.2;BANDEJA RANURADA 250X100X2400MM S/TAPA (F.G.1.20);1.0285714285714287;6.999999999999999
CPE-00272;9.0;CAJA DE PASE 350X350X100MM HCO ESP (F. G. 1.20);1.2857142857142858;6.999999999999999
BANL-00012;14.4;BANDEJA LISA 400X100MM (F.G. 1.20);2.0571428571428574;6.999999999999999
CPE-00520;18.0;CAJA DE PASE 80X80X50MM CIEGA (F. G. 0.90);2.5714285714285716;6.999999999999999
CPE-00021;18.0;CAJA DE PASE 100X100X75MM CIEGA (F.G. 1.50);2.5714285714285716;6.999999999999999
CTF-E-00015;18.0;CAJA TELEF. 600X350X150MM CIEGA (F.G. 1.20) C/ CHAPA PUSH;2.5714285714285716;6.999999999999999
CPE-00554;18.0;CAJA DE PASE 300X300X100MM Ø ESP (F.G. 0.70);2.5714285714285716;6.999999999999999
CPE-00942;18.0;CAJA DE PASE 300X300X75MM 3/4 (F.G. 1.50);2.5714285714285716;6.999999999999999
CPE-00541;18.0;CAJA DE PASE 450X450X120MM CIEGA (F. G. 1.20);2.5714285714285716;6.999999999999999
TP-0005;18.0;TAPA CON PUERTA Y CHAPA PUSH 42X37CM (F.G. 0.75);2.5714285714285716;6.999999999999999
ABZ-00020;2962.0;"ABRAZADERA CONDUIT 1 OREJA 3/4"" EMT";426.1578947368421;6.950475484747438
CPE-00162;101.0;CAJA DE PASE 150X150X75MM CIEGA (F. G. 1.20).;14.651162790697674;6.893650793650794
RUNIS-00005;30.0;RIEL UNISTRUT BAJO 40X20X3000mm EXTRA PESADO (F°G° 1.90);4.375;6.857142857142857
PLAF-00001;6.0;PLANCHA LAMINADA AL FRIO LAF 1.45 (1200x2400mm);0.875;6.857142857142857
CPE-00838;464.0;CAJA DE PASE 100X100X150MM 1/2 (F.G. 1.50);68.0;6.823529411764706
TBC-00028;26.0;"TUBERIA CONDUIT EMT 75MM/ 3"" X 3MTS-UL PESADO";3.8181818181818183;6.809523809523809
CPE-00107;31.0;CAJA DE PASE 400X400X150MM (F.G. 0.75).;4.5625;6.794520547945205
CPE-00290;130.0;CAJA DE PASE 150X150X50MM 1/2 (F. G. 0.70);19.25;6.753246753246753
CPE-00579;83.0;CAJA DE PASE 250X250X150MM CIEGA (F.G. 0.75).;12.414634146341463;6.685658153241651
