Código;Num_Transacciones;Salida_Total;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Descripción;Acumulado_pct
CPE-01055;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 100X100X60MM 3/4 (F.G.1.50);99.96715573944986
CPE-00941;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 250X250X75MM 3/4 (F.G. 1.50);99.96729306736854
RUNISP-00002;1;6.0;6.0;;6.0;6.0;RIEL UNISTRUT ALTO RANU 410X410X3000mm (FG. 1.50);99.96743039528722
CPE-00691;2;6.0;3.0;0.0;3.0;3.0;CAJA DE PASE 500X450X120MM C/H (F. G. 0.70);99.96756772320589
CTF-E-00009;1;6.0;6.0;;6.0;6.0;CAJA TELEF. 650X350X200MM CIEGA C/PLACA BASE DE MONTAJE (F.G. 1.20);99.96770505112457
CPE-00279;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 300X300X150MM (F.G. 0.60);99.96784237904325
'70;2;6.0;3.0;1.4142135623730951;2.0;4.0;TAPA DOBLE PUERTA 655X775MM (F.G1.20);99.96797970696193
CPE-00705;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 600X250X150 MM CIEGA (F°G° 1.20);99.9681170348806
CPE-00698;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 600X250X150MM C/H (F. G.1.20);99.96825436279927
TR-00046;2;6.0;3.0;0.0;3.0;3.0;TEE HORIZONTAL RANU 350X350X150MM C/TAPA (F.G. 1.20);99.96839169071795
CJBAME-00073;1;6.0;6.0;;6.0;6.0;CAJA BANCO MEDIDOR 1250X250X200MM CIEGA (F.G. 1.50);99.96852901863663
CPE-00583;3;6.0;2.0;1.0;1.0;3.0;CAJA DE PASE 350X350X150MM CIEGA (F.G.0.70);99.96866634655531
TPH-00003;1;6.0;6.0;;6.0;6.0;TAPA OCTOG  1/2 (F. G. 1.15);99.96880367447399
CPE-00278;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 250X250X80MM (F. G. 0.75);99.96894100239265
CPE-00675;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 200X200X100MM 1” (F.G. 0.75);99.96907833031133
CPE-00047;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 150X150X60MM CIEGA (F. G. 1.20);99.96921565823001
CPE-00728;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 70X70X50MM (F°G° 0.70);99.96935298614869
TR-00009;1;6.0;6.0;;6.0;6.0;TEE RANURADA CON REDUCCION 800X400X300MM C/TAPA (F.G. 1.50);99.96949031406737
TR-00008;1;6.0;6.0;;6.0;6.0;TEE RANURADA CON REDUCCION 800X800X300MM C/TAPA (F.G. 1.50);99.96962764198604
CP-00066;2;6.0;3.0;0.0;3.0;3.0;CAJA DE PASE 400X400X100MM 3/4 (F.G. 1.20);99.96976496990472
CPE-00643;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 400X250X150MM  (F.G.0.70);99.9699022978234
CZR-00004;1;6.0;6.0;;6.0;6.0;CRUZ RANURADA 600X100MM (F.G. 1.20);99.97003962574207
CPE-00154;2;6.0;3.0;0.0;3.0;3.0;CAJA EQUIPOTENCIAL ADOSABLE 800X400X150MM (F.G. 1.50);99.97017695366075
SCHU-0013;2;6.0;3.0;2.8284271247461903;1.0;5.0;CAJA SCHUKO 130X70X50MM 3/4 CON RIEL DIN (F. G. 0.75).;99.97031428157942
TPTF-00006;1;6.0;6.0;;6.0;6.0;TAPA TELEFEFONICA 450X250MM (F.G. 0.90);99.9704516094981
TPM-00006;1;6.0;6.0;;6.0;6.0;TAPA CON MARCO 350X400MM (F.G 1.20);99.97058893741678
CJBAME-00074;1;6.0;6.0;;6.0;6.0;CAJA BANCO MEDIDOR 2290X150X200MM CIEGA (F.G. 1.50);99.97072626533546
UNI-00003;1;6.0;6.0;;6.0;6.0;UNION 400X100MM (F.G. 1.20);99.97086359325414
PLAF-00001;2;6.0;3.0;2.8284271247461903;1.0;5.0;PLANCHA LAMINADA AL FRIO LAF 1.45 (1200x2400mm);99.9710009211728
CP-00065;2;6.0;3.0;1.4142135623730951;2.0;4.0;CAJA DE PASE 400X400X100MM (F.G. 0.90);99.97113824909148
CPE-00003;1;6.0;6.0;;6.0;6.0;CAJA GANG 100X100X50MM  3/4 (F. G. 1.20);99.97127557701016
CP-00083;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 200X200X100MM C/H (F. G. 1.20);99.97141290492884
CPE-00369;4;6.0;1.5;0.5773502691896257;1.0;2.0;CAJA DE PASE 350X350X200MM CIEGA (F. G. 1.20);99.97155023284752
CPE-00432;1;6.0;6.0;;6.0;6.0;CAJA DE PASE 450X250X150MM C/TAPA PINTADA Y DOBLES 90° (F.G. 0.90);99.97168756076618
BANR-00082;1;6.0;6.0;;6.0;6.0;BANDEJA RANURADA 200X100X2400MM C/TAPA (F.G. 1.20);99.97182488868486
TV - 00013;1;6.0;6.0;;6.0;6.0;TAPA PARA VALVULA 265X265MM (F.G. 0.90);99.97196221660354
CPE-00098;4;6.0;1.5;0.5773502691896257;1.0;2.0;CAJA DE PASE 300X300X150MM (F.G. 1.20).;99.97209954452222
GECI-00022;1;6.0;6.0;;6.0;6.0;GAB CONTRA INCEN ADOSAR 800X400X220MM (F.G. 1.50);99.9722368724409
CPE-00121;2;5.0;2.5;0.7071067811865476;2.0;3.0;CAJA DE PASE 600X600X200MM CIEGA (F.G. 1.50);99.97235131237314
CJBAME-00042;2;5.0;2.5;0.7071067811865476;2.0;3.0;CAJA BANCO MEDIDOR 1100X150X200MM CIEGA (F.G. 1.50);99.97246575230535
RUNIS-00009;1;5.0;5.0;;5.0;5.0;RIEL UNISTRUT BAJO X 2400 (F°G° 1.00).;99.97258019223759
CPE-00433;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 300X300X150MM CIEGA (F. G. 0.90);99.97269463216982
CPE-01069;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 150X150X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);99.97280907210205
CCL-00003;1;5.0;5.0;;5.0;5.0;CAJA CONDULET TIPO LB 1/2;99.97292351203428
'51;3;5.0;1.6666666666666667;0.5773502691896258;1.0;2.0;CAJA DE PASE 500X500X200MM CIEGA (F.G.1.50);99.97303795196652
CP-00051;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 300X300X100MM CIEGA (F. G. 0.90);99.97315239189874
CPE-01048;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 800X750X450MM CIEGA (F.G.1.20);99.97326683183097
CPE-00399;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 500X500X250MM CIEGA (F. G. 0.90);99.9733812717632
CPE-00117;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 450X450X150MM  ESP (F. G. 1.50);99.97349571169543
CPE-00150;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 200X200X120MM CIEGA (F. G. 1.50);99.97361015162767
CPE-00149;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 600X300X120MM CIEGA (F. G. 1.50);99.9737245915599
CPE-00471;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 200X200X100MM C/TAPA DOBLES 90° (F.G. 1.20);99.97383903149212
CPE-00476;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 250X250X120MM CIEGA (F. G. 1.20)*;99.97395347142435
CPE-00485;2;5.0;2.5;2.1213203435596424;1.0;4.0;CAJA DE PASE 200X200X150MM 3/4 (F. G. 1.20);99.97406791135658
CPE-00983;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 250X250X60MM 3/4 (F. G. 0.90);99.97418235128882
CR-00018;1;5.0;5.0;;5.0;5.0;CURVA HORIZONTAL 90° 400X100MM (F.G. 1.20);99.97429679122105
DISC-00001;2;5.0;2.5;0.7071067811865476;2.0;3.0;DISCO CORTE DE 4 1/2 X 3/64 X 7/8 - NORTON;99.97441123115328
CR-00113;1;5.0;5.0;;5.0;5.0;CURVA VERT. INTERNA RANU 300X100MM C/TAPA (F.G. 1.50);99.9745256710855
CPE-00268;4;5.0;1.25;0.5;1.0;2.0;CAJA DE PASE 350X350X200MM CIEGA (F. G. 0.75);99.97464011101773
CPE-00725;2;5.0;2.5;2.1213203435596424;1.0;4.0;CAJA DE PASE 300X300X150MM CIEGA (F.G. 2.00).;99.97475455094997
CPE-00864;3;5.0;1.6666666666666667;0.5773502691896257;1.0;2.0;CAJA DE PASE 650X300X120MM CIEGA (F.G 1.50);99.9748689908822
CPE-00271;2;5.0;2.5;2.1213203435596424;1.0;4.0;"CAJA DE PASE 300X300X100MM 2"" (F. G.1.20)";99.97498343081443
CPE-00947;1;5.0;5.0;;5.0;5.0;"CAJA DE PASE 150X150X75MM 2"" (F. G. 0.75)";99.97509787074667
CPE-00695;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 400X300X150 MM CIEGA (F°G° 0.70);99.97521231067888
CTF-E-00014;1;5.0;5.0;;5.0;5.0;CAJA TELEF. 600X350X150MM (F.G. 0.90) C / CHAPA PUSH;99.97532675061112
CPE-00731;2;5.0;2.5;0.7071067811865476;2.0;3.0;CAJA DE PASE 300X300X250MM CIEGA (F°G°1.50);99.97544119054335
CPE-00689;3;5.0;1.6666666666666667;1.1547005383792517;1.0;3.0;CAJA DE PASE 300X300X120MM C/H (F. G.0.75);99.97555563047558
CPE-00024;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.90);99.97567007040782
CPEH-00032;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 300X300X200MM HERMETICA (F.G. 1.50);99.97578451034005
CPE-00667;2;5.0;2.5;2.1213203435596424;1.0;4.0;CAJA DE PASE 600X600X400MM CIEGA (F. G. 1.20)	;99.97589895027227
TP-0019;1;5.0;5.0;;5.0;5.0;TAPA CIEGA 600X600MM (F.G. 0.80);99.9760133902045
UNC-00016;1;5.0;5.0;;5.0;5.0;"UNION IMC 1-1/2"" -UL";99.97612783013673
CPE-00735;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 400X400X50MM CIEGA (F°G°1.20);99.97624227006897
CR-00119;1;5.0;5.0;;5.0;5.0;CURVA VERT. INTERNA 450X100MM C/TAPA (F.G. 1.00);99.9763567100012
CPEH-00066;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 100X100X70MM HERMETICA (F.G. 1.20);99.97647114993343
CPEH-00004;1;5.0;5.0;;5.0;5.0;CAJA DE PASE 150X150X100MM HERMETICA (F.G. 1.50);99.97658558986566
CR-00115;3;5.0;1.6666666666666667;0.5773502691896257;1.0;2.0;CURVA HORIZONTAL 90° RANU 250X100MM C/TAPA (F.G. 1.20);99.97670002979788
'56;1;4.8;4.8;;4.8;4.8;BANDEJA RANURADA 700X100MM (F.G.1.50);99.97680989213283
'57;1;4.8;4.8;;4.8;4.8;BANDEJA RANURADA 500X100MM SIN TAPA  (F.G.1.50);99.97691975446777
CPEH-00012;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 300X300X150MM HERMETICA (F.G. 1.50);99.97701130641356
CCL-00012;1;4.0;4.0;;4.0;4.0;"CAJA CONDULET TIPO LR 2""";99.97710285835934
CPE-00365;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 800X800X300MM CIEGA (F.G. 1.50);99.97719441030512
CP-00098;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 350X350X250MM  (F.G. 1.50)	;99.9772859622509
TP-0020;2;4.0;2.0;0.0;2.0;2.0;TAPA CIEGA 450X450MM (F.G. 0.75);99.97737751419669
CPE-00130;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 800X800X200MM  ESP (F.G. 1.50);99.97746906614248
CR-00074;1;4.0;4.0;;4.0;4.0;CURVA HORIZONTAL RANURADA 650X100MM (F.G. 1.50);99.97756061808826
CP-00047;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 300X300X100MM (F.G. 1.15);99.97765217003405
TPB-0004;1;4.0;4.0;;4.0;4.0;TAPA BISELADA 150X150MM (F.G.0.75);99.97774372197983
CPE-00135;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 1000X800X250MM  ESPEC (F.G. 1.50);99.97783527392562
CPE-00212;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 1200X500X200MM (F. G.0.70);99.97792682587139
CPE-00220;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 700X1400X300MM CIEGA (F.G. 1.20);99.97801837781718
CTF-00029;1;4.0;4.0;;4.0;4.0;CAJA TELEF. 500X300X100MM CIEGA (F.G. 0.70);99.97810992976297
CPE-00137;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 1200X1200X200MM CIEGA (F.G. 1.50);99.97820148170875
CPE-00219;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 700X1400X250MM CIEGA (F.G. 1.20);99.97829303365454
CPE-00218;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 700X1400X150MM CIEGA (F.G. 1.20);99.97838458560032
CPE-01103;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 300X300X300MM CIEGA (F. G. 0.75);99.97847613754611
GA-00041;1;4.0;4.0;;4.0;4.0;GABINETE ADOSABLE 800X500X150MM CIEGA (F.G. 1.50);99.97856768949188
CER 013;1;4.0;4.0;;4.0;4.0;CAJA RECT 100X55X40MM CIEGA (F. G. 1.20);99.97865924143767
CPE-01080;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 350X200X100MM  (F.G. 1.20);99.97875079338345
CR-00019;1;4.0;4.0;;4.0;4.0;CURVA RANURADA 45° 300X100MM (F.G. 1.20);99.97884234532924
CPE-00155;2;4.0;2.0;1.4142135623730951;1.0;3.0;CAJA DE PASE 500X500X150MM CIEGA (F.G. 1.20);99.97893389727503
CCL-00011;1;4.0;4.0;;4.0;4.0;"CAJA CONDULET TIPO LL 2""";99.97902544922081
GA-00003;3;4.0;1.3333333333333333;0.5773502691896258;1.0;2.0;GABINETE ADOSABLE 200X200X100MM  ESP (F.G. 1.50);99.9791170011666
TP-0006;1;4.0;4.0;;4.0;4.0;TAPA CIEGA 250X250MM (F.G. 1.20);99.97920855311239
CJBAME-00043;2;4.0;2.0;0.0;2.0;2.0;CAJA BANCO MEDIDOR 1700X200X200MM CIEGA (F.G. 1.50);99.97930010505816
CPE-01001;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 500X500X150MM (F.G. 1.20);99.97939165700394
TPM-00007;1;4.0;4.0;;4.0;4.0;TAPA CON MARCO 400X500MM (F.G 1.20);99.97948320894973
CPE-00014;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 100X100X75MM  3/4 (F. G. 0.90);99.97957476089552
CP-00063;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 350X350X100MM CIEGA (F. G. 1.50);99.9796663128413
CPE-00977;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 150X150X200MM CIEGA (F. G. 0.75);99.97975786478709
CPE-00393;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 750X350X100MM CIEGA (F. G. 1.50);99.97984941673288
'80;3;4.0;1.3333333333333333;0.5773502691896258;1.0;2.0;CAJA DE PASE 500X400X200MM CIEGA (F.G.1.20);99.97994096867866
CPE-00974;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 250X250X70MM CIEGA (F. G. 1.20);99.98003252062443
CPE-00973;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 350X350X70MM CIEGA (F. G. 1.20);99.98012407257022
CPE-00967;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 600X520X320MM CIEGA (F.G. 0.90);99.980215624516
CPE-00240;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 700X300X150MM CIEGA (F.G. 0.90);99.98030717646179
CPE-00639;3;4.0;1.3333333333333333;0.5773502691896257;1.0;2.0;CAJA DE PASE 200X200X200MM CIEGA (F. G. 1.20);99.98039872840758
'78;1;4.0;4.0;;4.0;4.0;TAPA 895X595MM (F.G.0.90);99.98049028035337
CJBAME-00081;2;4.0;2.0;0.0;2.0;2.0;CAJA BANCO MEDIDOR 1210X250X200MM (F.G. 1.50);99.98058183229915
CPE-00258;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 2003X200X200MM CIEGA (F. G. 1.20);99.98067338424494
CPE-00627;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 200X400X150MM CIEGA (F.G. 1.50);99.98076493619071
CPE-00291;3;4.0;1.3333333333333333;0.5773502691896257;1.0;2.0;CAJA DE PASE 500X500X250MM CIEGA (F. G. 1.50);99.9808564881365
TPC-00042;1;4.0;4.0;;4.0;4.0;TAPA CIEGA 2000X200MM (F.G.1.20);99.98094804008228
CPE-00472;2;4.0;2.0;1.4142135623730951;1.0;3.0;CAJA DE PASE 100X100X150MM CIEGA (F.G. 1.50);99.98103959202807
CPE-00653;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 400X400X75MM (F. G. 0.70);99.98113114397385
CPE-00662;3;4.0;1.3333333333333333;0.5773502691896258;1.0;2.0;CAJA DE PASE 600X300X200MM CIEGA (F. G. 1.20);99.98122269591964
CPE-00479;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 450X450X250MM CIEGA (F.G.1.50);99.98131424786543
TPC-00048;1;4.0;4.0;;4.0;4.0;TAPA CIEGA 300X300MM (F.G.1.50);99.9814057998112
CPE-00889;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 150X150X150MM 3/4 (F. G. 1.20);99.98149735175699
CPE-00873;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 400X300X100MM (F.G. 0.70);99.98158890370277
'71;2;4.0;2.0;0.0;2.0;2.0;TAPA 595X895MM (F.G.0.90);99.98168045564856
CPE-00737;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 250X250X75MM 1 1/4 (F.G. 0.90);99.98177200759434
TPH-00016;3;4.0;1.3333333333333333;0.5773502691896257;1.0;2.0;TAPA CIEGA OCTA (ALUMINIO);99.98186355954013
CPE-00921;1;4.0;4.0;;4.0;4.0;"CAJA DE PASE 300X300X70MM 2"" (F.G. 1.20)";99.98195511148592
CPE-00570;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 600X600X300MM CIEGA (F. G. 1.20);99.9820466634317
CPE-01015;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 200X200X100MM CIEGA (F.G. 2.00).;99.98213821537747
TPH-00017;2;4.0;2.0;1.4142135623730951;1.0;3.0;TAPA CIEGA RECTA (ALUMINIO);99.98222976732326
CPE-01014;1;4.0;4.0;;4.0;4.0;CAJA DE PASE 500X300X200MM CIEGA (F. G. 1.20);99.98232131926905
CJBAME-00089;2;4.0;2.0;0.0;2.0;2.0;CAJA BANCO MEDIDOR 1420X200X200MM (F.G. 1.50);99.98241287121483
'54;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 800X500X150MM CIEGA (F.G.1.20);99.98250442316062
CPE-00235;2;4.0;2.0;0.0;2.0;2.0;CAJA DE PASE 300X300X125MM CIEGA (F.G. 1.20);99.9825959751064
CJBAME-00072;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 1170X200X200MM CIEGA (F.G. 1.50);99.98266463906575
CPE-00516;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.90);99.98273330302509
CPE-00515;3;3.0;1.0;0.0;1.0;1.0;CAJA DE PASE 650X650X200MM CIEGA (F. G. 1.20);99.98280196698441
CPE-01034;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 100X150X80MM CIEGA (F. G. 1.50);99.98287063094375
CPE-00275;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 300X300X130MM (F.G. 0.90);99.98293929490309
TPB-0006;1;3.0;3.0;;3.0;3.0;TAPA BISELADA 250X250MM (F.G.0.75);99.98300795886243
CJBAME-00105;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 2450X250X250MM (F.G. 1.50);99.98307662282177
CPE-00582;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.20);99.98314528678111
CR-00073;1;3.0;3.0;;3.0;3.0;CURVA VERT. INTERNA ESCALERILLA  400X100MM C/TAPA (F.G. 1.50);99.98321395074045
CR-00020;1;3.0;3.0;;3.0;3.0;CURVA HORIZONTAL 90° 600X100MM (F.G. 1.20);99.98328261469979
CPE-00895;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 500X600X70MM CIEGA (F.G. 0.70);99.98335127865913
CPE-00896;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 200X200X80MM 3/4 (F.G. 1.50);99.98341994261847
CPE-00225;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 500X500X150MM CIEGA (F.G. 1.50);99.98348860657781
CPE-00677;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 450X450X210MM CIEGA (F. G. 1.20);99.98355727053713
CPE-01049;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 300X100X100MM CIEGA (F.G.1.20);99.98362593449647
CR-00004;1;3.0;3.0;;3.0;3.0;CURVA HORIZONTAL 90° RANU  600X100MM C/TAPA (F.G. 1.50);99.98369459845581
CR-00069;1;3.0;3.0;;3.0;3.0;CURVA HORIZONTAL 90° 1000X100MM C/TAPA (F.G. 1.50);99.98376326241515
CPE-00699;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 500X350X150MM C/H (F. G.1.20);99.98383192637449
CPE-01036;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 100X150X80MM CIEGA HERMETICA (F. G. 1.50);99.98390059033383
CPE-00567;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 150X150X70MM 3/4 (F.G. 1.50);99.98396925429317
CPE-00714;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 450X450X250MM CIEGA (F.G.1.20);99.98403791825251
CPE-00727;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 1400X1400X250MM CIEGA (F.G.1.50);99.98410658221185
CPE-00354;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 300X300X200MM HCO ESP (F. G. 1.50);99.98417524617119
CPE-00833;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 250X250X75MM CIEGA (F.G.1.20);99.98424391013052
CPE-00197;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 550X500X130MM  CIEGA (F.G. 1.20);99.98431257408986
CTF-E-00006;1;3.0;3.0;;3.0;3.0;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;99.9843812380492
CJBAME-00066;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 1098X200X210MM (F.G. 1.50);99.98444990200854
CPE-00204;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 400X250X125MM (F.G. 1.50);99.98451856596787
CR-00116;2;3.0;1.5;0.7071067811865476;1.0;2.0;CURVA VERT. INTERNA ESCALERILLA  300X70MM C/TAPA (F.G. 1.50);99.98458722992721
CPE-00389;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 750X200X200MM (F. G. 1.50);99.98465589388655
CPE-00572;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 500X500X300MM CIEGA (F. G. 1.50);99.9847245578459
CJBAME-00167;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 1250X350X200MM CIEGA (F.G. 1.20);99.98479322180523
'50;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 1100X800X200MM (F.G.1.20);99.98486188576457
'33;1;3.0;3.0;;3.0;3.0;CAJA DE PASE  400X150X150MM   (F.G. 1.20);99.9849305497239
CPE-01037;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 200X200X200MM CIEGA HERMETICA/ TAPA A 90° (F. G. 2.00);99.98499921368324
CR-00089;1;3.0;3.0;;3.0;3.0;CURVA RANURADA 200X100MM (F.G. 1.20);99.98506787764258
CPE-00329;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 600X600X150MM (F. G. 0.70);99.98513654160192
CPE-00706;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 500X350X150 MM CIEGA (F°G°1.20);99.98520520556126
CJBAME-00092;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 380X200X200MM (F.G. 1.50);99.9852738695206
CPE-00397;3;3.0;1.0;0.0;1.0;1.0;CAJA DE PASE 400X400X250MM CIEGA (F. G. 1.20);99.98534253347994
CPE-00363;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 700X700X300MM CIEGA (F. G. 1.50);99.98541119743928
CPE-01095;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 450X450X350MM CIEGA (F.G.1.50);99.98547986139862
CPE-00127;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 760X200X200MM CIEGA (F. G. 1.50);99.98554852535796
CJBAME-00025;1;3.0;3.0;;3.0;3.0;CAJA BANCO MEDIDOR 1000X250X200MM (F.G. 1.50);99.98561718931728
CECCD-00002;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA CUADRADA CONDUIT 1/2 (ALUMINIO);99.98568585327662
RDIN-00001;1;3.0;3.0;;3.0;3.0;RIEL DIN RANURADO 2400MM ( F.G. 0.80);99.98575451723596
TPBC-00003;1;3.0;3.0;;3.0;3.0;TAPA BISELADA CIEGA PINTADA 200X200MM (F.G. 0.90);99.9858231811953
CPE-00422;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 700X700X250MM  CIEGA (F.G.1.50);99.98589184515464
REDUC-00001;1;3.0;3.0;;3.0;3.0;REDUCCION DE 1000 A 600MM (F°G° 1.20);99.98596050911398
CPE-01004;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.50);99.98602917307332
CPE-00214;1;3.0;3.0;;3.0;3.0;"CAJA DE PASE 300X300X100MM 2"" (F. G.1.50)";99.98609783703266
BANE-00011;2;3.0;1.5;0.7071067811865476;1.0;2.0;BANDEJA ESCALERILLA 200X100X2400MM C/TAPA ( F. G. 1.20);99.986166500992
REDUC-00002;1;3.0;3.0;;3.0;3.0;REDUCCION DE 1000 A 700MM (F°G° 1.20);99.98623516495134
REDUC-00003;1;3.0;3.0;;3.0;3.0;REDUCCION DE 1000 A 800MM (F°G° 1.20);99.98630382891068
CPE-00423;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 750X750X250MM  CIEGA (F.G.1.50);99.98637249287
SCHU-0001;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA SCHUKO 130X70X50MM  3/4 (F. G. 0.90).;99.98644115682934
CPE-00991;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 200X150X100MM CIEGA (F. G. 1.20);99.98650982078868
CPE-01074;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 150X150X75MM  HERMETICA (F. G. 1.50);99.98657848474802
CPE-01073;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 200X200X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);99.98664714870736
CPE-00989;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 300X300X200MM CIEGA  (F.G. 2.00);99.9867158126667
CPE-00379;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 600X200X200MM C/BARRA EQUIPOTENCIAL 40 PERFORACIONES PARA TERMINAL DE 4 MM(F. G. 1.20);99.98678447662604
CPE-00475;2;3.0;1.5;0.7071067811865476;1.0;2.0;"CAJA DE PASE 250X250X100MM 1 1/4"" (F.G. 1.20)";99.98685314058538
CPE-00335;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 600X200X150MM CIEGA (F. G. 1.20);99.98692180454472
