Código;Stock_Min;Stock_Promedio;Stock_Max;Stock_Std;Num_Registros;Bodega_Principal
UNI-00020;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00019;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00018;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00017;0.0;0.0;0.0;0.0;5;Sin asignar
UNI-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CHPVC;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00012;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00019;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00010;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00020;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00004;0.0;0.0;0.0;0.0;5;Sin asignar
'28;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00021;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00022;0.0;0.0;0.0;0.0;5;Sin asignar
TUBO-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00057;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00056;0.0;0.0;0.0;0.0;5;Sin asignar
TR-00055;0.0;0.0;0.0;0.0;5;Sin asignar
TUCA-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00017;0.0;0.0;0.0;0.0;5;Sin asignar
UNC-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00006;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TZ-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00012;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00013;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00163;0.0;0.0;0.0;0.0;5;Sin asignar
BAD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00010;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00007;0.0;0.0;0.0;0.0;5;Sin asignar
ARAN-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00147;0.0;0.0;0.0;0.0;5;Sin asignar
ARAN-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPB-0001;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00016;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00015;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00014;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00013;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00010;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TOR-00013;0.0;0.0;0.0;0.0;5;Sin asignar
ARAN-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00146;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00131;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00132;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00133;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00135;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00136;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00137;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00138;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00066;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00140;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00141;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00142;0.0;0.0;0.0;0.0;5;Sin asignar
TP-0011;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00143;0.0;0.0;0.0;0.0;5;Sin asignar
AC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00144;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00145;0.0;0.0;0.0;0.0;5;Sin asignar
ARAN-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00007;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00007;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00039;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00038;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00037;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00036;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00035;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00032;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00031;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00030;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00026;0.0;0.0;0.0;0.0;5;Sin asignar
TBC-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00003;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00009;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00148;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TM-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TIMB-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00149;0.0;0.0;0.0;0.0;5;Sin asignar
TER-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TER-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TCPVC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TCE-00005;0.0;0.0;0.0;0.0;5;Sin asignar
BAD-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TCE-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00011;0.0;0.0;0.0;0.0;5;Sin asignar
TBPC-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00130;0.0;0.0;0.0;0.0;5;Sin asignar
TPB-0002;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00041;0.0;0.0;0.0;0.0;5;Sin asignar
TPCH-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00078;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00079;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00083;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00084;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00086;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00087;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00043;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00040;0.0;0.0;0.0;0.0;5;Sin asignar
TPB-0003;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00093;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00094;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00032;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00031;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00025;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00024;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00023;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPM-00001;0.0;0.0;0.0;0.0;5;Sin asignar
TPH-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00052;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00053;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00054;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00055;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00056;0.0;0.0;0.0;0.0;5;Sin asignar
TPH-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00057;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00058;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00059;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00060;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00061;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00063;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00006;0.0;0.0;0.0;0.0;5;Sin asignar
TPCV-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00022;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00021;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00020;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00007;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00004;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00119;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00120;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00121;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00122;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00123;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00124;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00125;0.0;0.0;0.0;0.0;5;Sin asignar
TPBC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
TPBC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00126;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00127;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00128;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00129;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00005;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00106;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00116;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00107;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00108;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00109;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00110;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00111;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00008;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00007;0.0;0.0;0.0;0.0;5;Sin asignar
'99;0.0;0.0;0.0;0.0;5;Sin asignar
A1;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00112;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00003;0.0;0.0;0.0;0.0;5;Sin asignar
TPC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00113;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00114;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00012;0.0;0.0;0.0;0.0;5;Sin asignar
TPBJ-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CJBAME-00115;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CUPVC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00065;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00294;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00296;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00297;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00939;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00298;0.0;0.0;0.0;0.0;5;Sin asignar
BANP-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00936;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00935;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00934;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00933;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00932;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00931;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00930;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00929;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00928;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00299;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00300;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00301;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00302;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00303;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00295;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00293;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00292;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00969;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00029;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00053;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00052;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00281;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00283;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00285;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00960;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00959;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00958;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00286;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00287;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00951;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00950;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00949;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00948;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00051;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00304;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00305;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00971;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00322;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00868;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00046;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00326;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00861;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00851;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00850;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00844;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00843;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00842;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00841;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00840;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00005;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00006;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00835;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00832;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00340;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00341;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00736;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00871;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00320;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00912;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00319;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00306;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00909;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00908;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00907;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00906;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00905;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00904;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00903;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00050;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00049;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00048;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00047;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00312;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00313;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00314;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00315;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00316;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00317;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00970;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00054;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00343;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00177;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00180;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00181;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00062;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00061;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00010;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00060;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00185;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00059;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00058;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00190;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00013;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00014;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00191;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00192;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00016;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00017;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00193;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00179;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00176;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00194;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00175;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00129;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00132;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00139;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00069;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00068;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00067;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00066;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00064;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01089;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00166;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00167;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00168;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00170;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00171;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00173;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01076;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00174;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00019;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00020;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00262;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00229;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00057;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00246;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00999;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00998;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00997;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00996;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00995;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00994;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00993;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00992;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00248;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00253;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00254;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00056;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00256;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00055;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00260;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00261;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00230;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00228;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00195;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00227;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00021;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00196;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00198;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00022;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00199;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00023;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01031;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00200;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00201;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00202;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00203;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01022;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00026;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00027;0.0;0.0;0.0;0.0;5;Sin asignar
CERCD-00006;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00211;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01011;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00342;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00733;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00126;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00033;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00552;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00551;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00549;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00548;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00547;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00546;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00545;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00544;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00543;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00542;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00539;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00538;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00537;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00536;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00535;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00534;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00533;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00532;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00553;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00555;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00530;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00556;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00425;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00038;0.0;0.0;0.0;0.0;5;Sin asignar
